sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: JQureshi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.101 | Public IP: 106.193.231.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:42 IST Thu Jun 25 2020 | Duration: 5h:39m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 5886088431 | Bytes Rx: 197184035 | IP Addr: 10.150.237.101 | Public IP: 106.193.231.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:42 IST Thu Jun 25 2020 | Duration: 5h:39m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 5886088431 | Bytes Rx: 197184035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59129 | Audit Session ID: 0a96cf690e6f90005ef402f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59129 | Audit Session ID: 0a96cf690e6f90005ef402f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: anamika.ranade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.73 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:06 IST Thu Jun 25 2020 | Duration: 5h:38m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 144018384 | Bytes Rx: 50567727 | IP Addr: 10.150.237.73 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:06 IST Thu Jun 25 2020 | Duration: 5h:38m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 144018384 | Bytes Rx: 50567727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59132 | Audit Session ID: 0a96cf690e6fc0005ef40346 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59132 | Audit Session ID: 0a96cf690e6fc0005ef40346 | Security Group Tag: none | EasyVPN: 0 ||
Username: sohakhen | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.74 | Public IP: 202.136.69.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:22:13 IST Thu Jun 25 2020 | Duration: 5h:38m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 509585151 | Bytes Rx: 130245040 | IP Addr: 10.150.237.74 | Public IP: 202.136.69.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:22:13 IST Thu Jun 25 2020 | Duration: 5h:38m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 509585151 | Bytes Rx: 130245040 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59133 | Audit Session ID: 0a96cf690e6fd0005ef4034d | Security Group Tag: none | EasyVPN: 0 |Session ID: 59133 | Audit Session ID: 0a96cf690e6fd0005ef4034d | Security Group Tag: none | EasyVPN: 0 ||
Username: msonawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.79 | Public IP: 103.201.136.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:24 IST Thu Jun 25 2020 | Duration: 5h:35m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 182055185 | Bytes Rx: 91020556 | IP Addr: 10.150.237.79 | Public IP: 103.201.136.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:24 IST Thu Jun 25 2020 | Duration: 5h:35m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 182055185 | Bytes Rx: 91020556 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59138 | Audit Session ID: 0a96cf690e7020005ef403d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59138 | Audit Session ID: 0a96cf690e7020005ef403d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: kalyanr | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.136 | Public IP: 49.206.222.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:30 IST Thu Jun 25 2020 | Duration: 5h:29m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 743431195 | Bytes Rx: 242815989 | IP Addr: 10.150.237.136 | Public IP: 49.206.222.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:30 IST Thu Jun 25 2020 | Duration: 5h:29m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 743431195 | Bytes Rx: 242815989 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59141 | Audit Session ID: 0a96cf690e7050005ef4053e | Security Group Tag: none | EasyVPN: 0 |Session ID: 59141 | Audit Session ID: 0a96cf690e7050005ef4053e | Security Group Tag: none | EasyVPN: 0 ||
Username: spatne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.116 | Public IP: 106.210.134.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:09 IST Thu Jun 25 2020 | Duration: 5h:25m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 199339107 | Bytes Rx: 64138482 | IP Addr: 10.150.237.116 | Public IP: 106.210.134.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:09 IST Thu Jun 25 2020 | Duration: 5h:25m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 199339107 | Bytes Rx: 64138482 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59149 | Audit Session ID: 0a96cf690e70d0005ef40655 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59149 | Audit Session ID: 0a96cf690e70d0005ef40655 | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 157.33.139.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:58 IST Thu Jun 25 2020 | Duration: 5h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 305105879 | Bytes Rx: 174252782 | IP Addr: 10.150.245.17 | Public IP: 157.33.139.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:58 IST Thu Jun 25 2020 | Duration: 5h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 305105879 | Bytes Rx: 174252782 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59154 | Audit Session ID: 0a96cf690e7120005ef40776 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59154 | Audit Session ID: 0a96cf690e7120005ef40776 | Security Group Tag: none | EasyVPN: 0 ||
Username: avnavale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.117 | Public IP: 1.39.31.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:21 IST Thu Jun 25 2020 | Duration: 5h:15m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 978850884 | Bytes Rx: 134415667 | IP Addr: 10.150.237.117 | Public IP: 1.39.31.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:21 IST Thu Jun 25 2020 | Duration: 5h:15m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 978850884 | Bytes Rx: 134415667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59162 | Audit Session ID: 0a96cf690e71a0005ef408b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59162 | Audit Session ID: 0a96cf690e71a0005ef408b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: UmesAhir | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.108 | Public IP: 106.213.183.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:53 IST Thu Jun 25 2020 | Duration: 5h:10m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 118091728 | Bytes Rx: 104866171 | IP Addr: 10.150.237.108 | Public IP: 106.213.183.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:53 IST Thu Jun 25 2020 | Duration: 5h:10m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 118091728 | Bytes Rx: 104866171 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59165 | Audit Session ID: 0a96cf690e71d0005ef409c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59165 | Audit Session ID: 0a96cf690e71d0005ef409c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.dhiwar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.96 | Public IP: 103.97.104.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:30 IST Thu Jun 25 2020 | Duration: 5h:07m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 276808555 | Bytes Rx: 134504974 | IP Addr: 10.150.236.96 | Public IP: 103.97.104.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:30 IST Thu Jun 25 2020 | Duration: 5h:07m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 276808555 | Bytes Rx: 134504974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59171 | Audit Session ID: 0a96cf690e7230005ef40a66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59171 | Audit Session ID: 0a96cf690e7230005ef40a66 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sridhar.Y | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.223 | Public IP: 1.23.252.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:31 IST Thu Jun 25 2020 | Duration: 5h:06m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 376265813 | Bytes Rx: 148443210 | IP Addr: 10.150.236.223 | Public IP: 1.23.252.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:31 IST Thu Jun 25 2020 | Duration: 5h:06m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 376265813 | Bytes Rx: 148443210 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59172 | Audit Session ID: 0a96cf690e7240005ef40aa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59172 | Audit Session ID: 0a96cf690e7240005ef40aa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PatiAmar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.60 | Public IP: 49.35.73.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:33 IST Thu Jun 25 2020 | Duration: 4h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 414309234 | Bytes Rx: 212494785 | IP Addr: 10.150.237.60 | Public IP: 49.35.73.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:33 IST Thu Jun 25 2020 | Duration: 4h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 414309234 | Bytes Rx: 212494785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59182 | Audit Session ID: 0a96cf690e72e0005ef40d39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59182 | Audit Session ID: 0a96cf690e72e0005ef40d39 | Security Group Tag: none | EasyVPN: 0 ||
Username: prlandge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.79 | Public IP: 106.193.130.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:12 IST Thu Jun 25 2020 | Duration: 4h:53m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 154178646 | Bytes Rx: 58365063 | IP Addr: 10.150.236.79 | Public IP: 106.193.130.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:12 IST Thu Jun 25 2020 | Duration: 4h:53m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 154178646 | Bytes Rx: 58365063 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59186 | Audit Session ID: 0a96cf690e7320005ef40dd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59186 | Audit Session ID: 0a96cf690e7320005ef40dd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sandchin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.81 | Public IP: 14.96.90.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:22 IST Thu Jun 25 2020 | Duration: 4h:52m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 995620463 | Bytes Rx: 309369446 | IP Addr: 10.150.236.81 | Public IP: 14.96.90.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:22 IST Thu Jun 25 2020 | Duration: 4h:52m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 995620463 | Bytes Rx: 309369446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59187 | Audit Session ID: 0a96cf690e7330005ef40de2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59187 | Audit Session ID: 0a96cf690e7330005ef40de2 | Security Group Tag: none | EasyVPN: 0 ||
Username: MMunikri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.82 | Public IP: 27.59.59.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:58 IST Thu Jun 25 2020 | Duration: 4h:52m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 353242640 | Bytes Rx: 331363233 | IP Addr: 10.150.236.82 | Public IP: 27.59.59.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:58 IST Thu Jun 25 2020 | Duration: 4h:52m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 353242640 | Bytes Rx: 331363233 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59188 | Audit Session ID: 0a96cf690e7340005ef40e06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59188 | Audit Session ID: 0a96cf690e7340005ef40e06 | Security Group Tag: none | EasyVPN: 0 ||
Username: Dbhattac | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.99 | Public IP: 49.35.194.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:42 IST Thu Jun 25 2020 | Duration: 4h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 228636490 | Bytes Rx: 42121436 | IP Addr: 10.150.236.99 | Public IP: 49.35.194.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:42 IST Thu Jun 25 2020 | Duration: 4h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 228636490 | Bytes Rx: 42121436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59194 | Audit Session ID: 0a96cf690e73a0005ef40e32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59194 | Audit Session ID: 0a96cf690e73a0005ef40e32 | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhday | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC67 | IP Addr: 10.150.245.45 | Public IP: 106.210.241.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:00 IST Thu Jun 25 2020 | Duration: 4h:45m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 618022465 | Bytes Rx: 212205912 | IP Addr: 10.150.245.45 | Public IP: 106.210.241.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:00 IST Thu Jun 25 2020 | Duration: 4h:45m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 618022465 | Bytes Rx: 212205912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59199 | Audit Session ID: 0a96cf690e73f0005ef40fac | Security Group Tag: none | EasyVPN: 0 |Session ID: 59199 | Audit Session ID: 0a96cf690e73f0005ef40fac | Security Group Tag: none | EasyVPN: 0 ||
Username: HJoseph | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.144 | Public IP: 106.210.183.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:36 IST Thu Jun 25 2020 | Duration: 4h:40m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1199064749 | Bytes Rx: 63386610 | IP Addr: 10.150.237.144 | Public IP: 106.210.183.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:36 IST Thu Jun 25 2020 | Duration: 4h:40m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1199064749 | Bytes Rx: 63386610 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59214 | Audit Session ID: 0a96cf690e74e0005ef410c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59214 | Audit Session ID: 0a96cf690e74e0005ef410c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: dharmyad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.103 | Public IP: 182.64.143.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:15 IST Thu Jun 25 2020 | Duration: 4h:40m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 932609706 | Bytes Rx: 129981429 | IP Addr: 10.150.236.103 | Public IP: 182.64.143.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:15 IST Thu Jun 25 2020 | Duration: 4h:40m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 932609706 | Bytes Rx: 129981429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59217 | Audit Session ID: 0a96cf690e7510005ef410e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59217 | Audit Session ID: 0a96cf690e7510005ef410e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: manushre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.110 | Public IP: 47.8.52.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:05 IST Thu Jun 25 2020 | Duration: 4h:39m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 154405533 | Bytes Rx: 45214044 | IP Addr: 10.150.237.110 | Public IP: 47.8.52.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:05 IST Thu Jun 25 2020 | Duration: 4h:39m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 154405533 | Bytes Rx: 45214044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59222 | Audit Session ID: 0a96cf690e7560005ef41119 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59222 | Audit Session ID: 0a96cf690e7560005ef41119 | Security Group Tag: none | EasyVPN: 0 ||
