sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: artpimpa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC25 | IP Addr: 10.150.245.34 | Public IP: 157.33.135.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:43 IST Sun Jun 21 2020 | Duration: 4h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 115641612 | Bytes Rx: 57334360 | IP Addr: 10.150.245.34 | Public IP: 157.33.135.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:43 IST Sun Jun 21 2020 | Duration: 4h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 115641612 | Bytes Rx: 57334360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45200 | Audit Session ID: 0a96cf690b0900005eeed3af | Security Group Tag: none | EasyVPN: 0 |Session ID: 45200 | Audit Session ID: 0a96cf690b0900005eeed3af | Security Group Tag: none | EasyVPN: 0 ||
Username: ShrKatka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.125 | Public IP: 43.241.27.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:00 IST Sun Jun 21 2020 | Duration: 4h:33m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 31790847 | Bytes Rx: 47091623 | IP Addr: 10.150.236.125 | Public IP: 43.241.27.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:00 IST Sun Jun 21 2020 | Duration: 4h:33m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 31790847 | Bytes Rx: 47091623 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45203 | Audit Session ID: 0a96cf690b0930005eeed3c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45203 | Audit Session ID: 0a96cf690b0930005eeed3c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: harshada.shivdikar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC16 | IP Addr: 10.150.245.25 | Public IP: 58.146.97.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:07 IST Sun Jun 21 2020 | Duration: 4h:33m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 522571514 | Bytes Rx: 129780378 | IP Addr: 10.150.245.25 | Public IP: 58.146.97.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:07 IST Sun Jun 21 2020 | Duration: 4h:33m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 522571514 | Bytes Rx: 129780378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45204 | Audit Session ID: 0a96cf690b0940005eeed3c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45204 | Audit Session ID: 0a96cf690b0940005eeed3c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: varpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.128 | Public IP: 49.35.193.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:10 IST Sun Jun 21 2020 | Duration: 4h:32m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 330122963 | Bytes Rx: 43895096 | IP Addr: 10.150.236.128 | Public IP: 49.35.193.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:10 IST Sun Jun 21 2020 | Duration: 4h:32m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 330122963 | Bytes Rx: 43895096 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45207 | Audit Session ID: 0a96cf690b0970005eeed406 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45207 | Audit Session ID: 0a96cf690b0970005eeed406 | Security Group Tag: none | EasyVPN: 0 ||
Username: surbhale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC10 | IP Addr: 10.150.245.245 | Public IP: 106.193.81.178 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:01:48 IST Sun Jun 21 2020 | Duration: 4h:30m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 254800210 | Bytes Rx: 214432076 | IP Addr: 10.150.245.245 | Public IP: 106.193.81.178 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:01:48 IST Sun Jun 21 2020 | Duration: 4h:30m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 254800210 | Bytes Rx: 214432076 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45221 | Audit Session ID: 0a96cf690b0a50005eeed4a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45221 | Audit Session ID: 0a96cf690b0a50005eeed4a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritisha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC10 | IP Addr: 10.150.245.19 | Public IP: 103.133.65.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:57 IST Sun Jun 21 2020 | Duration: 4h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 112845058 | Bytes Rx: 64953611 | IP Addr: 10.150.245.19 | Public IP: 103.133.65.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:57 IST Sun Jun 21 2020 | Duration: 4h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 112845058 | Bytes Rx: 64953611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45227 | Audit Session ID: 0a96cf690b0ab0005eeed4e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45227 | Audit Session ID: 0a96cf690b0ab0005eeed4e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritam.mandole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.31 | Public IP: 103.121.153.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:46 IST Sun Jun 21 2020 | Duration: 4h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 510084342 | Bytes Rx: 62128597 | IP Addr: 10.150.237.31 | Public IP: 103.121.153.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:46 IST Sun Jun 21 2020 | Duration: 4h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 510084342 | Bytes Rx: 62128597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45231 | Audit Session ID: 0a96cf690b0af0005eeed682 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45231 | Audit Session ID: 0a96cf690b0af0005eeed682 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirdivat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.34 | Public IP: 106.66.193.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:09 IST Sun Jun 21 2020 | Duration: 4h:21m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 169527921 | Bytes Rx: 55080294 | IP Addr: 10.150.237.34 | Public IP: 106.66.193.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:09 IST Sun Jun 21 2020 | Duration: 4h:21m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 169527921 | Bytes Rx: 55080294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45232 | Audit Session ID: 0a96cf690b0b00005eeed699 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45232 | Audit Session ID: 0a96cf690b0b00005eeed699 | Security Group Tag: none | EasyVPN: 0 ||
Username: AshviniD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.121 | Public IP: 157.47.48.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:35 IST Sun Jun 21 2020 | Duration: 4h:21m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 359004748 | Bytes Rx: 83126959 | IP Addr: 10.150.236.121 | Public IP: 157.47.48.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:35 IST Sun Jun 21 2020 | Duration: 4h:21m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 359004748 | Bytes Rx: 83126959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45234 | Audit Session ID: 0a96cf690b0b20005eeed6b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45234 | Audit Session ID: 0a96cf690b0b20005eeed6b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: girrajm | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.130 | Public IP: 157.42.25.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:48 IST Sun Jun 21 2020 | Duration: 4h:21m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 285130192 | Bytes Rx: 79516942 | IP Addr: 10.150.236.130 | Public IP: 157.42.25.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:48 IST Sun Jun 21 2020 | Duration: 4h:21m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 285130192 | Bytes Rx: 79516942 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45235 | Audit Session ID: 0a96cf690b0b30005eeed6c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45235 | Audit Session ID: 0a96cf690b0b30005eeed6c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: fited | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.116 | Public IP: 106.193.223.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:20 IST Sun Jun 21 2020 | Duration: 4h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 291779450 | Bytes Rx: 48381003 | IP Addr: 10.150.237.116 | Public IP: 106.193.223.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:20 IST Sun Jun 21 2020 | Duration: 4h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 291779450 | Bytes Rx: 48381003 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45239 | Audit Session ID: 0a96cf690b0b70005eeed758 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45239 | Audit Session ID: 0a96cf690b0b70005eeed758 | Security Group Tag: none | EasyVPN: 0 ||
Username: sayandas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.118 | Public IP: 49.35.201.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:19:35 IST Sun Jun 21 2020 | Duration: 4h:12m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 136237459 | Bytes Rx: 52423556 | IP Addr: 10.150.237.118 | Public IP: 49.35.201.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:19:35 IST Sun Jun 21 2020 | Duration: 4h:12m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 136237459 | Bytes Rx: 52423556 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45243 | Audit Session ID: 0a96cf690b0bb0005eeed8cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 45243 | Audit Session ID: 0a96cf690b0bb0005eeed8cf | Security Group Tag: none | EasyVPN: 0 ||
Username: aishinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.96 | Public IP: 49.35.220.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:15 IST Sun Jun 21 2020 | Duration: 4h:11m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 163170675 | Bytes Rx: 45949065 | IP Addr: 10.150.236.96 | Public IP: 49.35.220.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:15 IST Sun Jun 21 2020 | Duration: 4h:11m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 163170675 | Bytes Rx: 45949065 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45244 | Audit Session ID: 0a96cf690b0bc0005eeed8f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45244 | Audit Session ID: 0a96cf690b0bc0005eeed8f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: abraut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.17 | Public IP: 157.33.210.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:21:01 IST Sun Jun 21 2020 | Duration: 4h:10m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 93949246 | Bytes Rx: 21695875 | IP Addr: 10.150.237.17 | Public IP: 157.33.210.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:21:01 IST Sun Jun 21 2020 | Duration: 4h:10m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 93949246 | Bytes Rx: 21695875 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45246 | Audit Session ID: 0a96cf690b0be0005eeed925 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45246 | Audit Session ID: 0a96cf690b0be0005eeed925 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhisinh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.93 | Public IP: 103.97.240.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:04 IST Sun Jun 21 2020 | Duration: 4h:09m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 271777799 | Bytes Rx: 212944850 | IP Addr: 10.150.236.93 | Public IP: 103.97.240.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:04 IST Sun Jun 21 2020 | Duration: 4h:09m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 271777799 | Bytes Rx: 212944850 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45248 | Audit Session ID: 0a96cf690b0c00005eeed964 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45248 | Audit Session ID: 0a96cf690b0c00005eeed964 | Security Group Tag: none | EasyVPN: 0 ||
Username: Niskumar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.100 | Public IP: 103.133.65.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:23 IST Sun Jun 21 2020 | Duration: 4h:09m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 116075686 | Bytes Rx: 32542027 | IP Addr: 10.150.236.100 | Public IP: 103.133.65.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:23 IST Sun Jun 21 2020 | Duration: 4h:09m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 116075686 | Bytes Rx: 32542027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45251 | Audit Session ID: 0a96cf690b0c30005eeed977 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45251 | Audit Session ID: 0a96cf690b0c30005eeed977 | Security Group Tag: none | EasyVPN: 0 ||
Username: shwpatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.133 | Public IP: 157.33.247.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:49 IST Sun Jun 21 2020 | Duration: 4h:09m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 157955831 | Bytes Rx: 63884898 | IP Addr: 10.150.236.133 | Public IP: 157.33.247.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:49 IST Sun Jun 21 2020 | Duration: 4h:09m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 157955831 | Bytes Rx: 63884898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45252 | Audit Session ID: 0a96cf690b0c40005eeed991 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45252 | Audit Session ID: 0a96cf690b0c40005eeed991 | Security Group Tag: none | EasyVPN: 0 ||
Username: tlingaya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.137 | Public IP: 106.210.175.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:26 IST Sun Jun 21 2020 | Duration: 4h:06m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1887050853 | Bytes Rx: 251317506 | IP Addr: 10.150.236.137 | Public IP: 106.210.175.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:26 IST Sun Jun 21 2020 | Duration: 4h:06m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1887050853 | Bytes Rx: 251317506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45258 | Audit Session ID: 0a96cf690b0ca0005eeeda2e | Security Group Tag: none | EasyVPN: 0 |Session ID: 45258 | Audit Session ID: 0a96cf690b0ca0005eeeda2e | Security Group Tag: none | EasyVPN: 0 ||
Username: khumbare | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.140 | Public IP: 106.200.103.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:25 IST Sun Jun 21 2020 | Duration: 4h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 135239230 | Bytes Rx: 48089598 | IP Addr: 10.150.236.140 | Public IP: 106.200.103.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:25 IST Sun Jun 21 2020 | Duration: 4h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 135239230 | Bytes Rx: 48089598 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45262 | Audit Session ID: 0a96cf690b0ce0005eeedaa5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45262 | Audit Session ID: 0a96cf690b0ce0005eeedaa5 | Security Group Tag: none | EasyVPN: 0 ||
Username: GBarkade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.117 | Public IP: 1.23.48.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:53 IST Sun Jun 21 2020 | Duration: 4h:04m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 335788859 | Bytes Rx: 49709006 | IP Addr: 10.150.237.117 | Public IP: 1.23.48.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:53 IST Sun Jun 21 2020 | Duration: 4h:04m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 335788859 | Bytes Rx: 49709006 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45263 | Audit Session ID: 0a96cf690b0cf0005eeedac1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45263 | Audit Session ID: 0a96cf690b0cf0005eeedac1 | Security Group Tag: none | EasyVPN: 0 ||
