sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: divykaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 |Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 ||
Username: sasikram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.125 | Public IP: 223.182.240.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:27 IST Tue Jun 9 2020 | Duration: 2h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 779829567 | Bytes Rx: 80223563 | IP Addr: 10.149.233.125 | Public IP: 223.182.240.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:27 IST Tue Jun 9 2020 | Duration: 2h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 779829567 | Bytes Rx: 80223563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141378 | Audit Session ID: 0a95072a228420005edf0ebf | Security Group Tag: none | EasyVPN: 0 |Session ID: 141378 | Audit Session ID: 0a95072a228420005edf0ebf | Security Group Tag: none | EasyVPN: 0 ||
Username: iswmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.126 | Public IP: 157.50.44.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:39 IST Tue Jun 9 2020 | Duration: 2h:36m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 491548612 | Bytes Rx: 24008827 | IP Addr: 10.149.233.126 | Public IP: 157.50.44.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:39 IST Tue Jun 9 2020 | Duration: 2h:36m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 491548612 | Bytes Rx: 24008827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141379 | Audit Session ID: 0a95072a228430005edf0ecb | Security Group Tag: none | EasyVPN: 0 |Session ID: 141379 | Audit Session ID: 0a95072a228430005edf0ecb | Security Group Tag: none | EasyVPN: 0 ||
Username: balajib | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.64 | Public IP: 223.182.247.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:47 IST Tue Jun 9 2020 | Duration: 2h:36m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 311213884 | Bytes Rx: 58154240 | IP Addr: 10.149.233.64 | Public IP: 223.182.247.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:47 IST Tue Jun 9 2020 | Duration: 2h:36m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 311213884 | Bytes Rx: 58154240 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141380 | Audit Session ID: 0a95072a228440005edf0ed3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141380 | Audit Session ID: 0a95072a228440005edf0ed3 | Security Group Tag: none | EasyVPN: 0 ||
Username: DVenkatr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.128 | Public IP: 27.5.51.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 2h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 95855235 | Bytes Rx: 80953964 | IP Addr: 10.149.233.128 | Public IP: 27.5.51.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 2h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 95855235 | Bytes Rx: 80953964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141381 | Audit Session ID: 0a95072a228450005edf0ed7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141381 | Audit Session ID: 0a95072a228450005edf0ed7 | Security Group Tag: none | EasyVPN: 0 ||
Username: paulrajs | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 115.97.35.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 2h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 221282296 | Bytes Rx: 191348748 | IP Addr: 10.149.233.127 | Public IP: 115.97.35.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:51 IST Tue Jun 9 2020 | Duration: 2h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 221282296 | Bytes Rx: 191348748 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141382 | Audit Session ID: 0a95072a228460005edf0ed7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141382 | Audit Session ID: 0a95072a228460005edf0ed7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sundeepshetty.a | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.129 | Public IP: 117.202.145.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:05 IST Tue Jun 9 2020 | Duration: 2h:36m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 123421296 | Bytes Rx: 38460471 | IP Addr: 10.149.233.129 | Public IP: 117.202.145.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:05 IST Tue Jun 9 2020 | Duration: 2h:36m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 123421296 | Bytes Rx: 38460471 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141383 | Audit Session ID: 0a95072a228470005edf0ee5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141383 | Audit Session ID: 0a95072a228470005edf0ee5 | Security Group Tag: none | EasyVPN: 0 ||
Username: georgeB | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.130 | Public IP: 27.59.34.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:21 IST Tue Jun 9 2020 | Duration: 2h:36m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 107413568 | Bytes Rx: 59817165 | IP Addr: 10.149.233.130 | Public IP: 27.59.34.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:21 IST Tue Jun 9 2020 | Duration: 2h:36m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 107413568 | Bytes Rx: 59817165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141385 | Audit Session ID: 0a95072a228490005edf0ef5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141385 | Audit Session ID: 0a95072a228490005edf0ef5 | Security Group Tag: none | EasyVPN: 0 ||
Username: jharikri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.131 | Public IP: 27.5.174.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:23 IST Tue Jun 9 2020 | Duration: 2h:36m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 62789595 | Bytes Rx: 51586031 | IP Addr: 10.149.233.131 | Public IP: 27.5.174.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:23 IST Tue Jun 9 2020 | Duration: 2h:36m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 62789595 | Bytes Rx: 51586031 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141386 | Audit Session ID: 0a95072a2284a0005edf0ef7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141386 | Audit Session ID: 0a95072a2284a0005edf0ef7 | Security Group Tag: none | EasyVPN: 0 ||
Username: dipjaisw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.132 | Public IP: 47.29.105.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:24 IST Tue Jun 9 2020 | Duration: 2h:35m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 401894097 | Bytes Rx: 68374687 | IP Addr: 10.149.233.132 | Public IP: 47.29.105.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:24 IST Tue Jun 9 2020 | Duration: 2h:35m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 401894097 | Bytes Rx: 68374687 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141387 | Audit Session ID: 0a95072a2284b0005edf0ef8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141387 | Audit Session ID: 0a95072a2284b0005edf0ef8 | Security Group Tag: none | EasyVPN: 0 ||
Username: spmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 157.51.130.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:29 IST Tue Jun 9 2020 | Duration: 2h:35m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 154483202 | Bytes Rx: 115995901 | IP Addr: 10.149.233.133 | Public IP: 157.51.130.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:29 IST Tue Jun 9 2020 | Duration: 2h:35m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 154483202 | Bytes Rx: 115995901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141389 | Audit Session ID: 0a95072a2284d0005edf0efd | Security Group Tag: none | EasyVPN: 0 |Session ID: 141389 | Audit Session ID: 0a95072a2284d0005edf0efd | Security Group Tag: none | EasyVPN: 0 ||
Username: rashmis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.56 | Public IP: 49.33.145.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:48 IST Tue Jun 9 2020 | Duration: 2h:35m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 156837576 | Bytes Rx: 166715059 | IP Addr: 10.149.233.56 | Public IP: 49.33.145.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:48 IST Tue Jun 9 2020 | Duration: 2h:35m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 156837576 | Bytes Rx: 166715059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141392 | Audit Session ID: 0a95072a228500005edf0f10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141392 | Audit Session ID: 0a95072a228500005edf0f10 | Security Group Tag: none | EasyVPN: 0 ||
Username: MoKodali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.139 | Public IP: 175.101.67.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:07 IST Tue Jun 9 2020 | Duration: 2h:32m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 383394869 | Bytes Rx: 35319149 | IP Addr: 10.149.233.139 | Public IP: 175.101.67.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:07 IST Tue Jun 9 2020 | Duration: 2h:32m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 383394869 | Bytes Rx: 35319149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141393 | Audit Session ID: 0a95072a228510005edf0fd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141393 | Audit Session ID: 0a95072a228510005edf0fd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: gvadivel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.94 | Public IP: 157.51.105.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:09 IST Tue Jun 9 2020 | Duration: 2h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 348309821 | Bytes Rx: 74869305 | IP Addr: 10.149.233.94 | Public IP: 157.51.105.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:09 IST Tue Jun 9 2020 | Duration: 2h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 348309821 | Bytes Rx: 74869305 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141394 | Audit Session ID: 0a95072a228520005edf0fd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141394 | Audit Session ID: 0a95072a228520005edf0fd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreejinc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.138 | Public IP: 106.200.98.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:14 IST Tue Jun 9 2020 | Duration: 2h:32m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 241274184 | Bytes Rx: 100591780 | IP Addr: 10.149.233.138 | Public IP: 106.200.98.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:14 IST Tue Jun 9 2020 | Duration: 2h:32m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 241274184 | Bytes Rx: 100591780 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141396 | Audit Session ID: 0a95072a228540005edf0fde | Security Group Tag: none | EasyVPN: 0 |Session ID: 141396 | Audit Session ID: 0a95072a228540005edf0fde | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.140 | Public IP: 157.50.59.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:31 IST Tue Jun 9 2020 | Duration: 2h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 48333668 | Bytes Rx: 23760556 | IP Addr: 10.149.233.140 | Public IP: 157.50.59.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:31 IST Tue Jun 9 2020 | Duration: 2h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 48333668 | Bytes Rx: 23760556 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141397 | Audit Session ID: 0a95072a228550005edf0fef | Security Group Tag: none | EasyVPN: 0 |Session ID: 141397 | Audit Session ID: 0a95072a228550005edf0fef | Security Group Tag: none | EasyVPN: 0 ||
Username: shvaidya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 183.82.180.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:49 IST Tue Jun 9 2020 | Duration: 2h:31m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1101523899 | Bytes Rx: 176726896 | IP Addr: 10.149.233.141 | Public IP: 183.82.180.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:49 IST Tue Jun 9 2020 | Duration: 2h:31m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1101523899 | Bytes Rx: 176726896 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141398 | Audit Session ID: 0a95072a228560005edf1001 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141398 | Audit Session ID: 0a95072a228560005edf1001 | Security Group Tag: none | EasyVPN: 0 ||
Username: kmoorthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.147 | Public IP: 223.182.225.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:15 IST Tue Jun 9 2020 | Duration: 2h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 256537513 | Bytes Rx: 45761994 | IP Addr: 10.149.233.147 | Public IP: 223.182.225.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:15 IST Tue Jun 9 2020 | Duration: 2h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 256537513 | Bytes Rx: 45761994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141404 | Audit Session ID: 0a95072a2285c0005edf101b | Security Group Tag: none | EasyVPN: 0 |Session ID: 141404 | Audit Session ID: 0a95072a2285c0005edf101b | Security Group Tag: none | EasyVPN: 0 ||
Username: jnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.148 | Public IP: 49.206.127.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:15 IST Tue Jun 9 2020 | Duration: 2h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 441870011 | Bytes Rx: 373611072 | IP Addr: 10.149.233.148 | Public IP: 49.206.127.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:15 IST Tue Jun 9 2020 | Duration: 2h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 441870011 | Bytes Rx: 373611072 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141405 | Audit Session ID: 0a95072a2285d0005edf101b | Security Group Tag: none | EasyVPN: 0 |Session ID: 141405 | Audit Session ID: 0a95072a2285d0005edf101b | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwinig | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.149 | Public IP: 103.110.242.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:26 IST Tue Jun 9 2020 | Duration: 2h:30m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 100229433 | Bytes Rx: 17029878 | IP Addr: 10.149.233.149 | Public IP: 103.110.242.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:26 IST Tue Jun 9 2020 | Duration: 2h:30m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 100229433 | Bytes Rx: 17029878 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141406 | Audit Session ID: 0a95072a2285e0005edf1026 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141406 | Audit Session ID: 0a95072a2285e0005edf1026 | Security Group Tag: none | EasyVPN: 0 ||
Username: chandrakanth.cb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.150 | Public IP: 157.45.238.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:32 IST Tue Jun 9 2020 | Duration: 2h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 280771479 | Bytes Rx: 92170117 | IP Addr: 10.149.233.150 | Public IP: 157.45.238.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:32 IST Tue Jun 9 2020 | Duration: 2h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 280771479 | Bytes Rx: 92170117 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141408 | Audit Session ID: 0a95072a228600005edf102c | Security Group Tag: none | EasyVPN: 0 |Session ID: 141408 | Audit Session ID: 0a95072a228600005edf102c | Security Group Tag: none | EasyVPN: 0 ||
