sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 27.59.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:01 IST Thu Jun 11 2020 | Duration: 1h:29m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 46081931 | Bytes Rx: 25871260 | IP Addr: 10.149.233.90 | Public IP: 27.59.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:01 IST Thu Jun 11 2020 | Duration: 1h:29m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 46081931 | Bytes Rx: 25871260 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145764 | Audit Session ID: 0a95072a239640005ee1ac7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145764 | Audit Session ID: 0a95072a239640005ee1ac7d | Security Group Tag: none | EasyVPN: 0 ||
Username: mmohurle | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.91 | Public IP: 106.66.214.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:43 IST Thu Jun 11 2020 | Duration: 1h:28m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 45198426 | Bytes Rx: 15550318 | IP Addr: 10.149.233.91 | Public IP: 106.66.214.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:43 IST Thu Jun 11 2020 | Duration: 1h:28m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 45198426 | Bytes Rx: 15550318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145765 | Audit Session ID: 0a95072a239650005ee1aca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145765 | Audit Session ID: 0a95072a239650005ee1aca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: KKANAGAR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.140 | Public IP: 42.111.165.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:52 IST Thu Jun 11 2020 | Duration: 1h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 145013378 | Bytes Rx: 32342995 | IP Addr: 10.149.232.140 | Public IP: 42.111.165.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:52 IST Thu Jun 11 2020 | Duration: 1h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 145013378 | Bytes Rx: 32342995 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145766 | Audit Session ID: 0a95072a239660005ee1acb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145766 | Audit Session ID: 0a95072a239660005ee1acb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: supaneer | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.142 | Public IP: 42.111.138.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:05 IST Thu Jun 11 2020 | Duration: 1h:27m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 176499583 | Bytes Rx: 51591517 | IP Addr: 10.149.232.142 | Public IP: 42.111.138.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:05 IST Thu Jun 11 2020 | Duration: 1h:27m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 176499583 | Bytes Rx: 51591517 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145767 | Audit Session ID: 0a95072a239670005ee1acf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145767 | Audit Session ID: 0a95072a239670005ee1acf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: simuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 157.50.59.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:11 IST Thu Jun 11 2020 | Duration: 1h:27m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 44698039 | Bytes Rx: 8419257 | IP Addr: 10.149.232.141 | Public IP: 157.50.59.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:11 IST Thu Jun 11 2020 | Duration: 1h:27m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 44698039 | Bytes Rx: 8419257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145768 | Audit Session ID: 0a95072a239680005ee1acff | Security Group Tag: none | EasyVPN: 0 |Session ID: 145768 | Audit Session ID: 0a95072a239680005ee1acff | Security Group Tag: none | EasyVPN: 0 ||
Username: IyyappaK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 49.207.140.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:39 IST Thu Jun 11 2020 | Duration: 1h:26m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 219117184 | Bytes Rx: 20462547 | IP Addr: 10.149.232.143 | Public IP: 49.207.140.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:39 IST Thu Jun 11 2020 | Duration: 1h:26m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 219117184 | Bytes Rx: 20462547 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145770 | Audit Session ID: 0a95072a2396a0005ee1ad1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145770 | Audit Session ID: 0a95072a2396a0005ee1ad1b | Security Group Tag: none | EasyVPN: 0 ||
Username: manreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.144 | Public IP: 157.44.187.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:39 IST Thu Jun 11 2020 | Duration: 1h:26m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 752142445 | Bytes Rx: 36524703 | IP Addr: 10.149.232.144 | Public IP: 157.44.187.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:39 IST Thu Jun 11 2020 | Duration: 1h:26m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 752142445 | Bytes Rx: 36524703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145771 | Audit Session ID: 0a95072a2396b0005ee1ad1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145771 | Audit Session ID: 0a95072a2396b0005ee1ad1b | Security Group Tag: none | EasyVPN: 0 ||
Username: sharpati | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.145 | Public IP: 106.193.222.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:41 IST Thu Jun 11 2020 | Duration: 1h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 375053351 | Bytes Rx: 72341024 | IP Addr: 10.149.232.145 | Public IP: 106.193.222.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:41 IST Thu Jun 11 2020 | Duration: 1h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 375053351 | Bytes Rx: 72341024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145772 | Audit Session ID: 0a95072a2396c0005ee1ad1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145772 | Audit Session ID: 0a95072a2396c0005ee1ad1d | Security Group Tag: none | EasyVPN: 0 ||
Username: cmveeras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.146 | Public IP: 49.207.141.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:43 IST Thu Jun 11 2020 | Duration: 1h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 192565731 | Bytes Rx: 45944812 | IP Addr: 10.149.232.146 | Public IP: 49.207.141.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:43 IST Thu Jun 11 2020 | Duration: 1h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 192565731 | Bytes Rx: 45944812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145773 | Audit Session ID: 0a95072a2396d0005ee1ad1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 145773 | Audit Session ID: 0a95072a2396d0005ee1ad1f | Security Group Tag: none | EasyVPN: 0 ||
Username: rdevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.147 | Public IP: 157.51.251.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:49 IST Thu Jun 11 2020 | Duration: 1h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 375889336 | Bytes Rx: 20813987 | IP Addr: 10.149.232.147 | Public IP: 157.51.251.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:49 IST Thu Jun 11 2020 | Duration: 1h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 375889336 | Bytes Rx: 20813987 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145774 | Audit Session ID: 0a95072a2396e0005ee1ad25 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145774 | Audit Session ID: 0a95072a2396e0005ee1ad25 | Security Group Tag: none | EasyVPN: 0 ||
Username: meenaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.148 | Public IP: 42.111.145.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:54 IST Thu Jun 11 2020 | Duration: 1h:26m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 714182891 | Bytes Rx: 48425066 | IP Addr: 10.149.232.148 | Public IP: 42.111.145.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:54 IST Thu Jun 11 2020 | Duration: 1h:26m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 714182891 | Bytes Rx: 48425066 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145775 | Audit Session ID: 0a95072a2396f0005ee1ad2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 145775 | Audit Session ID: 0a95072a2396f0005ee1ad2a | Security Group Tag: none | EasyVPN: 0 ||
Username: r.ravikumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.149 | Public IP: 106.193.82.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:05 IST Thu Jun 11 2020 | Duration: 1h:26m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 296333937 | Bytes Rx: 29354618 | IP Addr: 10.149.232.149 | Public IP: 106.193.82.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:05 IST Thu Jun 11 2020 | Duration: 1h:26m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 296333937 | Bytes Rx: 29354618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145776 | Audit Session ID: 0a95072a239700005ee1ad35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145776 | Audit Session ID: 0a95072a239700005ee1ad35 | Security Group Tag: none | EasyVPN: 0 ||
Username: anksingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.150 | Public IP: 103.30.142.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:38 IST Thu Jun 11 2020 | Duration: 1h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 137397836 | Bytes Rx: 59749082 | IP Addr: 10.149.232.150 | Public IP: 103.30.142.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:38 IST Thu Jun 11 2020 | Duration: 1h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 137397836 | Bytes Rx: 59749082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145779 | Audit Session ID: 0a95072a239730005ee1ad56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145779 | Audit Session ID: 0a95072a239730005ee1ad56 | Security Group Tag: none | EasyVPN: 0 ||
Username: pnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 49.37.202.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:45 IST Thu Jun 11 2020 | Duration: 1h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20899734 | Bytes Rx: 12580585 | IP Addr: 10.149.232.151 | Public IP: 49.37.202.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:45 IST Thu Jun 11 2020 | Duration: 1h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20899734 | Bytes Rx: 12580585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145780 | Audit Session ID: 0a95072a239740005ee1ad5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145780 | Audit Session ID: 0a95072a239740005ee1ad5d | Security Group Tag: none | EasyVPN: 0 ||
Username: kchoudha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.153 | Public IP: 106.223.184.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:08 IST Thu Jun 11 2020 | Duration: 1h:25m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 232971932 | Bytes Rx: 26253302 | IP Addr: 10.149.232.153 | Public IP: 106.223.184.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:08 IST Thu Jun 11 2020 | Duration: 1h:25m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 232971932 | Bytes Rx: 26253302 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145782 | Audit Session ID: 0a95072a239760005ee1ad74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145782 | Audit Session ID: 0a95072a239760005ee1ad74 | Security Group Tag: none | EasyVPN: 0 ||
Username: dmallamp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.152 | Public IP: 49.207.134.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:10 IST Thu Jun 11 2020 | Duration: 1h:25m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 42125701 | Bytes Rx: 6960003 | IP Addr: 10.149.232.152 | Public IP: 49.207.134.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:10 IST Thu Jun 11 2020 | Duration: 1h:25m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 42125701 | Bytes Rx: 6960003 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145783 | Audit Session ID: 0a95072a239770005ee1ad76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145783 | Audit Session ID: 0a95072a239770005ee1ad76 | Security Group Tag: none | EasyVPN: 0 ||
Username: sunita.mhatre | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.155 | Public IP: 1.38.236.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:13 IST Thu Jun 11 2020 | Duration: 1h:25m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 49289846 | Bytes Rx: 23597915 | IP Addr: 10.149.232.155 | Public IP: 1.38.236.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:13 IST Thu Jun 11 2020 | Duration: 1h:25m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 49289846 | Bytes Rx: 23597915 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145784 | Audit Session ID: 0a95072a239780005ee1ad79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145784 | Audit Session ID: 0a95072a239780005ee1ad79 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 106.220.122.242 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:35:15 IST Thu Jun 11 2020 | Duration: 1h:25m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 401476043 | Bytes Rx: 42020791 | IP Addr: 10.149.232.156 | Public IP: 106.220.122.242 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:35:15 IST Thu Jun 11 2020 | Duration: 1h:25m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 401476043 | Bytes Rx: 42020791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145785 | Audit Session ID: 0a95072a239790005ee1ad7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145785 | Audit Session ID: 0a95072a239790005ee1ad7b | Security Group Tag: none | EasyVPN: 0 ||
Username: ammaheta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.157 | Public IP: 1.23.250.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:26 IST Thu Jun 11 2020 | Duration: 1h:24m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 376089186 | Bytes Rx: 14745033 | IP Addr: 10.149.232.157 | Public IP: 1.23.250.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:26 IST Thu Jun 11 2020 | Duration: 1h:24m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 376089186 | Bytes Rx: 14745033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145786 | Audit Session ID: 0a95072a2397a0005ee1ad86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145786 | Audit Session ID: 0a95072a2397a0005ee1ad86 | Security Group Tag: none | EasyVPN: 0 ||
Username: balbhim.dhonde | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.168 | Public IP: 106.210.208.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:29 IST Thu Jun 11 2020 | Duration: 1h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 686102189 | Bytes Rx: 40902167 | IP Addr: 10.149.232.168 | Public IP: 106.210.208.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:29 IST Thu Jun 11 2020 | Duration: 1h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 686102189 | Bytes Rx: 40902167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145787 | Audit Session ID: 0a95072a2397b0005ee1ad89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145787 | Audit Session ID: 0a95072a2397b0005ee1ad89 | Security Group Tag: none | EasyVPN: 0 ||
