sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: JGosavi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC13 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 ||
Username: Skambale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.224 | Public IP: 45.127.44.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:39 IST Sun Jun 7 2020 | Duration: 3h:01m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 33611192 | Bytes Rx: 14072160 | IP Addr: 10.150.237.224 | Public IP: 45.127.44.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:39 IST Sun Jun 7 2020 | Duration: 3h:01m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 33611192 | Bytes Rx: 14072160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291472 | Audit Session ID: 0a96cf69472900005edca573 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291472 | Audit Session ID: 0a96cf69472900005edca573 | Security Group Tag: none | EasyVPN: 0 ||
Username: visparde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.48 | Public IP: 157.33.196.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:41 IST Sun Jun 7 2020 | Duration: 3h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 589300516 | Bytes Rx: 139878941 | IP Addr: 10.150.236.48 | Public IP: 157.33.196.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:41 IST Sun Jun 7 2020 | Duration: 3h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 589300516 | Bytes Rx: 139878941 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291473 | Audit Session ID: 0a96cf69472910005edca575 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291473 | Audit Session ID: 0a96cf69472910005edca575 | Security Group Tag: none | EasyVPN: 0 ||
Username: jlichade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.21 | Public IP: 49.35.123.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:43 IST Sun Jun 7 2020 | Duration: 3h:01m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 268855456 | Bytes Rx: 109441357 | IP Addr: 10.150.236.21 | Public IP: 49.35.123.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:43 IST Sun Jun 7 2020 | Duration: 3h:01m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 268855456 | Bytes Rx: 109441357 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291474 | Audit Session ID: 0a96cf69472920005edca577 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291474 | Audit Session ID: 0a96cf69472920005edca577 | Security Group Tag: none | EasyVPN: 0 ||
Username: syedamja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.51 | Public IP: 183.82.135.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:01 IST Sun Jun 7 2020 | Duration: 2h:59m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 72985223 | Bytes Rx: 20135057 | IP Addr: 10.150.236.51 | Public IP: 183.82.135.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:01 IST Sun Jun 7 2020 | Duration: 2h:59m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 72985223 | Bytes Rx: 20135057 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291478 | Audit Session ID: 0a96cf69472960005edca5c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291478 | Audit Session ID: 0a96cf69472960005edca5c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABachewa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.33 | Public IP: 106.66.28.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:23 IST Sun Jun 7 2020 | Duration: 2h:59m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 64147181 | Bytes Rx: 29614436 | IP Addr: 10.150.236.33 | Public IP: 106.66.28.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:23 IST Sun Jun 7 2020 | Duration: 2h:59m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 64147181 | Bytes Rx: 29614436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291480 | Audit Session ID: 0a96cf69472980005edca5db | Security Group Tag: none | EasyVPN: 0 |Session ID: 291480 | Audit Session ID: 0a96cf69472980005edca5db | Security Group Tag: none | EasyVPN: 0 ||
Username: AakashJ | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.53 | Public IP: 27.56.253.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:35 IST Sun Jun 7 2020 | Duration: 2h:59m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 74198281 | Bytes Rx: 35630500 | IP Addr: 10.150.236.53 | Public IP: 27.56.253.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:35 IST Sun Jun 7 2020 | Duration: 2h:59m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 74198281 | Bytes Rx: 35630500 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291482 | Audit Session ID: 0a96cf694729a0005edca5e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291482 | Audit Session ID: 0a96cf694729a0005edca5e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: syerolka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.171 | Public IP: 106.220.64.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:45 IST Sun Jun 7 2020 | Duration: 2h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 350546430 | Bytes Rx: 42765979 | IP Addr: 10.150.237.171 | Public IP: 106.220.64.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:45 IST Sun Jun 7 2020 | Duration: 2h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 350546430 | Bytes Rx: 42765979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291483 | Audit Session ID: 0a96cf694729b0005edca62d | Security Group Tag: none | EasyVPN: 0 |Session ID: 291483 | Audit Session ID: 0a96cf694729b0005edca62d | Security Group Tag: none | EasyVPN: 0 ||
Username: aasaxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.238 | Public IP: 157.47.7.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:08 IST Sun Jun 7 2020 | Duration: 2h:57m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 34472320 | Bytes Rx: 14883861 | IP Addr: 10.150.237.238 | Public IP: 157.47.7.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:08 IST Sun Jun 7 2020 | Duration: 2h:57m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 34472320 | Bytes Rx: 14883861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291486 | Audit Session ID: 0a96cf694729e0005edca644 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291486 | Audit Session ID: 0a96cf694729e0005edca644 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkawde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.55 | Public IP: 49.35.102.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:10 IST Sun Jun 7 2020 | Duration: 2h:57m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 125466484 | Bytes Rx: 36219113 | IP Addr: 10.150.236.55 | Public IP: 49.35.102.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:10 IST Sun Jun 7 2020 | Duration: 2h:57m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 125466484 | Bytes Rx: 36219113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291487 | Audit Session ID: 0a96cf694729f0005edca646 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291487 | Audit Session ID: 0a96cf694729f0005edca646 | Security Group Tag: none | EasyVPN: 0 ||
Username: prshirod | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.54 | Public IP: 49.35.122.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:20 IST Sun Jun 7 2020 | Duration: 2h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 158842243 | Bytes Rx: 41242064 | IP Addr: 10.150.236.54 | Public IP: 49.35.122.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:20 IST Sun Jun 7 2020 | Duration: 2h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 158842243 | Bytes Rx: 41242064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291488 | Audit Session ID: 0a96cf69472a00005edca650 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291488 | Audit Session ID: 0a96cf69472a00005edca650 | Security Group Tag: none | EasyVPN: 0 ||
Username: prgadade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.47 | Public IP: 157.33.206.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:24 IST Sun Jun 7 2020 | Duration: 2h:57m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2188908139 | Bytes Rx: 92064768 | IP Addr: 10.150.236.47 | Public IP: 157.33.206.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:24 IST Sun Jun 7 2020 | Duration: 2h:57m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2188908139 | Bytes Rx: 92064768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291489 | Audit Session ID: 0a96cf69472a10005edca654 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291489 | Audit Session ID: 0a96cf69472a10005edca654 | Security Group Tag: none | EasyVPN: 0 ||
Username: NadimP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.56 | Public IP: 49.35.124.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:46 IST Sun Jun 7 2020 | Duration: 2h:57m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 165308791 | Bytes Rx: 61432298 | IP Addr: 10.150.236.56 | Public IP: 49.35.124.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:46 IST Sun Jun 7 2020 | Duration: 2h:57m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 165308791 | Bytes Rx: 61432298 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291491 | Audit Session ID: 0a96cf69472a30005edca66a | Security Group Tag: none | EasyVPN: 0 |Session ID: 291491 | Audit Session ID: 0a96cf69472a30005edca66a | Security Group Tag: none | EasyVPN: 0 ||
Username: Kedarpat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.57 | Public IP: 49.35.114.105 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:03:52 IST Sun Jun 7 2020 | Duration: 2h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 80086495 | Bytes Rx: 17763996 | IP Addr: 10.150.236.57 | Public IP: 49.35.114.105 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:03:52 IST Sun Jun 7 2020 | Duration: 2h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 80086495 | Bytes Rx: 17763996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291492 | Audit Session ID: 0a96cf69472a40005edca670 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291492 | Audit Session ID: 0a96cf69472a40005edca670 | Security Group Tag: none | EasyVPN: 0 ||
Username: SapnaSha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.58 | Public IP: 14.102.118.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:03 IST Sun Jun 7 2020 | Duration: 2h:56m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 671997733 | Bytes Rx: 125583427 | IP Addr: 10.150.236.58 | Public IP: 14.102.118.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:03 IST Sun Jun 7 2020 | Duration: 2h:56m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 671997733 | Bytes Rx: 125583427 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291494 | Audit Session ID: 0a96cf69472a60005edca67b | Security Group Tag: none | EasyVPN: 0 |Session ID: 291494 | Audit Session ID: 0a96cf69472a60005edca67b | Security Group Tag: none | EasyVPN: 0 ||
Username: amisin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.59 | Public IP: 42.111.27.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:22 IST Sun Jun 7 2020 | Duration: 2h:56m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 451840462 | Bytes Rx: 40170486 | IP Addr: 10.150.236.59 | Public IP: 42.111.27.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:22 IST Sun Jun 7 2020 | Duration: 2h:56m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 451840462 | Bytes Rx: 40170486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291497 | Audit Session ID: 0a96cf69472a90005edca68e | Security Group Tag: none | EasyVPN: 0 |Session ID: 291497 | Audit Session ID: 0a96cf69472a90005edca68e | Security Group Tag: none | EasyVPN: 0 ||
Username: SainathC | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.10 | Public IP: 157.33.252.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:35 IST Sun Jun 7 2020 | Duration: 2h:55m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 274152158 | Bytes Rx: 55691059 | IP Addr: 10.150.236.10 | Public IP: 157.33.252.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:35 IST Sun Jun 7 2020 | Duration: 2h:55m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 274152158 | Bytes Rx: 55691059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291500 | Audit Session ID: 0a96cf69472ac0005edca6d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291500 | Audit Session ID: 0a96cf69472ac0005edca6d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABhosale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.60 | Public IP: 223.178.149.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:50 IST Sun Jun 7 2020 | Duration: 2h:55m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 157870696 | Bytes Rx: 64208489 | IP Addr: 10.150.236.60 | Public IP: 223.178.149.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:50 IST Sun Jun 7 2020 | Duration: 2h:55m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 157870696 | Bytes Rx: 64208489 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291502 | Audit Session ID: 0a96cf69472ae0005edca6e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291502 | Audit Session ID: 0a96cf69472ae0005edca6e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ajinkulk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.61 | Public IP: 106.77.60.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:04 IST Sun Jun 7 2020 | Duration: 2h:54m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 107006739 | Bytes Rx: 30706801 | IP Addr: 10.150.236.61 | Public IP: 106.77.60.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:04 IST Sun Jun 7 2020 | Duration: 2h:54m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 107006739 | Bytes Rx: 30706801 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291504 | Audit Session ID: 0a96cf69472b00005edca6f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291504 | Audit Session ID: 0a96cf69472b00005edca6f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: chandrakant.pingle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.62 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:06:25 IST Sun Jun 7 2020 | Duration: 2h:54m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 10135582097 | Bytes Rx: 624063876 | IP Addr: 10.150.236.62 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:06:25 IST Sun Jun 7 2020 | Duration: 2h:54m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 10135582097 | Bytes Rx: 624063876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291507 | Audit Session ID: 0a96cf69472b30005edca709 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291507 | Audit Session ID: 0a96cf69472b30005edca709 | Security Group Tag: none | EasyVPN: 0 ||
Username: KHSPATIL | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.63 | Public IP: 157.33.181.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:26 IST Sun Jun 7 2020 | Duration: 2h:54m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 108410913 | Bytes Rx: 43432675 | IP Addr: 10.150.236.63 | Public IP: 157.33.181.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:26 IST Sun Jun 7 2020 | Duration: 2h:54m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 108410913 | Bytes Rx: 43432675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291508 | Audit Session ID: 0a96cf69472b40005edca70a | Security Group Tag: none | EasyVPN: 0 |Session ID: 291508 | Audit Session ID: 0a96cf69472b40005edca70a | Security Group Tag: none | EasyVPN: 0 ||
