sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: pawarast | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.116 | Public IP: 42.111.24.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:36:36 UTC Thu Jun 25 2020 | Duration: 4h:53m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 93742931 | Bytes Rx: 47397689 | IP Addr: 10.145.232.116 | Public IP: 42.111.24.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:36:36 UTC Thu Jun 25 2020 | Duration: 4h:53m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 93742931 | Bytes Rx: 47397689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5 | Audit Session ID: 0a910728000050005ef437e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5 | Audit Session ID: 0a910728000050005ef437e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: quanwei | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.79 | Public IP: 80.3.167.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:30 UTC Thu Jun 25 2020 | Duration: 0h:58m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 182397815 | Bytes Rx: 9792399 | IP Addr: 10.145.232.79 | Public IP: 80.3.167.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:30 UTC Thu Jun 25 2020 | Duration: 0h:58m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 182397815 | Bytes Rx: 9792399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 188 | Audit Session ID: 0a910728000bc0005ef46ef2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 188 | Audit Session ID: 0a910728000bc0005ef46ef2 | Security Group Tag: none | EasyVPN: 0 ||
Username: Psudalai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.84 | Public IP: 42.111.162.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:31:52 UTC Thu Jun 25 2020 | Duration: 0h:58m:33s | Inactivity:  0h:06m:54s | Bytes Tx: 11398337 | Bytes Rx: 4518506 | IP Addr: 10.145.232.84 | Public IP: 42.111.162.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:31:52 UTC Thu Jun 25 2020 | Duration: 0h:58m:33s | Inactivity:  0h:06m:54s | Bytes Tx: 11398337 | Bytes Rx: 4518506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189 | Audit Session ID: 0a910728000bd0005ef46f08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 189 | Audit Session ID: 0a910728000bd0005ef46f08 | Security Group Tag: none | EasyVPN: 0 ||
Username: nisha.mandrelle | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.115 | Public IP: 106.198.214.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:18 UTC Thu Jun 25 2020 | Duration: 0h:58m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 304840645 | Bytes Rx: 21363090 | IP Addr: 10.145.232.115 | Public IP: 106.198.214.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:18 UTC Thu Jun 25 2020 | Duration: 0h:58m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 304840645 | Bytes Rx: 21363090 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 190 | Audit Session ID: 0a910728000be0005ef46f22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 190 | Audit Session ID: 0a910728000be0005ef46f22 | Security Group Tag: none | EasyVPN: 0 ||
Username: chikumar | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.127 | Public IP: 47.30.218.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:00 UTC Thu Jun 25 2020 | Duration: 0h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 19323285 | Bytes Rx: 90869763 | IP Addr: 10.145.232.127 | Public IP: 47.30.218.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:00 UTC Thu Jun 25 2020 | Duration: 0h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 19323285 | Bytes Rx: 90869763 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 191 | Audit Session ID: 0a910728000bf0005ef46f4c | Security Group Tag: none | EasyVPN: 0 |Session ID: 191 | Audit Session ID: 0a910728000bf0005ef46f4c | Security Group Tag: none | EasyVPN: 0 ||
Username: navthak | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.141 | Public IP: 42.106.4.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:38 UTC Thu Jun 25 2020 | Duration: 0h:56m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 80900758 | Bytes Rx: 7983654 | IP Addr: 10.145.232.141 | Public IP: 42.106.4.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:38 UTC Thu Jun 25 2020 | Duration: 0h:56m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 80900758 | Bytes Rx: 7983654 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 192 | Audit Session ID: 0a910728000c00005ef46f72 | Security Group Tag: none | EasyVPN: 0 |Session ID: 192 | Audit Session ID: 0a910728000c00005ef46f72 | Security Group Tag: none | EasyVPN: 0 ||
Username: saket.kumar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.179 | Public IP: 42.111.5.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:08 UTC Thu Jun 25 2020 | Duration: 0h:56m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 36821491 | Bytes Rx: 14870280 | IP Addr: 10.145.232.179 | Public IP: 42.111.5.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:08 UTC Thu Jun 25 2020 | Duration: 0h:56m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 36821491 | Bytes Rx: 14870280 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193 | Audit Session ID: 0a910728000c10005ef46f90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193 | Audit Session ID: 0a910728000c10005ef46f90 | Security Group Tag: none | EasyVPN: 0 ||
Username: smuppiri | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.190 | Public IP: 188.220.50.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:26 UTC Thu Jun 25 2020 | Duration: 0h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 27015807 | Bytes Rx: 15201114 | IP Addr: 10.145.232.190 | Public IP: 188.220.50.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:26 UTC Thu Jun 25 2020 | Duration: 0h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 27015807 | Bytes Rx: 15201114 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194 | Audit Session ID: 0a910728000c20005ef4701a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194 | Audit Session ID: 0a910728000c20005ef4701a | Security Group Tag: none | EasyVPN: 0 ||
Username: somesh.gaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.194 | Public IP: 1.38.156.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:37 UTC Thu Jun 25 2020 | Duration: 0h:53m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 38537813 | Bytes Rx: 14546280 | IP Addr: 10.145.232.194 | Public IP: 1.38.156.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:37 UTC Thu Jun 25 2020 | Duration: 0h:53m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 38537813 | Bytes Rx: 14546280 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195 | Audit Session ID: 0a910728000c30005ef47025 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195 | Audit Session ID: 0a910728000c30005ef47025 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shuljute | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.196 | Public IP: 106.210.186.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:58 UTC Thu Jun 25 2020 | Duration: 0h:48m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 14405339 | Bytes Rx: 12814351 | IP Addr: 10.145.232.196 | Public IP: 106.210.186.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:58 UTC Thu Jun 25 2020 | Duration: 0h:48m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 14405339 | Bytes Rx: 12814351 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 196 | Audit Session ID: 0a910728000c40005ef47166 | Security Group Tag: none | EasyVPN: 0 |Session ID: 196 | Audit Session ID: 0a910728000c40005ef47166 | Security Group Tag: none | EasyVPN: 0 ||
Username: mgovakov | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.198 | Public IP: 213.87.135.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:53 UTC Thu Jun 25 2020 | Duration: 0h:43m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 70785250 | Bytes Rx: 7668060 | IP Addr: 10.145.232.198 | Public IP: 213.87.135.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:53 UTC Thu Jun 25 2020 | Duration: 0h:43m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 70785250 | Bytes Rx: 7668060 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 198 | Audit Session ID: 0a910728000c60005ef4728d | Security Group Tag: none | EasyVPN: 0 |Session ID: 198 | Audit Session ID: 0a910728000c60005ef4728d | Security Group Tag: none | EasyVPN: 0 ||
Username: dludwick | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.199 | Public IP: 176.248.253.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:00 UTC Thu Jun 25 2020 | Duration: 0h:42m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 17951761 | Bytes Rx: 12828773 | IP Addr: 10.145.232.199 | Public IP: 176.248.253.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:00 UTC Thu Jun 25 2020 | Duration: 0h:42m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 17951761 | Bytes Rx: 12828773 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 199 | Audit Session ID: 0a910728000c70005ef472d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 199 | Audit Session ID: 0a910728000c70005ef472d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sukeshbS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.200 | Public IP: 1.39.160.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:25 UTC Thu Jun 25 2020 | Duration: 0h:42m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 24045904 | Bytes Rx: 14457385 | IP Addr: 10.145.232.200 | Public IP: 1.39.160.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:25 UTC Thu Jun 25 2020 | Duration: 0h:42m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 24045904 | Bytes Rx: 14457385 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 200 | Audit Session ID: 0a910728000c80005ef472e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 200 | Audit Session ID: 0a910728000c80005ef472e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pabhyank | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.201 | Public IP: 86.142.220.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:16 UTC Thu Jun 25 2020 | Duration: 0h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 95408543 | Bytes Rx: 48475320 | IP Addr: 10.145.232.201 | Public IP: 86.142.220.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:16 UTC Thu Jun 25 2020 | Duration: 0h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 95408543 | Bytes Rx: 48475320 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 201 | Audit Session ID: 0a910728000c90005ef4731c | Security Group Tag: none | EasyVPN: 0 |Session ID: 201 | Audit Session ID: 0a910728000c90005ef4731c | Security Group Tag: none | EasyVPN: 0 ||
Username: adessair | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.202 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:01 UTC Thu Jun 25 2020 | Duration: 0h:39m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 18168228 | Bytes Rx: 17872262 | IP Addr: 10.145.232.202 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:01 UTC Thu Jun 25 2020 | Duration: 0h:39m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 18168228 | Bytes Rx: 17872262 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 203 | Audit Session ID: 0a910728000cb0005ef47385 | Security Group Tag: none | EasyVPN: 0 |Session ID: 203 | Audit Session ID: 0a910728000cb0005ef47385 | Security Group Tag: none | EasyVPN: 0 ||
Username: NMOUACI | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.120 | Public IP: 92.153.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:41 UTC Thu Jun 25 2020 | Duration: 0h:36m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 49057902 | Bytes Rx: 11132599 | IP Addr: 10.145.232.120 | Public IP: 92.153.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:41 UTC Thu Jun 25 2020 | Duration: 0h:36m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 49057902 | Bytes Rx: 11132599 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 204 | Audit Session ID: 0a910728000cc0005ef47425 | Security Group Tag: none | EasyVPN: 0 |Session ID: 204 | Audit Session ID: 0a910728000cc0005ef47425 | Security Group Tag: none | EasyVPN: 0 ||
Username: SAttia | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.203 | Public IP: 195.219.224.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:55 UTC Thu Jun 25 2020 | Duration: 0h:36m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 13819234 | Bytes Rx: 7068016 | IP Addr: 10.145.232.203 | Public IP: 195.219.224.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:55 UTC Thu Jun 25 2020 | Duration: 0h:36m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 13819234 | Bytes Rx: 7068016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 205 | Audit Session ID: 0a910728000cd0005ef47433 | Security Group Tag: none | EasyVPN: 0 |Session ID: 205 | Audit Session ID: 0a910728000cd0005ef47433 | Security Group Tag: none | EasyVPN: 0 ||
Username: PUtikuri | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.205 | Public IP: 223.228.103.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:36 UTC Thu Jun 25 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 132531048 | Bytes Rx: 24864397 | IP Addr: 10.145.232.205 | Public IP: 223.228.103.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:36 UTC Thu Jun 25 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 132531048 | Bytes Rx: 24864397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 207 | Audit Session ID: 0a910728000cf0005ef47510 | Security Group Tag: none | EasyVPN: 0 |Session ID: 207 | Audit Session ID: 0a910728000cf0005ef47510 | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.204 | Public IP: 42.106.203.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:16 UTC Thu Jun 25 2020 | Duration: 0h:27m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 7512862 | Bytes Rx: 4004373 | IP Addr: 10.145.232.204 | Public IP: 42.106.203.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:16 UTC Thu Jun 25 2020 | Duration: 0h:27m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 7512862 | Bytes Rx: 4004373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 208 | Audit Session ID: 0a910728000d00005ef47664 | Security Group Tag: none | EasyVPN: 0 |Session ID: 208 | Audit Session ID: 0a910728000d00005ef47664 | Security Group Tag: none | EasyVPN: 0 ||
Username: B.Geethamenon | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.145 | Public IP: 49.15.202.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:34 UTC Thu Jun 25 2020 | Duration: 0h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 10659686 | Bytes Rx: 6510061 | IP Addr: 10.145.232.145 | Public IP: 49.15.202.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:34 UTC Thu Jun 25 2020 | Duration: 0h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 10659686 | Bytes Rx: 6510061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 213 | Audit Session ID: 0a910728000d50005ef478ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 213 | Audit Session ID: 0a910728000d50005ef478ce | Security Group Tag: none | EasyVPN: 0 ||
Username: sburgess | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.123 | Public IP: 217.119.171.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:08 UTC Thu Jun 25 2020 | Duration: 0h:14m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42315800 | Bytes Rx: 2725896 | IP Addr: 10.145.232.123 | Public IP: 217.119.171.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:08 UTC Thu Jun 25 2020 | Duration: 0h:14m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42315800 | Bytes Rx: 2725896 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 216 | Audit Session ID: 0a910728000d80005ef47968 | Security Group Tag: none | EasyVPN: 0 |Session ID: 216 | Audit Session ID: 0a910728000d80005ef47968 | Security Group Tag: none | EasyVPN: 0 ||
