sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: dbojja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.164 | Public IP: 103.224.152.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:35 IST Sat May 30 2020 | Duration: 0h:13m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 22195013 | Bytes Rx: 4108244 | IP Addr: 10.149.232.164 | Public IP: 103.224.152.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:35 IST Sat May 30 2020 | Duration: 0h:13m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 22195013 | Bytes Rx: 4108244 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124025 | Audit Session ID: 0a95072a1e4790005ed1e52b | Security Group Tag: none | EasyVPN: 0 |Session ID: 124025 | Audit Session ID: 0a95072a1e4790005ed1e52b | Security Group Tag: none | EasyVPN: 0 ||
Username: ravishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.164 | Public IP: 183.83.81.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:16 IST Sat May 30 2020 | Duration: 0h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 3879711 | Bytes Rx: 3588298 | IP Addr: 10.149.233.164 | Public IP: 183.83.81.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:16 IST Sat May 30 2020 | Duration: 0h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 3879711 | Bytes Rx: 3588298 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124027 | Audit Session ID: 0a95072a1e47b0005ed1e554 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124027 | Audit Session ID: 0a95072a1e47b0005ed1e554 | Security Group Tag: none | EasyVPN: 0 ||
Username: AvinPras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.166 | Public IP: 103.224.36.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:25 IST Sat May 30 2020 | Duration: 0h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4453309 | Bytes Rx: 2560804 | IP Addr: 10.149.233.166 | Public IP: 103.224.36.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:25 IST Sat May 30 2020 | Duration: 0h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4453309 | Bytes Rx: 2560804 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124028 | Audit Session ID: 0a95072a1e47c0005ed1e55d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124028 | Audit Session ID: 0a95072a1e47c0005ed1e55d | Security Group Tag: none | EasyVPN: 0 ||
Username: mukund.teli | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.167 | Public IP: 106.193.130.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:27 IST Sat May 30 2020 | Duration: 0h:12m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 30883353 | Bytes Rx: 2268168 | IP Addr: 10.149.233.167 | Public IP: 106.193.130.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:27 IST Sat May 30 2020 | Duration: 0h:12m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 30883353 | Bytes Rx: 2268168 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124029 | Audit Session ID: 0a95072a1e47d0005ed1e55f | Security Group Tag: none | EasyVPN: 0 |Session ID: 124029 | Audit Session ID: 0a95072a1e47d0005ed1e55f | Security Group Tag: none | EasyVPN: 0 ||
Username: sudhchik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.168 | Public IP: 106.197.196.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:50 IST Sat May 30 2020 | Duration: 0h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 241789118 | Bytes Rx: 9787812 | IP Addr: 10.149.233.168 | Public IP: 106.197.196.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:50 IST Sat May 30 2020 | Duration: 0h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 241789118 | Bytes Rx: 9787812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124031 | Audit Session ID: 0a95072a1e47f0005ed1e576 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124031 | Audit Session ID: 0a95072a1e47f0005ed1e576 | Security Group Tag: none | EasyVPN: 0 ||
Username: UdMekala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.171 | Public IP: 43.249.227.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:05 IST Sat May 30 2020 | Duration: 0h:11m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 5224440 | Bytes Rx: 1976015 | IP Addr: 10.149.233.171 | Public IP: 43.249.227.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:05 IST Sat May 30 2020 | Duration: 0h:11m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 5224440 | Bytes Rx: 1976015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124032 | Audit Session ID: 0a95072a1e4800005ed1e5c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124032 | Audit Session ID: 0a95072a1e4800005ed1e5c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: viswanathan.r | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.172 | Public IP: 124.123.195.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:07 IST Sat May 30 2020 | Duration: 0h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 15638341 | Bytes Rx: 4486258 | IP Addr: 10.149.233.172 | Public IP: 124.123.195.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:07 IST Sat May 30 2020 | Duration: 0h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 15638341 | Bytes Rx: 4486258 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124033 | Audit Session ID: 0a95072a1e4810005ed1e5c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124033 | Audit Session ID: 0a95072a1e4810005ed1e5c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: chateja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.173 | Public IP: 157.44.166.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:18 IST Sat May 30 2020 | Duration: 0h:10m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 11644803 | Bytes Rx: 6108559 | IP Addr: 10.149.233.173 | Public IP: 157.44.166.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:18 IST Sat May 30 2020 | Duration: 0h:10m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 11644803 | Bytes Rx: 6108559 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124034 | Audit Session ID: 0a95072a1e4820005ed1e5ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 124034 | Audit Session ID: 0a95072a1e4820005ed1e5ce | Security Group Tag: none | EasyVPN: 0 ||
Username: Rashadar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.174 | Public IP: 137.97.78.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:38 IST Sat May 30 2020 | Duration: 0h:10m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 7126079 | Bytes Rx: 4604230 | IP Addr: 10.149.233.174 | Public IP: 137.97.78.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:38 IST Sat May 30 2020 | Duration: 0h:10m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 7126079 | Bytes Rx: 4604230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124035 | Audit Session ID: 0a95072a1e4830005ed1e5e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124035 | Audit Session ID: 0a95072a1e4830005ed1e5e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: iraju | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.175 | Public IP: 49.207.137.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:38 IST Sat May 30 2020 | Duration: 0h:09m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 3786303 | Bytes Rx: 1183652 | IP Addr: 10.149.233.175 | Public IP: 49.207.137.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:38 IST Sat May 30 2020 | Duration: 0h:09m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 3786303 | Bytes Rx: 1183652 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124036 | Audit Session ID: 0a95072a1e4840005ed1e61e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124036 | Audit Session ID: 0a95072a1e4840005ed1e61e | Security Group Tag: none | EasyVPN: 0 ||
Username: jbasra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.176 | Public IP: 124.123.31.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:46 IST Sat May 30 2020 | Duration: 0h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 34194269 | Bytes Rx: 8109548 | IP Addr: 10.149.233.176 | Public IP: 124.123.31.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:46 IST Sat May 30 2020 | Duration: 0h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 34194269 | Bytes Rx: 8109548 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124037 | Audit Session ID: 0a95072a1e4850005ed1e626 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124037 | Audit Session ID: 0a95072a1e4850005ed1e626 | Security Group Tag: none | EasyVPN: 0 ||
Username: shismail | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.177 | Public IP: 106.217.230.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:54 IST Sat May 30 2020 | Duration: 0h:09m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 211922780 | Bytes Rx: 12837913 | IP Addr: 10.149.233.177 | Public IP: 106.217.230.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:54 IST Sat May 30 2020 | Duration: 0h:09m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 211922780 | Bytes Rx: 12837913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124038 | Audit Session ID: 0a95072a1e4860005ed1e62e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124038 | Audit Session ID: 0a95072a1e4860005ed1e62e | Security Group Tag: none | EasyVPN: 0 ||
Username: SGottemu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.178 | Public IP: 157.44.118.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:08 IST Sat May 30 2020 | Duration: 0h:09m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 4933343 | Bytes Rx: 840048 | IP Addr: 10.149.233.178 | Public IP: 157.44.118.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:08 IST Sat May 30 2020 | Duration: 0h:09m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 4933343 | Bytes Rx: 840048 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124039 | Audit Session ID: 0a95072a1e4870005ed1e63c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124039 | Audit Session ID: 0a95072a1e4870005ed1e63c | Security Group Tag: none | EasyVPN: 0 ||
Username: isunder | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.179 | Public IP: 106.208.140.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:20 IST Sat May 30 2020 | Duration: 0h:08m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 5965989 | Bytes Rx: 4805444 | IP Addr: 10.149.233.179 | Public IP: 106.208.140.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:20 IST Sat May 30 2020 | Duration: 0h:08m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 5965989 | Bytes Rx: 4805444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124040 | Audit Session ID: 0a95072a1e4880005ed1e648 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124040 | Audit Session ID: 0a95072a1e4880005ed1e648 | Security Group Tag: none | EasyVPN: 0 ||
Username: rlata | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.180 | Public IP: 47.29.118.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:58 IST Sat May 30 2020 | Duration: 0h:08m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 24996542 | Bytes Rx: 3610356 | IP Addr: 10.149.233.180 | Public IP: 47.29.118.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:58 IST Sat May 30 2020 | Duration: 0h:08m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 24996542 | Bytes Rx: 3610356 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124041 | Audit Session ID: 0a95072a1e4890005ed1e66e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124041 | Audit Session ID: 0a95072a1e4890005ed1e66e | Security Group Tag: none | EasyVPN: 0 ||
Username: DikshaSh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.181 | Public IP: 103.212.146.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:22 IST Sat May 30 2020 | Duration: 0h:07m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 40092910 | Bytes Rx: 4204535 | IP Addr: 10.149.233.181 | Public IP: 103.212.146.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:22 IST Sat May 30 2020 | Duration: 0h:07m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 40092910 | Bytes Rx: 4204535 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124042 | Audit Session ID: 0a95072a1e48a0005ed1e686 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124042 | Audit Session ID: 0a95072a1e48a0005ed1e686 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr:  | Public IP: 27.5.134.161 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:22:31 IST Sat May 30 2020 | Duration: 0h:07m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 27.5.134.161 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:22:31 IST Sat May 30 2020 | Duration: 0h:07m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124043 | Audit Session ID: 0a95072a1e48b0005ed1e68f | Security Group Tag: none | EasyVPN: 0 |Session ID: 124043 | Audit Session ID: 0a95072a1e48b0005ed1e68f | Security Group Tag: none | EasyVPN: 0 ||
Username: ymurthy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.182 | Public IP: 49.204.180.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:53 IST Sat May 30 2020 | Duration: 0h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 15779697 | Bytes Rx: 2147484 | IP Addr: 10.149.233.182 | Public IP: 49.204.180.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:53 IST Sat May 30 2020 | Duration: 0h:07m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 15779697 | Bytes Rx: 2147484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124044 | Audit Session ID: 0a95072a1e48c0005ed1e6a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124044 | Audit Session ID: 0a95072a1e48c0005ed1e6a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: csuruliv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.183 | Public IP: 106.203.107.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:01 IST Sat May 30 2020 | Duration: 0h:07m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 88780887 | Bytes Rx: 4541171 | IP Addr: 10.149.233.183 | Public IP: 106.203.107.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:01 IST Sat May 30 2020 | Duration: 0h:07m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 88780887 | Bytes Rx: 4541171 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124045 | Audit Session ID: 0a95072a1e48d0005ed1e6ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 124045 | Audit Session ID: 0a95072a1e48d0005ed1e6ad | Security Group Tag: none | EasyVPN: 0 ||
Username: PHingank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.184 | Public IP: 157.51.138.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:26 IST Sat May 30 2020 | Duration: 0h:05m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5629164 | Bytes Rx: 930293 | IP Addr: 10.149.233.184 | Public IP: 157.51.138.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:26 IST Sat May 30 2020 | Duration: 0h:05m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5629164 | Bytes Rx: 930293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124046 | Audit Session ID: 0a95072a1e48e0005ed1e702 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124046 | Audit Session ID: 0a95072a1e48e0005ed1e702 | Security Group Tag: none | EasyVPN: 0 ||
