sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: keerguru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.254 | Public IP: 106.197.168.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:02 IST Fri Jun 5 2020 | Duration: 4h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 372760847 | Bytes Rx: 86170821 | IP Addr: 10.149.233.254 | Public IP: 106.197.168.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:02 IST Fri Jun 5 2020 | Duration: 4h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 372760847 | Bytes Rx: 86170821 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135051 | Audit Session ID: 0a95072a20f8b0005ed9d116 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135051 | Audit Session ID: 0a95072a20f8b0005ed9d116 | Security Group Tag: none | EasyVPN: 0 ||
Username: nanbalag | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.8 | Public IP: 49.207.133.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:51 IST Fri Jun 5 2020 | Duration: 4h:09m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 71260450 | Bytes Rx: 52542242 | IP Addr: 10.149.232.8 | Public IP: 49.207.133.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:51 IST Fri Jun 5 2020 | Duration: 4h:09m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 71260450 | Bytes Rx: 52542242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135062 | Audit Session ID: 0a95072a20f960005ed9d147 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135062 | Audit Session ID: 0a95072a20f960005ed9d147 | Security Group Tag: none | EasyVPN: 0 ||
Username: SAndrew | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.7 | Public IP: 106.208.120.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:52 IST Fri Jun 5 2020 | Duration: 4h:09m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 108350879 | Bytes Rx: 47360284 | IP Addr: 10.149.232.7 | Public IP: 106.208.120.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:52 IST Fri Jun 5 2020 | Duration: 4h:09m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 108350879 | Bytes Rx: 47360284 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135063 | Audit Session ID: 0a95072a20f970005ed9d148 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135063 | Audit Session ID: 0a95072a20f970005ed9d148 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.112 | Public IP: 223.189.37.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:08 IST Fri Jun 5 2020 | Duration: 4h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 276162022 | Bytes Rx: 55908322 | IP Addr: 10.149.232.112 | Public IP: 223.189.37.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:08 IST Fri Jun 5 2020 | Duration: 4h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 276162022 | Bytes Rx: 55908322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135066 | Audit Session ID: 0a95072a20f9a0005ed9d158 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135066 | Audit Session ID: 0a95072a20f9a0005ed9d158 | Security Group Tag: none | EasyVPN: 0 ||
Username: renuka.priya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.128 | Public IP: 183.83.155.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:10 IST Fri Jun 5 2020 | Duration: 4h:09m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 699180507 | Bytes Rx: 129121324 | IP Addr: 10.149.232.128 | Public IP: 183.83.155.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:10 IST Fri Jun 5 2020 | Duration: 4h:09m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 699180507 | Bytes Rx: 129121324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135067 | Audit Session ID: 0a95072a20f9b0005ed9d15a | Security Group Tag: none | EasyVPN: 0 |Session ID: 135067 | Audit Session ID: 0a95072a20f9b0005ed9d15a | Security Group Tag: none | EasyVPN: 0 ||
Username: RVasani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.132 | Public IP: 27.4.22.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:15 IST Fri Jun 5 2020 | Duration: 4h:09m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 675873308 | Bytes Rx: 86957428 | IP Addr: 10.149.232.132 | Public IP: 27.4.22.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:15 IST Fri Jun 5 2020 | Duration: 4h:09m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 675873308 | Bytes Rx: 86957428 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135069 | Audit Session ID: 0a95072a20f9d0005ed9d15f | Security Group Tag: none | EasyVPN: 0 |Session ID: 135069 | Audit Session ID: 0a95072a20f9d0005ed9d15f | Security Group Tag: none | EasyVPN: 0 ||
Username: divykaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.131 | Public IP: 122.164.223.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:21 IST Fri Jun 5 2020 | Duration: 4h:09m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 140100471 | Bytes Rx: 307256296 | IP Addr: 10.149.232.131 | Public IP: 122.164.223.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:21 IST Fri Jun 5 2020 | Duration: 4h:09m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 140100471 | Bytes Rx: 307256296 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135071 | Audit Session ID: 0a95072a20f9f0005ed9d165 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135071 | Audit Session ID: 0a95072a20f9f0005ed9d165 | Security Group Tag: none | EasyVPN: 0 ||
Username: pprakash | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.134 | Public IP: 49.35.204.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:02 IST Fri Jun 5 2020 | Duration: 4h:08m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 172574025 | Bytes Rx: 48397535 | IP Addr: 10.149.232.134 | Public IP: 49.35.204.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:02 IST Fri Jun 5 2020 | Duration: 4h:08m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 172574025 | Bytes Rx: 48397535 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135076 | Audit Session ID: 0a95072a20fa40005ed9d18e | Security Group Tag: none | EasyVPN: 0 |Session ID: 135076 | Audit Session ID: 0a95072a20fa40005ed9d18e | Security Group Tag: none | EasyVPN: 0 ||
Username: JulieT | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.135 | Public IP: 49.35.20.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:23 IST Fri Jun 5 2020 | Duration: 4h:07m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1771167459 | Bytes Rx: 94091973 | IP Addr: 10.149.232.135 | Public IP: 49.35.20.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:23 IST Fri Jun 5 2020 | Duration: 4h:07m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1771167459 | Bytes Rx: 94091973 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135079 | Audit Session ID: 0a95072a20fa70005ed9d1a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135079 | Audit Session ID: 0a95072a20fa70005ed9d1a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: zaidms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.209 | Public IP: 1.38.218.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:02 IST Fri Jun 5 2020 | Duration: 4h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 374172342 | Bytes Rx: 121289512 | IP Addr: 10.149.233.209 | Public IP: 1.38.218.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:02 IST Fri Jun 5 2020 | Duration: 4h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 374172342 | Bytes Rx: 121289512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135082 | Audit Session ID: 0a95072a20faa0005ed9d242 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135082 | Audit Session ID: 0a95072a20faa0005ed9d242 | Security Group Tag: none | EasyVPN: 0 ||
Username: KRUTSRIN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.2 | Public IP: 110.172.187.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:15 IST Fri Jun 5 2020 | Duration: 4h:05m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 434807035 | Bytes Rx: 54306564 | IP Addr: 10.149.232.2 | Public IP: 110.172.187.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:15 IST Fri Jun 5 2020 | Duration: 4h:05m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 434807035 | Bytes Rx: 54306564 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135086 | Audit Session ID: 0a95072a20fae0005ed9d24f | Security Group Tag: none | EasyVPN: 0 |Session ID: 135086 | Audit Session ID: 0a95072a20fae0005ed9d24f | Security Group Tag: none | EasyVPN: 0 ||
Username: vmurukur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.12 | Public IP: 49.207.142.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:29 IST Fri Jun 5 2020 | Duration: 4h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 80817939 | Bytes Rx: 86634410 | IP Addr: 10.149.232.12 | Public IP: 49.207.142.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:29 IST Fri Jun 5 2020 | Duration: 4h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 80817939 | Bytes Rx: 86634410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135090 | Audit Session ID: 0a95072a20fb20005ed9d25d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135090 | Audit Session ID: 0a95072a20fb20005ed9d25d | Security Group Tag: none | EasyVPN: 0 ||
Username: surajtr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.16 | Public IP: 106.76.31.19 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:34:36 IST Fri Jun 5 2020 | Duration: 4h:04m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 688045163 | Bytes Rx: 125636064 | IP Addr: 10.149.232.16 | Public IP: 106.76.31.19 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:34:36 IST Fri Jun 5 2020 | Duration: 4h:04m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 688045163 | Bytes Rx: 125636064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135092 | Audit Session ID: 0a95072a20fb40005ed9d264 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135092 | Audit Session ID: 0a95072a20fb40005ed9d264 | Security Group Tag: none | EasyVPN: 0 ||
Username: vamsik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.15 | Public IP: 160.238.75.64 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:34:40 IST Fri Jun 5 2020 | Duration: 4h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 615348582 | Bytes Rx: 466763964 | IP Addr: 10.149.232.15 | Public IP: 160.238.75.64 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:34:40 IST Fri Jun 5 2020 | Duration: 4h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 615348582 | Bytes Rx: 466763964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135095 | Audit Session ID: 0a95072a20fb70005ed9d268 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135095 | Audit Session ID: 0a95072a20fb70005ed9d268 | Security Group Tag: none | EasyVPN: 0 ||
Username: tperumal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.17 | Public IP: 157.50.71.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:42 IST Fri Jun 5 2020 | Duration: 4h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 105580617 | Bytes Rx: 84349517 | IP Addr: 10.149.232.17 | Public IP: 157.50.71.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:42 IST Fri Jun 5 2020 | Duration: 4h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 105580617 | Bytes Rx: 84349517 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135097 | Audit Session ID: 0a95072a20fb90005ed9d26a | Security Group Tag: none | EasyVPN: 0 |Session ID: 135097 | Audit Session ID: 0a95072a20fb90005ed9d26a | Security Group Tag: none | EasyVPN: 0 ||
Username: azarshaj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 49.207.128.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:18 IST Fri Jun 5 2020 | Duration: 4h:03m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 594515791 | Bytes Rx: 136850618 | IP Addr: 10.149.232.143 | Public IP: 49.207.128.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:18 IST Fri Jun 5 2020 | Duration: 4h:03m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 594515791 | Bytes Rx: 136850618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135105 | Audit Session ID: 0a95072a20fc10005ed9d2ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 135105 | Audit Session ID: 0a95072a20fc10005ed9d2ca | Security Group Tag: none | EasyVPN: 0 ||
Username: okurkute | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.21 | Public IP: 223.178.148.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:27 IST Fri Jun 5 2020 | Duration: 4h:02m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 376941462 | Bytes Rx: 192754300 | IP Addr: 10.149.232.21 | Public IP: 223.178.148.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:27 IST Fri Jun 5 2020 | Duration: 4h:02m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 376941462 | Bytes Rx: 192754300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135107 | Audit Session ID: 0a95072a20fc30005ed9d2d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135107 | Audit Session ID: 0a95072a20fc30005ed9d2d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsureddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.22 | Public IP: 183.83.66.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:28 IST Fri Jun 5 2020 | Duration: 4h:02m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 394624477 | Bytes Rx: 357127282 | IP Addr: 10.149.232.22 | Public IP: 183.83.66.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:28 IST Fri Jun 5 2020 | Duration: 4h:02m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 394624477 | Bytes Rx: 357127282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135109 | Audit Session ID: 0a95072a20fc50005ed9d2d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135109 | Audit Session ID: 0a95072a20fc50005ed9d2d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: karkrish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.27 | Public IP: 157.50.18.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:40 IST Fri Jun 5 2020 | Duration: 4h:02m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 59714012 | Bytes Rx: 26472232 | IP Addr: 10.149.232.27 | Public IP: 157.50.18.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:40 IST Fri Jun 5 2020 | Duration: 4h:02m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 59714012 | Bytes Rx: 26472232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135113 | Audit Session ID: 0a95072a20fc90005ed9d2e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135113 | Audit Session ID: 0a95072a20fc90005ed9d2e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: askamara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.23 | Public IP: 27.5.171.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:45 IST Fri Jun 5 2020 | Duration: 4h:02m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 316362088 | Bytes Rx: 110265383 | IP Addr: 10.149.232.23 | Public IP: 27.5.171.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:45 IST Fri Jun 5 2020 | Duration: 4h:02m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 316362088 | Bytes Rx: 110265383 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135114 | Audit Session ID: 0a95072a20fca0005ed9d2e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135114 | Audit Session ID: 0a95072a20fca0005ed9d2e5 | Security Group Tag: none | EasyVPN: 0 ||
