sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 ||
Username: JVENKATE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.165 | Public IP: 157.46.15.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:40 IST Fri Jun 26 2020 | Duration: 8h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 703366892 | Bytes Rx: 114086192 | IP Addr: 10.149.235.165 | Public IP: 157.46.15.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:40 IST Fri Jun 26 2020 | Duration: 8h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 703366892 | Bytes Rx: 114086192 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193745 | Audit Session ID: 0a95072b2f4d10005ef5784c | Security Group Tag: none | EasyVPN: 0 |Session ID: 193745 | Audit Session ID: 0a95072b2f4d10005ef5784c | Security Group Tag: none | EasyVPN: 0 ||
Username: omsin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.169 | Public IP: 42.111.4.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:24 IST Fri Jun 26 2020 | Duration: 8h:08m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 166082724 | Bytes Rx: 86478352 | IP Addr: 10.149.235.169 | Public IP: 42.111.4.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:24 IST Fri Jun 26 2020 | Duration: 8h:08m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 166082724 | Bytes Rx: 86478352 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193752 | Audit Session ID: 0a95072b2f4d80005ef57878 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193752 | Audit Session ID: 0a95072b2f4d80005ef57878 | Security Group Tag: none | EasyVPN: 0 ||
Username: amrutha.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.170 | Public IP: 106.208.56.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:26 IST Fri Jun 26 2020 | Duration: 8h:08m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 420040510 | Bytes Rx: 147549093 | IP Addr: 10.149.235.170 | Public IP: 106.208.56.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:26 IST Fri Jun 26 2020 | Duration: 8h:08m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 420040510 | Bytes Rx: 147549093 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193754 | Audit Session ID: 0a95072b2f4da0005ef5787a | Security Group Tag: none | EasyVPN: 0 |Session ID: 193754 | Audit Session ID: 0a95072b2f4da0005ef5787a | Security Group Tag: none | EasyVPN: 0 ||
Username: prachi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.173 | Public IP: 171.61.181.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:43 IST Fri Jun 26 2020 | Duration: 8h:07m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1353438133 | Bytes Rx: 253550974 | IP Addr: 10.149.235.173 | Public IP: 171.61.181.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:43 IST Fri Jun 26 2020 | Duration: 8h:07m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1353438133 | Bytes Rx: 253550974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193757 | Audit Session ID: 0a95072b2f4dd0005ef5788b | Security Group Tag: none | EasyVPN: 0 |Session ID: 193757 | Audit Session ID: 0a95072b2f4dd0005ef5788b | Security Group Tag: none | EasyVPN: 0 ||
Username: dhandayudapanii.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.181 | Public IP: 49.37.196.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:01 IST Fri Jun 26 2020 | Duration: 8h:07m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 124372605 | Bytes Rx: 137008113 | IP Addr: 10.149.235.181 | Public IP: 49.37.196.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:01 IST Fri Jun 26 2020 | Duration: 8h:07m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 124372605 | Bytes Rx: 137008113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193761 | Audit Session ID: 0a95072b2f4e10005ef5789d | Security Group Tag: none | EasyVPN: 0 |Session ID: 193761 | Audit Session ID: 0a95072b2f4e10005ef5789d | Security Group Tag: none | EasyVPN: 0 ||
Username: IyyappaK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.232 | Public IP: 49.205.77.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:50 IST Fri Jun 26 2020 | Duration: 8h:04m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1531361627 | Bytes Rx: 223506838 | IP Addr: 10.149.235.232 | Public IP: 49.205.77.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:50 IST Fri Jun 26 2020 | Duration: 8h:04m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1531361627 | Bytes Rx: 223506838 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193778 | Audit Session ID: 0a95072b2f4f20005ef57946 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193778 | Audit Session ID: 0a95072b2f4f20005ef57946 | Security Group Tag: none | EasyVPN: 0 ||
Username: shvaidya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.95 | Public IP: 49.207.192.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:29 IST Fri Jun 26 2020 | Duration: 8h:02m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1144088838 | Bytes Rx: 253505822 | IP Addr: 10.149.235.95 | Public IP: 49.207.192.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:29 IST Fri Jun 26 2020 | Duration: 8h:02m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1144088838 | Bytes Rx: 253505822 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193780 | Audit Session ID: 0a95072b2f4f40005ef579e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193780 | Audit Session ID: 0a95072b2f4f40005ef579e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: okurkute | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.237 | Public IP: 157.33.151.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:17 IST Fri Jun 26 2020 | Duration: 8h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1137787744 | Bytes Rx: 270378345 | IP Addr: 10.149.235.237 | Public IP: 157.33.151.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:17 IST Fri Jun 26 2020 | Duration: 8h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1137787744 | Bytes Rx: 270378345 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193784 | Audit Session ID: 0a95072b2f4f80005ef57a15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193784 | Audit Session ID: 0a95072b2f4f80005ef57a15 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsengupt | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.236 | Public IP: 49.37.206.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:18 IST Fri Jun 26 2020 | Duration: 8h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1390577312 | Bytes Rx: 329138624 | IP Addr: 10.149.235.236 | Public IP: 49.37.206.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:18 IST Fri Jun 26 2020 | Duration: 8h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1390577312 | Bytes Rx: 329138624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193785 | Audit Session ID: 0a95072b2f4f90005ef57a16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193785 | Audit Session ID: 0a95072b2f4f90005ef57a16 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.thakur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.238 | Public IP: 106.206.32.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:23 IST Fri Jun 26 2020 | Duration: 8h:01m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1728817780 | Bytes Rx: 361739794 | IP Addr: 10.149.235.238 | Public IP: 106.206.32.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:23 IST Fri Jun 26 2020 | Duration: 8h:01m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1728817780 | Bytes Rx: 361739794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193787 | Audit Session ID: 0a95072b2f4fb0005ef57a1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 193787 | Audit Session ID: 0a95072b2f4fb0005ef57a1b | Security Group Tag: none | EasyVPN: 0 ||
Username: dmuggull | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.243 | Public IP: 223.182.26.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:09 IST Fri Jun 26 2020 | Duration: 8h:00m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 263389465 | Bytes Rx: 117901171 | IP Addr: 10.149.235.243 | Public IP: 223.182.26.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:09 IST Fri Jun 26 2020 | Duration: 8h:00m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 263389465 | Bytes Rx: 117901171 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193792 | Audit Session ID: 0a95072b2f5000005ef57a49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193792 | Audit Session ID: 0a95072b2f5000005ef57a49 | Security Group Tag: none | EasyVPN: 0 ||
Username: senthild | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.248 | Public IP: 117.196.146.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:31 IST Fri Jun 26 2020 | Duration: 8h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1348693334 | Bytes Rx: 308746801 | IP Addr: 10.149.235.248 | Public IP: 117.196.146.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:31 IST Fri Jun 26 2020 | Duration: 8h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1348693334 | Bytes Rx: 308746801 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193797 | Audit Session ID: 0a95072b2f5050005ef57a5f | Security Group Tag: none | EasyVPN: 0 |Session ID: 193797 | Audit Session ID: 0a95072b2f5050005ef57a5f | Security Group Tag: none | EasyVPN: 0 ||
Username: Mmuniapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.155 | Public IP: 103.88.76.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:08 IST Fri Jun 26 2020 | Duration: 7h:55m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 84306100 | Bytes Rx: 51270118 | IP Addr: 10.149.234.155 | Public IP: 103.88.76.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:08 IST Fri Jun 26 2020 | Duration: 7h:55m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 84306100 | Bytes Rx: 51270118 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193811 | Audit Session ID: 0a95072b2f5130005ef57b74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193811 | Audit Session ID: 0a95072b2f5130005ef57b74 | Security Group Tag: none | EasyVPN: 0 ||
Username: renudhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.160 | Public IP: 171.76.35.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:49 IST Fri Jun 26 2020 | Duration: 7h:54m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 230397792 | Bytes Rx: 120177767 | IP Addr: 10.149.234.160 | Public IP: 171.76.35.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:49 IST Fri Jun 26 2020 | Duration: 7h:54m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 230397792 | Bytes Rx: 120177767 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193818 | Audit Session ID: 0a95072b2f51a0005ef57b9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 193818 | Audit Session ID: 0a95072b2f51a0005ef57b9d | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.165 | Public IP: 103.217.231.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:02 IST Fri Jun 26 2020 | Duration: 7h:54m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3606898357 | Bytes Rx: 249277977 | IP Addr: 10.149.234.165 | Public IP: 103.217.231.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:02 IST Fri Jun 26 2020 | Duration: 7h:54m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3606898357 | Bytes Rx: 249277977 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193822 | Audit Session ID: 0a95072b2f51e0005ef57baa | Security Group Tag: none | EasyVPN: 0 |Session ID: 193822 | Audit Session ID: 0a95072b2f51e0005ef57baa | Security Group Tag: none | EasyVPN: 0 ||
Username: sdevaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.254 | Public IP: 157.46.5.14 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:08:46 IST Fri Jun 26 2020 | Duration: 7h:53m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 424387006 | Bytes Rx: 233217318 | IP Addr: 10.149.235.254 | Public IP: 157.46.5.14 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:08:46 IST Fri Jun 26 2020 | Duration: 7h:53m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 424387006 | Bytes Rx: 233217318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193829 | Audit Session ID: 0a95072b2f5250005ef57bd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193829 | Audit Session ID: 0a95072b2f5250005ef57bd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: aabbas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.8 | Public IP: 157.46.34.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:17 IST Fri Jun 26 2020 | Duration: 7h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 639590216 | Bytes Rx: 396824817 | IP Addr: 10.149.234.8 | Public IP: 157.46.34.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:17 IST Fri Jun 26 2020 | Duration: 7h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 639590216 | Bytes Rx: 396824817 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193834 | Audit Session ID: 0a95072b2f52a0005ef57bf5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193834 | Audit Session ID: 0a95072b2f52a0005ef57bf5 | Security Group Tag: none | EasyVPN: 0 ||
Username: jesarava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.88 | Public IP: 157.50.14.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Fri Jun 26 2020 | Duration: 7h:50m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 744744318 | Bytes Rx: 251951334 | IP Addr: 10.149.234.88 | Public IP: 157.50.14.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Fri Jun 26 2020 | Duration: 7h:50m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 744744318 | Bytes Rx: 251951334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193840 | Audit Session ID: 0a95072b2f5300005ef57c8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 193840 | Audit Session ID: 0a95072b2f5300005ef57c8d | Security Group Tag: none | EasyVPN: 0 ||
Username: bsendray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.90 | Public IP: 157.46.54.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Fri Jun 26 2020 | Duration: 7h:50m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 970757593 | Bytes Rx: 322732096 | IP Addr: 10.149.234.90 | Public IP: 157.46.54.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Fri Jun 26 2020 | Duration: 7h:50m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 970757593 | Bytes Rx: 322732096 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193842 | Audit Session ID: 0a95072b2f5320005ef57c92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193842 | Audit Session ID: 0a95072b2f5320005ef57c92 | Security Group Tag: none | EasyVPN: 0 ||
