sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaswami | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.46 | Public IP: 106.220.84.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:29 IST Fri Jun 19 2020 | Duration: 0h:45m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 34750205 | Bytes Rx: 5912667 | IP Addr: 10.150.236.46 | Public IP: 106.220.84.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:29 IST Fri Jun 19 2020 | Duration: 0h:45m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 34750205 | Bytes Rx: 5912667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37843 | Audit Session ID: 0a96cf69093d30005eec1a5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 37843 | Audit Session ID: 0a96cf69093d30005eec1a5d | Security Group Tag: none | EasyVPN: 0 ||
Username: atulkuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC23 | IP Addr: 10.150.245.32 | Public IP: 49.36.53.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:12 IST Fri Jun 19 2020 | Duration: 0h:44m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 215320272 | Bytes Rx: 41785555 | IP Addr: 10.150.245.32 | Public IP: 49.36.53.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:12 IST Fri Jun 19 2020 | Duration: 0h:44m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 215320272 | Bytes Rx: 41785555 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37847 | Audit Session ID: 0a96cf69093d70005eec1a88 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37847 | Audit Session ID: 0a96cf69093d70005eec1a88 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGHONGAD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.116 | Public IP: 106.210.147.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:12 IST Fri Jun 19 2020 | Duration: 0h:44m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 146329412 | Bytes Rx: 10054901 | IP Addr: 10.150.237.116 | Public IP: 106.210.147.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:12 IST Fri Jun 19 2020 | Duration: 0h:44m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 146329412 | Bytes Rx: 10054901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37848 | Audit Session ID: 0a96cf69093d80005eec1a88 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37848 | Audit Session ID: 0a96cf69093d80005eec1a88 | Security Group Tag: none | EasyVPN: 0 ||
Username: sk.bepari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.118 | Public IP: 202.142.68.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:13 IST Fri Jun 19 2020 | Duration: 0h:44m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 21505198 | Bytes Rx: 7053265 | IP Addr: 10.150.237.118 | Public IP: 202.142.68.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:13 IST Fri Jun 19 2020 | Duration: 0h:44m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 21505198 | Bytes Rx: 7053265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37849 | Audit Session ID: 0a96cf69093d90005eec1a89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37849 | Audit Session ID: 0a96cf69093d90005eec1a89 | Security Group Tag: none | EasyVPN: 0 ||
Username: VikashS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.117 | Public IP: 49.35.211.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:17 IST Fri Jun 19 2020 | Duration: 0h:44m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 32704123 | Bytes Rx: 12306173 | IP Addr: 10.150.237.117 | Public IP: 49.35.211.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:17 IST Fri Jun 19 2020 | Duration: 0h:44m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 32704123 | Bytes Rx: 12306173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37850 | Audit Session ID: 0a96cf69093da0005eec1a8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 37850 | Audit Session ID: 0a96cf69093da0005eec1a8d | Security Group Tag: none | EasyVPN: 0 ||
Username: aksjoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.119 | Public IP: 157.33.191.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:42 IST Fri Jun 19 2020 | Duration: 0h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 55095255 | Bytes Rx: 15318158 | IP Addr: 10.150.237.119 | Public IP: 157.33.191.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:42 IST Fri Jun 19 2020 | Duration: 0h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 55095255 | Bytes Rx: 15318158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37851 | Audit Session ID: 0a96cf69093db0005eec1aa6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37851 | Audit Session ID: 0a96cf69093db0005eec1aa6 | Security Group Tag: none | EasyVPN: 0 ||
Username: NeerajM | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.48 | Public IP: 106.193.243.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:08 IST Fri Jun 19 2020 | Duration: 0h:44m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 143456323 | Bytes Rx: 35199231 | IP Addr: 10.150.237.48 | Public IP: 106.193.243.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:08 IST Fri Jun 19 2020 | Duration: 0h:44m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 143456323 | Bytes Rx: 35199231 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37852 | Audit Session ID: 0a96cf69093dc0005eec1ac0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37852 | Audit Session ID: 0a96cf69093dc0005eec1ac0 | Security Group Tag: none | EasyVPN: 0 ||
Username: spanchav | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.49 | Public IP: 103.110.255.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:25:18 IST Fri Jun 19 2020 | Duration: 0h:42m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 44073483 | Bytes Rx: 6362778 | IP Addr: 10.150.237.49 | Public IP: 103.110.255.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:25:18 IST Fri Jun 19 2020 | Duration: 0h:42m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 44073483 | Bytes Rx: 6362778 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37854 | Audit Session ID: 0a96cf69093de0005eec1b06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37854 | Audit Session ID: 0a96cf69093de0005eec1b06 | Security Group Tag: none | EasyVPN: 0 ||
Username: sipandit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.114 | Public IP: 103.252.52.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:19 IST Fri Jun 19 2020 | Duration: 0h:39m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 25892806 | Bytes Rx: 5207468 | IP Addr: 10.150.237.114 | Public IP: 103.252.52.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:19 IST Fri Jun 19 2020 | Duration: 0h:39m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 25892806 | Bytes Rx: 5207468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37855 | Audit Session ID: 0a96cf69093df0005eec1bbb | Security Group Tag: none | EasyVPN: 0 |Session ID: 37855 | Audit Session ID: 0a96cf69093df0005eec1bbb | Security Group Tag: none | EasyVPN: 0 ||
Username: AksDange | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.141 | Public IP: 106.210.240.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:42 IST Fri Jun 19 2020 | Duration: 0h:35m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 94167798 | Bytes Rx: 10354711 | IP Addr: 10.150.236.141 | Public IP: 106.210.240.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:42 IST Fri Jun 19 2020 | Duration: 0h:35m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 94167798 | Bytes Rx: 10354711 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37864 | Audit Session ID: 0a96cf69093e80005eec1cc2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37864 | Audit Session ID: 0a96cf69093e80005eec1cc2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ChKhande | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.138 | Public IP: 106.220.85.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:57 IST Fri Jun 19 2020 | Duration: 0h:34m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 27974140 | Bytes Rx: 5428315 | IP Addr: 10.150.237.138 | Public IP: 106.220.85.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:57 IST Fri Jun 19 2020 | Duration: 0h:34m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 27974140 | Bytes Rx: 5428315 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37868 | Audit Session ID: 0a96cf69093ec0005eec1d0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 37868 | Audit Session ID: 0a96cf69093ec0005eec1d0d | Security Group Tag: none | EasyVPN: 0 ||
Username: prabksin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.26 | Public IP: 106.78.170.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:36 IST Fri Jun 19 2020 | Duration: 0h:33m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 49166813 | Bytes Rx: 10132624 | IP Addr: 10.150.236.26 | Public IP: 106.78.170.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:36 IST Fri Jun 19 2020 | Duration: 0h:33m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 49166813 | Bytes Rx: 10132624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37872 | Audit Session ID: 0a96cf69093f00005eec1d34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37872 | Audit Session ID: 0a96cf69093f00005eec1d34 | Security Group Tag: none | EasyVPN: 0 ||
Username: SHanamsh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.136 | Public IP: 103.93.194.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:40 IST Fri Jun 19 2020 | Duration: 0h:32m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 107824153 | Bytes Rx: 18307543 | IP Addr: 10.150.237.136 | Public IP: 103.93.194.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:40 IST Fri Jun 19 2020 | Duration: 0h:32m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 107824153 | Bytes Rx: 18307543 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37874 | Audit Session ID: 0a96cf69093f20005eec1d74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37874 | Audit Session ID: 0a96cf69093f20005eec1d74 | Security Group Tag: none | EasyVPN: 0 ||
Username: VaiYeole | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.137 | Public IP: 106.193.237.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:58 IST Fri Jun 19 2020 | Duration: 0h:32m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 78639057 | Bytes Rx: 8028048 | IP Addr: 10.150.237.137 | Public IP: 106.193.237.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:58 IST Fri Jun 19 2020 | Duration: 0h:32m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 78639057 | Bytes Rx: 8028048 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37875 | Audit Session ID: 0a96cf69093f30005eec1d86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37875 | Audit Session ID: 0a96cf69093f30005eec1d86 | Security Group Tag: none | EasyVPN: 0 ||
Username: kash | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.139 | Public IP: 132.154.81.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:10 IST Fri Jun 19 2020 | Duration: 0h:32m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 14691289 | Bytes Rx: 12397355 | IP Addr: 10.150.237.139 | Public IP: 132.154.81.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:10 IST Fri Jun 19 2020 | Duration: 0h:32m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 14691289 | Bytes Rx: 12397355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37876 | Audit Session ID: 0a96cf69093f40005eec1d92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37876 | Audit Session ID: 0a96cf69093f40005eec1d92 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vinitku | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.76 | Public IP: 49.14.127.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:37 IST Fri Jun 19 2020 | Duration: 0h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 81792724 | Bytes Rx: 8910893 | IP Addr: 10.150.236.76 | Public IP: 49.14.127.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:37 IST Fri Jun 19 2020 | Duration: 0h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 81792724 | Bytes Rx: 8910893 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37877 | Audit Session ID: 0a96cf69093f50005eec1dad | Security Group Tag: none | EasyVPN: 0 |Session ID: 37877 | Audit Session ID: 0a96cf69093f50005eec1dad | Security Group Tag: none | EasyVPN: 0 ||
Username: vikbhand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.104 | Public IP: 106.210.241.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:51 IST Fri Jun 19 2020 | Duration: 0h:31m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 45965372 | Bytes Rx: 8289487 | IP Addr: 10.150.236.104 | Public IP: 106.210.241.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:51 IST Fri Jun 19 2020 | Duration: 0h:31m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 45965372 | Bytes Rx: 8289487 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37878 | Audit Session ID: 0a96cf69093f60005eec1dbb | Security Group Tag: none | EasyVPN: 0 |Session ID: 37878 | Audit Session ID: 0a96cf69093f60005eec1dbb | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.dhiwar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.143 | Public IP: 103.97.104.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:04 IST Fri Jun 19 2020 | Duration: 0h:29m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 141143822 | Bytes Rx: 19818412 | IP Addr: 10.150.236.143 | Public IP: 103.97.104.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:04 IST Fri Jun 19 2020 | Duration: 0h:29m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 141143822 | Bytes Rx: 19818412 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37881 | Audit Session ID: 0a96cf69093f90005eec1e40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37881 | Audit Session ID: 0a96cf69093f90005eec1e40 | Security Group Tag: none | EasyVPN: 0 ||
Username: SHirave | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.147 | Public IP: 103.97.107.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:18 IST Fri Jun 19 2020 | Duration: 0h:28m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 10837315 | Bytes Rx: 4248406 | IP Addr: 10.150.236.147 | Public IP: 103.97.107.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:18 IST Fri Jun 19 2020 | Duration: 0h:28m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 10837315 | Bytes Rx: 4248406 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37883 | Audit Session ID: 0a96cf69093fb0005eec1e4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 37883 | Audit Session ID: 0a96cf69093fb0005eec1e4e | Security Group Tag: none | EasyVPN: 0 ||
Username: akasana | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.134 | Public IP: 139.167.147.177 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:40:45 IST Fri Jun 19 2020 | Duration: 0h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 349835453 | Bytes Rx: 9776052 | IP Addr: 10.150.236.134 | Public IP: 139.167.147.177 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:40:45 IST Fri Jun 19 2020 | Duration: 0h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 349835453 | Bytes Rx: 9776052 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37885 | Audit Session ID: 0a96cf69093fd0005eec1ea5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37885 | Audit Session ID: 0a96cf69093fd0005eec1ea5 | Security Group Tag: none | EasyVPN: 0 ||
