sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 23h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 629429311 | Bytes Rx: 284265125 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 23h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 629429311 | Bytes Rx: 284265125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: kdhavale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.92 | Public IP: 106.193.129.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:49 IST Wed Jun 24 2020 | Duration: 2h:05m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 281198179 | Bytes Rx: 78905569 | IP Addr: 10.149.233.92 | Public IP: 106.193.129.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:49 IST Wed Jun 24 2020 | Duration: 2h:05m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 281198179 | Bytes Rx: 78905569 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170145 | Audit Session ID: 0a95072a298a10005ef2d591 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170145 | Audit Session ID: 0a95072a298a10005ef2d591 | Security Group Tag: none | EasyVPN: 0 ||
Username: arunpran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC25 | IP Addr: 10.149.248.111 | Public IP: 49.207.131.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:55 IST Wed Jun 24 2020 | Duration: 2h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 641533293 | Bytes Rx: 116583536 | IP Addr: 10.149.248.111 | Public IP: 49.207.131.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:55 IST Wed Jun 24 2020 | Duration: 2h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 641533293 | Bytes Rx: 116583536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170147 | Audit Session ID: 0a95072a298a30005ef2d597 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170147 | Audit Session ID: 0a95072a298a30005ef2d597 | Security Group Tag: none | EasyVPN: 0 ||
Username: jsakkara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.93 | Public IP: 106.198.87.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:17 IST Wed Jun 24 2020 | Duration: 2h:05m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 79415349 | Bytes Rx: 64182276 | IP Addr: 10.149.233.93 | Public IP: 106.198.87.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:17 IST Wed Jun 24 2020 | Duration: 2h:05m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 79415349 | Bytes Rx: 64182276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170148 | Audit Session ID: 0a95072a298a40005ef2d5ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 170148 | Audit Session ID: 0a95072a298a40005ef2d5ad | Security Group Tag: none | EasyVPN: 0 ||
Username: christop | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.95 | Public IP: 157.50.47.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:02 IST Wed Jun 24 2020 | Duration: 2h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 256364237 | Bytes Rx: 57235432 | IP Addr: 10.149.233.95 | Public IP: 157.50.47.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:02 IST Wed Jun 24 2020 | Duration: 2h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 256364237 | Bytes Rx: 57235432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170149 | Audit Session ID: 0a95072a298a50005ef2d5da | Security Group Tag: none | EasyVPN: 0 |Session ID: 170149 | Audit Session ID: 0a95072a298a50005ef2d5da | Security Group Tag: none | EasyVPN: 0 ||
Username: djagathe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.81 | Public IP: 27.62.24.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:46 IST Wed Jun 24 2020 | Duration: 2h:01m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 245945174 | Bytes Rx: 195846933 | IP Addr: 10.149.233.81 | Public IP: 27.62.24.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:46 IST Wed Jun 24 2020 | Duration: 2h:01m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 245945174 | Bytes Rx: 195846933 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170151 | Audit Session ID: 0a95072a298a70005ef2d67e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170151 | Audit Session ID: 0a95072a298a70005ef2d67e | Security Group Tag: none | EasyVPN: 0 ||
Username: gourou.radjane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.96 | Public IP: 49.206.125.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:48 IST Wed Jun 24 2020 | Duration: 2h:01m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 101581262 | Bytes Rx: 24754964 | IP Addr: 10.149.233.96 | Public IP: 49.206.125.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:48 IST Wed Jun 24 2020 | Duration: 2h:01m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 101581262 | Bytes Rx: 24754964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170152 | Audit Session ID: 0a95072a298a80005ef2d680 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170152 | Audit Session ID: 0a95072a298a80005ef2d680 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrajakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.97 | Public IP: 106.198.80.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:49 IST Wed Jun 24 2020 | Duration: 2h:01m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 636013407 | Bytes Rx: 151556557 | IP Addr: 10.149.233.97 | Public IP: 106.198.80.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:49 IST Wed Jun 24 2020 | Duration: 2h:01m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 636013407 | Bytes Rx: 151556557 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170154 | Audit Session ID: 0a95072a298aa0005ef2d681 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170154 | Audit Session ID: 0a95072a298aa0005ef2d681 | Security Group Tag: none | EasyVPN: 0 ||
Username: TGanguly | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.98 | Public IP: 223.176.41.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:57 IST Wed Jun 24 2020 | Duration: 2h:01m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 105393418 | Bytes Rx: 29283133 | IP Addr: 10.149.233.98 | Public IP: 223.176.41.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:57 IST Wed Jun 24 2020 | Duration: 2h:01m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 105393418 | Bytes Rx: 29283133 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170157 | Audit Session ID: 0a95072a298ad0005ef2d689 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170157 | Audit Session ID: 0a95072a298ad0005ef2d689 | Security Group Tag: none | EasyVPN: 0 ||
Username: kchari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.100 | Public IP: 27.57.30.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:58 IST Wed Jun 24 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 782538758 | Bytes Rx: 117972314 | IP Addr: 10.149.233.100 | Public IP: 27.57.30.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:58 IST Wed Jun 24 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 782538758 | Bytes Rx: 117972314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170158 | Audit Session ID: 0a95072a298ae0005ef2d68a | Security Group Tag: none | EasyVPN: 0 |Session ID: 170158 | Audit Session ID: 0a95072a298ae0005ef2d68a | Security Group Tag: none | EasyVPN: 0 ||
Username: balamurugan.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.99 | Public IP: 42.109.132.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:58 IST Wed Jun 24 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 256729158 | Bytes Rx: 78444986 | IP Addr: 10.149.233.99 | Public IP: 42.109.132.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:58 IST Wed Jun 24 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 256729158 | Bytes Rx: 78444986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170159 | Audit Session ID: 0a95072a298af0005ef2d68a | Security Group Tag: none | EasyVPN: 0 |Session ID: 170159 | Audit Session ID: 0a95072a298af0005ef2d68a | Security Group Tag: none | EasyVPN: 0 ||
Username: prachava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.80 | Public IP: 103.220.80.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:03 IST Wed Jun 24 2020 | Duration: 2h:01m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 174070353 | Bytes Rx: 70201110 | IP Addr: 10.149.233.80 | Public IP: 103.220.80.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:03 IST Wed Jun 24 2020 | Duration: 2h:01m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 174070353 | Bytes Rx: 70201110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170160 | Audit Session ID: 0a95072a298b00005ef2d68f | Security Group Tag: none | EasyVPN: 0 |Session ID: 170160 | Audit Session ID: 0a95072a298b00005ef2d68f | Security Group Tag: none | EasyVPN: 0 ||
Username: Ayubsidd | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.101 | Public IP: 49.32.25.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:07 IST Wed Jun 24 2020 | Duration: 2h:01m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 2313786685 | Bytes Rx: 108517306 | IP Addr: 10.149.233.101 | Public IP: 49.32.25.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:07 IST Wed Jun 24 2020 | Duration: 2h:01m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 2313786685 | Bytes Rx: 108517306 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170161 | Audit Session ID: 0a95072a298b10005ef2d693 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170161 | Audit Session ID: 0a95072a298b10005ef2d693 | Security Group Tag: none | EasyVPN: 0 ||
Username: lkalaska | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.106 | Public IP: 106.193.130.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:57 IST Wed Jun 24 2020 | Duration: 2h:00m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 107272814 | Bytes Rx: 58673378 | IP Addr: 10.149.233.106 | Public IP: 106.193.130.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:57 IST Wed Jun 24 2020 | Duration: 2h:00m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 107272814 | Bytes Rx: 58673378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170168 | Audit Session ID: 0a95072a298b80005ef2d6c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170168 | Audit Session ID: 0a95072a298b80005ef2d6c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: prer | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.108 | Public IP: 27.62.73.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:15 IST Wed Jun 24 2020 | Duration: 2h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 102871503 | Bytes Rx: 48104979 | IP Addr: 10.149.233.108 | Public IP: 27.62.73.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:15 IST Wed Jun 24 2020 | Duration: 2h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 102871503 | Bytes Rx: 48104979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170170 | Audit Session ID: 0a95072a298ba0005ef2d6d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170170 | Audit Session ID: 0a95072a298ba0005ef2d6d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rnataraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.111 | Public IP: 157.50.158.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:29 IST Wed Jun 24 2020 | Duration: 1h:59m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 226809664 | Bytes Rx: 38208562 | IP Addr: 10.149.233.111 | Public IP: 157.50.158.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:29 IST Wed Jun 24 2020 | Duration: 1h:59m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 226809664 | Bytes Rx: 38208562 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170173 | Audit Session ID: 0a95072a298bd0005ef2d6e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170173 | Audit Session ID: 0a95072a298bd0005ef2d6e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: hravva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.113 | Public IP: 157.44.64.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:46 IST Wed Jun 24 2020 | Duration: 1h:59m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 226378905 | Bytes Rx: 51810490 | IP Addr: 10.149.233.113 | Public IP: 157.44.64.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:46 IST Wed Jun 24 2020 | Duration: 1h:59m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 226378905 | Bytes Rx: 51810490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170176 | Audit Session ID: 0a95072a298c00005ef2d6f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170176 | Audit Session ID: 0a95072a298c00005ef2d6f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: bsendray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.26 | Public IP: 157.46.34.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:00 IST Wed Jun 24 2020 | Duration: 1h:59m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 5503710783 | Bytes Rx: 203017845 | IP Addr: 10.149.233.26 | Public IP: 157.46.34.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:00 IST Wed Jun 24 2020 | Duration: 1h:59m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 5503710783 | Bytes Rx: 203017845 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170178 | Audit Session ID: 0a95072a298c20005ef2d704 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170178 | Audit Session ID: 0a95072a298c20005ef2d704 | Security Group Tag: none | EasyVPN: 0 ||
Username: azarshaj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.116 | Public IP: 49.205.78.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:19 IST Wed Jun 24 2020 | Duration: 1h:58m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 233974459 | Bytes Rx: 197009102 | IP Addr: 10.149.233.116 | Public IP: 49.205.78.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:19 IST Wed Jun 24 2020 | Duration: 1h:58m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 233974459 | Bytes Rx: 197009102 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170181 | Audit Session ID: 0a95072a298c50005ef2d717 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170181 | Audit Session ID: 0a95072a298c50005ef2d717 | Security Group Tag: none | EasyVPN: 0 ||
Username: rabnkhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.223 | Public IP: 115.97.252.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:47 IST Wed Jun 24 2020 | Duration: 1h:58m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 566596099 | Bytes Rx: 32633177 | IP Addr: 10.149.232.223 | Public IP: 115.97.252.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:47 IST Wed Jun 24 2020 | Duration: 1h:58m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 566596099 | Bytes Rx: 32633177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170182 | Audit Session ID: 0a95072a298c60005ef2d733 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170182 | Audit Session ID: 0a95072a298c60005ef2d733 | Security Group Tag: none | EasyVPN: 0 ||
