sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: meggopal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.49 | Public IP: 27.5.154.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:56 IST Wed Jun 24 2020 | Duration: 1h:18m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 18235739 | Bytes Rx: 6218927 | IP Addr: 10.149.233.49 | Public IP: 27.5.154.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:56 IST Wed Jun 24 2020 | Duration: 1h:18m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 18235739 | Bytes Rx: 6218927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170087 | Audit Session ID: 0a95072a298670005ef2d304 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170087 | Audit Session ID: 0a95072a298670005ef2d304 | Security Group Tag: none | EasyVPN: 0 ||
Username: JoneP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.5 | Public IP: 157.50.23.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:22 IST Wed Jun 24 2020 | Duration: 1h:18m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 12361868 | Bytes Rx: 5885582 | IP Addr: 10.149.233.5 | Public IP: 157.50.23.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:22 IST Wed Jun 24 2020 | Duration: 1h:18m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 12361868 | Bytes Rx: 5885582 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170088 | Audit Session ID: 0a95072a298680005ef2d31e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170088 | Audit Session ID: 0a95072a298680005ef2d31e | Security Group Tag: none | EasyVPN: 0 ||
Username: murukaly | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.50 | Public IP: 103.83.58.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:24 IST Wed Jun 24 2020 | Duration: 1h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 80412957 | Bytes Rx: 12856662 | IP Addr: 10.149.233.50 | Public IP: 103.83.58.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:24 IST Wed Jun 24 2020 | Duration: 1h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 80412957 | Bytes Rx: 12856662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170089 | Audit Session ID: 0a95072a298690005ef2d320 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170089 | Audit Session ID: 0a95072a298690005ef2d320 | Security Group Tag: none | EasyVPN: 0 ||
Username: ASIFAHAM | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.53 | Public IP: 42.111.128.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:53 IST Wed Jun 24 2020 | Duration: 1h:17m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 89978323 | Bytes Rx: 20456503 | IP Addr: 10.149.233.53 | Public IP: 42.111.128.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:53 IST Wed Jun 24 2020 | Duration: 1h:17m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 89978323 | Bytes Rx: 20456503 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170090 | Audit Session ID: 0a95072a2986a0005ef2d33d | Security Group Tag: none | EasyVPN: 0 |Session ID: 170090 | Audit Session ID: 0a95072a2986a0005ef2d33d | Security Group Tag: none | EasyVPN: 0 ||
Username: sourav.roy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.51 | Public IP: 223.191.49.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:54 IST Wed Jun 24 2020 | Duration: 1h:17m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 215809249 | Bytes Rx: 30384411 | IP Addr: 10.149.233.51 | Public IP: 223.191.49.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:54 IST Wed Jun 24 2020 | Duration: 1h:17m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 215809249 | Bytes Rx: 30384411 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170091 | Audit Session ID: 0a95072a2986b0005ef2d33e | Security Group Tag: none | EasyVPN: 0 |Session ID: 170091 | Audit Session ID: 0a95072a2986b0005ef2d33e | Security Group Tag: none | EasyVPN: 0 ||
Username: sirbhumi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.56 | Public IP: 157.44.109.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:13 IST Wed Jun 24 2020 | Duration: 1h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 33090013 | Bytes Rx: 12847312 | IP Addr: 10.149.233.56 | Public IP: 157.44.109.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:13 IST Wed Jun 24 2020 | Duration: 1h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 33090013 | Bytes Rx: 12847312 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170094 | Audit Session ID: 0a95072a2986e0005ef2d351 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170094 | Audit Session ID: 0a95072a2986e0005ef2d351 | Security Group Tag: none | EasyVPN: 0 ||
Username: abshitol | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.55 | Public IP: 106.193.110.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:18 IST Wed Jun 24 2020 | Duration: 1h:17m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 58577342 | Bytes Rx: 23973122 | IP Addr: 10.149.233.55 | Public IP: 106.193.110.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:18 IST Wed Jun 24 2020 | Duration: 1h:17m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 58577342 | Bytes Rx: 23973122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170095 | Audit Session ID: 0a95072a2986f0005ef2d356 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170095 | Audit Session ID: 0a95072a2986f0005ef2d356 | Security Group Tag: none | EasyVPN: 0 ||
Username: KRUTSRIN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.57 | Public IP: 110.172.187.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:29 IST Wed Jun 24 2020 | Duration: 1h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 110799046 | Bytes Rx: 7025474 | IP Addr: 10.149.233.57 | Public IP: 110.172.187.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:29 IST Wed Jun 24 2020 | Duration: 1h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 110799046 | Bytes Rx: 7025474 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170096 | Audit Session ID: 0a95072a298700005ef2d361 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170096 | Audit Session ID: 0a95072a298700005ef2d361 | Security Group Tag: none | EasyVPN: 0 ||
Username: spmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.58 | Public IP: 157.50.127.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:36 IST Wed Jun 24 2020 | Duration: 1h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 47195482 | Bytes Rx: 24715937 | IP Addr: 10.149.233.58 | Public IP: 157.50.127.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:36 IST Wed Jun 24 2020 | Duration: 1h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 47195482 | Bytes Rx: 24715937 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170097 | Audit Session ID: 0a95072a298710005ef2d368 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170097 | Audit Session ID: 0a95072a298710005ef2d368 | Security Group Tag: none | EasyVPN: 0 ||
Username: namehta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.59 | Public IP: 183.87.44.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:41 IST Wed Jun 24 2020 | Duration: 1h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 121447916 | Bytes Rx: 203677285 | IP Addr: 10.149.233.59 | Public IP: 183.87.44.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:41 IST Wed Jun 24 2020 | Duration: 1h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 121447916 | Bytes Rx: 203677285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170098 | Audit Session ID: 0a95072a298720005ef2d36d | Security Group Tag: none | EasyVPN: 0 |Session ID: 170098 | Audit Session ID: 0a95072a298720005ef2d36d | Security Group Tag: none | EasyVPN: 0 ||
Username: UAtholi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.61 | Public IP: 103.70.198.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:44 IST Wed Jun 24 2020 | Duration: 1h:16m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 24261059 | Bytes Rx: 16801572 | IP Addr: 10.149.233.61 | Public IP: 103.70.198.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:44 IST Wed Jun 24 2020 | Duration: 1h:16m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 24261059 | Bytes Rx: 16801572 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170100 | Audit Session ID: 0a95072a298740005ef2d370 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170100 | Audit Session ID: 0a95072a298740005ef2d370 | Security Group Tag: none | EasyVPN: 0 ||
Username: snehal.patil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.62 | Public IP: 27.106.7.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:46 IST Wed Jun 24 2020 | Duration: 1h:16m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 32412068 | Bytes Rx: 8900599 | IP Addr: 10.149.233.62 | Public IP: 27.106.7.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:46 IST Wed Jun 24 2020 | Duration: 1h:16m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 32412068 | Bytes Rx: 8900599 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170101 | Audit Session ID: 0a95072a298750005ef2d372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170101 | Audit Session ID: 0a95072a298750005ef2d372 | Security Group Tag: none | EasyVPN: 0 ||
Username: nramshet | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.252 | Public IP: 49.248.231.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:28 IST Wed Jun 24 2020 | Duration: 1h:15m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 16215110 | Bytes Rx: 10403404 | IP Addr: 10.149.232.252 | Public IP: 49.248.231.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:28 IST Wed Jun 24 2020 | Duration: 1h:15m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 16215110 | Bytes Rx: 10403404 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170102 | Audit Session ID: 0a95072a298760005ef2d39c | Security Group Tag: none | EasyVPN: 0 |Session ID: 170102 | Audit Session ID: 0a95072a298760005ef2d39c | Security Group Tag: none | EasyVPN: 0 ||
Username: amahaboo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.63 | Public IP: 115.97.50.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:37 IST Wed Jun 24 2020 | Duration: 1h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 104380993 | Bytes Rx: 22010014 | IP Addr: 10.149.233.63 | Public IP: 115.97.50.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:37 IST Wed Jun 24 2020 | Duration: 1h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 104380993 | Bytes Rx: 22010014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170103 | Audit Session ID: 0a95072a298770005ef2d3a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170103 | Audit Session ID: 0a95072a298770005ef2d3a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: susubash | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.65 | Public IP: 117.241.83.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:43 IST Wed Jun 24 2020 | Duration: 1h:15m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 67914107 | Bytes Rx: 52133465 | IP Addr: 10.149.233.65 | Public IP: 117.241.83.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:43 IST Wed Jun 24 2020 | Duration: 1h:15m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 67914107 | Bytes Rx: 52133465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170104 | Audit Session ID: 0a95072a298780005ef2d3ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 170104 | Audit Session ID: 0a95072a298780005ef2d3ab | Security Group Tag: none | EasyVPN: 0 ||
Username: renganas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.67 | Public IP: 110.172.187.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:07 IST Wed Jun 24 2020 | Duration: 1h:15m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 88523710 | Bytes Rx: 11505836 | IP Addr: 10.149.233.67 | Public IP: 110.172.187.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:07 IST Wed Jun 24 2020 | Duration: 1h:15m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 88523710 | Bytes Rx: 11505836 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170108 | Audit Session ID: 0a95072a2987c0005ef2d3c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170108 | Audit Session ID: 0a95072a2987c0005ef2d3c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramesh.nagvekar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.68 | Public IP: 116.74.193.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:31 IST Wed Jun 24 2020 | Duration: 1h:11m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 26470369 | Bytes Rx: 10146809 | IP Addr: 10.149.233.68 | Public IP: 116.74.193.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:31 IST Wed Jun 24 2020 | Duration: 1h:11m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 26470369 | Bytes Rx: 10146809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170112 | Audit Session ID: 0a95072a298800005ef2d48f | Security Group Tag: none | EasyVPN: 0 |Session ID: 170112 | Audit Session ID: 0a95072a298800005ef2d48f | Security Group Tag: none | EasyVPN: 0 ||
Username: rajendraprasad.katta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.70 | Public IP: 223.182.61.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:33 IST Wed Jun 24 2020 | Duration: 1h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 158564700 | Bytes Rx: 25696289 | IP Addr: 10.149.233.70 | Public IP: 223.182.61.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:33 IST Wed Jun 24 2020 | Duration: 1h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 158564700 | Bytes Rx: 25696289 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170113 | Audit Session ID: 0a95072a298810005ef2d491 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170113 | Audit Session ID: 0a95072a298810005ef2d491 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mmuniapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.69 | Public IP: 103.98.62.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:35 IST Wed Jun 24 2020 | Duration: 1h:11m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 12467357 | Bytes Rx: 7781474 | IP Addr: 10.149.233.69 | Public IP: 103.98.62.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:35 IST Wed Jun 24 2020 | Duration: 1h:11m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 12467357 | Bytes Rx: 7781474 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170114 | Audit Session ID: 0a95072a298820005ef2d493 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170114 | Audit Session ID: 0a95072a298820005ef2d493 | Security Group Tag: none | EasyVPN: 0 ||
Username: cpugazhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.71 | Public IP: 49.207.128.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:40 IST Wed Jun 24 2020 | Duration: 1h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 77808129 | Bytes Rx: 27608342 | IP Addr: 10.149.233.71 | Public IP: 49.207.128.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:40 IST Wed Jun 24 2020 | Duration: 1h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 77808129 | Bytes Rx: 27608342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170116 | Audit Session ID: 0a95072a298840005ef2d498 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170116 | Audit Session ID: 0a95072a298840005ef2d498 | Security Group Tag: none | EasyVPN: 0 ||
