sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: martiner | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 ||
Username: anishaan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.116 | Public IP: 157.33.234.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:46 IST Fri Jun 5 2020 | Duration: 4h:36m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 217672740 | Bytes Rx: 159604639 | IP Addr: 10.150.237.116 | Public IP: 157.33.234.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:46 IST Fri Jun 5 2020 | Duration: 4h:36m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 217672740 | Bytes Rx: 159604639 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285026 | Audit Session ID: 0a96cf69459620005ed9caee | Security Group Tag: none | EasyVPN: 0 |Session ID: 285026 | Audit Session ID: 0a96cf69459620005ed9caee | Security Group Tag: none | EasyVPN: 0 ||
Username: virendra.sharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.90 | Public IP: 183.87.112.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:49 IST Fri Jun 5 2020 | Duration: 4h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 958240974 | Bytes Rx: 152182349 | IP Addr: 10.150.237.90 | Public IP: 183.87.112.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:49 IST Fri Jun 5 2020 | Duration: 4h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 958240974 | Bytes Rx: 152182349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285027 | Audit Session ID: 0a96cf69459630005ed9caf1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285027 | Audit Session ID: 0a96cf69459630005ed9caf1 | Security Group Tag: none | EasyVPN: 0 ||
Username: rimondal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.56 | Public IP: 47.15.142.188 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:03:02 IST Fri Jun 5 2020 | Duration: 4h:36m:19s | Inactivity:  0h:00m:09s | Bytes Tx: 142835103 | Bytes Rx: 81517110 | IP Addr: 10.150.237.56 | Public IP: 47.15.142.188 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:03:02 IST Fri Jun 5 2020 | Duration: 4h:36m:19s | Inactivity:  0h:00m:09s | Bytes Tx: 142835103 | Bytes Rx: 81517110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285029 | Audit Session ID: 0a96cf69459650005ed9cafe | Security Group Tag: none | EasyVPN: 0 |Session ID: 285029 | Audit Session ID: 0a96cf69459650005ed9cafe | Security Group Tag: none | EasyVPN: 0 ||
Username: pshrinat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.57 | Public IP: 103.110.241.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:09 IST Fri Jun 5 2020 | Duration: 4h:36m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 169460511 | Bytes Rx: 19791789 | IP Addr: 10.150.237.57 | Public IP: 103.110.241.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:09 IST Fri Jun 5 2020 | Duration: 4h:36m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 169460511 | Bytes Rx: 19791789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285030 | Audit Session ID: 0a96cf69459660005ed9cb05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285030 | Audit Session ID: 0a96cf69459660005ed9cb05 | Security Group Tag: none | EasyVPN: 0 ||
Username: kamlesh.katariya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.60 | Public IP: 103.110.242.208 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:03:33 IST Fri Jun 5 2020 | Duration: 4h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 518533778 | Bytes Rx: 892373077 | IP Addr: 10.150.237.60 | Public IP: 103.110.242.208 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:03:33 IST Fri Jun 5 2020 | Duration: 4h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 518533778 | Bytes Rx: 892373077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285034 | Audit Session ID: 0a96cf694596a0005ed9cb1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 285034 | Audit Session ID: 0a96cf694596a0005ed9cb1d | Security Group Tag: none | EasyVPN: 0 ||
Username: VPardhi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.2 | Public IP: 106.193.114.74 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:04:08 IST Fri Jun 5 2020 | Duration: 4h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 711455550 | Bytes Rx: 147364316 | IP Addr: 10.150.236.2 | Public IP: 106.193.114.74 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:04:08 IST Fri Jun 5 2020 | Duration: 4h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 711455550 | Bytes Rx: 147364316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285036 | Audit Session ID: 0a96cf694596c0005ed9cb40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285036 | Audit Session ID: 0a96cf694596c0005ed9cb40 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivepand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.38 | Public IP: 27.0.177.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:32 IST Fri Jun 5 2020 | Duration: 4h:33m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 591433866 | Bytes Rx: 260397963 | IP Addr: 10.150.237.38 | Public IP: 27.0.177.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:32 IST Fri Jun 5 2020 | Duration: 4h:33m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 591433866 | Bytes Rx: 260397963 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285038 | Audit Session ID: 0a96cf694596e0005ed9cb94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285038 | Audit Session ID: 0a96cf694596e0005ed9cb94 | Security Group Tag: none | EasyVPN: 0 ||
Username: sprashar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.117 | Public IP: 219.91.249.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:55 IST Fri Jun 5 2020 | Duration: 4h:33m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 435697419 | Bytes Rx: 217520492 | IP Addr: 10.150.237.117 | Public IP: 219.91.249.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:55 IST Fri Jun 5 2020 | Duration: 4h:33m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 435697419 | Bytes Rx: 217520492 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285041 | Audit Session ID: 0a96cf69459710005ed9cbab | Security Group Tag: none | EasyVPN: 0 |Session ID: 285041 | Audit Session ID: 0a96cf69459710005ed9cbab | Security Group Tag: none | EasyVPN: 0 ||
Username: shvats | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.160 | Public IP: 182.70.107.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:16 IST Fri Jun 5 2020 | Duration: 4h:33m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 244215542 | Bytes Rx: 128764895 | IP Addr: 10.150.236.160 | Public IP: 182.70.107.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:16 IST Fri Jun 5 2020 | Duration: 4h:33m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 244215542 | Bytes Rx: 128764895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285047 | Audit Session ID: 0a96cf69459770005ed9cbc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285047 | Audit Session ID: 0a96cf69459770005ed9cbc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: hravi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.23 | Public IP: 49.37.198.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:26 IST Fri Jun 5 2020 | Duration: 4h:32m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 104860871 | Bytes Rx: 51023089 | IP Addr: 10.150.237.23 | Public IP: 49.37.198.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:26 IST Fri Jun 5 2020 | Duration: 4h:32m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 104860871 | Bytes Rx: 51023089 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285048 | Audit Session ID: 0a96cf69459780005ed9cbca | Security Group Tag: none | EasyVPN: 0 |Session ID: 285048 | Audit Session ID: 0a96cf69459780005ed9cbca | Security Group Tag: none | EasyVPN: 0 ||
Username: shaisalu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.121 | Public IP: 157.33.186.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:02 IST Fri Jun 5 2020 | Duration: 4h:32m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 403662950 | Bytes Rx: 57777130 | IP Addr: 10.150.237.121 | Public IP: 157.33.186.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:02 IST Fri Jun 5 2020 | Duration: 4h:32m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 403662950 | Bytes Rx: 57777130 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285054 | Audit Session ID: 0a96cf694597e0005ed9cbee | Security Group Tag: none | EasyVPN: 0 |Session ID: 285054 | Audit Session ID: 0a96cf694597e0005ed9cbee | Security Group Tag: none | EasyVPN: 0 ||
Username: sangram.das | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.72 | Public IP: 106.220.158.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:03 IST Fri Jun 5 2020 | Duration: 4h:32m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 879066719 | Bytes Rx: 194724322 | IP Addr: 10.150.237.72 | Public IP: 106.220.158.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:03 IST Fri Jun 5 2020 | Duration: 4h:32m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 879066719 | Bytes Rx: 194724322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285055 | Audit Session ID: 0a96cf694597f0005ed9cbef | Security Group Tag: none | EasyVPN: 0 |Session ID: 285055 | Audit Session ID: 0a96cf694597f0005ed9cbef | Security Group Tag: none | EasyVPN: 0 ||
Username: manikasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.123 | Public IP: 45.252.72.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:12 IST Fri Jun 5 2020 | Duration: 4h:32m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 394024551 | Bytes Rx: 245267498 | IP Addr: 10.150.237.123 | Public IP: 45.252.72.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:12 IST Fri Jun 5 2020 | Duration: 4h:32m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 394024551 | Bytes Rx: 245267498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285058 | Audit Session ID: 0a96cf69459820005ed9cbf8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285058 | Audit Session ID: 0a96cf69459820005ed9cbf8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ohadawal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.126 | Public IP: 49.36.13.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:27 IST Fri Jun 5 2020 | Duration: 4h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 107705499 | Bytes Rx: 54966867 | IP Addr: 10.150.237.126 | Public IP: 49.36.13.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:27 IST Fri Jun 5 2020 | Duration: 4h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 107705499 | Bytes Rx: 54966867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285060 | Audit Session ID: 0a96cf69459840005ed9cc07 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285060 | Audit Session ID: 0a96cf69459840005ed9cc07 | Security Group Tag: none | EasyVPN: 0 ||
Username: digendra.shukla | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.127 | Public IP: 106.193.144.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:32 IST Fri Jun 5 2020 | Duration: 4h:31m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 128122057 | Bytes Rx: 96219379 | IP Addr: 10.150.237.127 | Public IP: 106.193.144.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:32 IST Fri Jun 5 2020 | Duration: 4h:31m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 128122057 | Bytes Rx: 96219379 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285061 | Audit Session ID: 0a96cf69459850005ed9cc0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 285061 | Audit Session ID: 0a96cf69459850005ed9cc0c | Security Group Tag: none | EasyVPN: 0 ||
Username: anshyad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.129 | Public IP: 106.215.146.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:38 IST Fri Jun 5 2020 | Duration: 4h:31m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 604444776 | Bytes Rx: 79516299 | IP Addr: 10.150.237.129 | Public IP: 106.215.146.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:38 IST Fri Jun 5 2020 | Duration: 4h:31m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 604444776 | Bytes Rx: 79516299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285063 | Audit Session ID: 0a96cf69459870005ed9cc12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285063 | Audit Session ID: 0a96cf69459870005ed9cc12 | Security Group Tag: none | EasyVPN: 0 ||
Username: asolvand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.132 | Public IP: 1.187.52.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:56 IST Fri Jun 5 2020 | Duration: 4h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1995437348 | Bytes Rx: 281665177 | IP Addr: 10.150.237.132 | Public IP: 1.187.52.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:56 IST Fri Jun 5 2020 | Duration: 4h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1995437348 | Bytes Rx: 281665177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285066 | Audit Session ID: 0a96cf694598a0005ed9cc24 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285066 | Audit Session ID: 0a96cf694598a0005ed9cc24 | Security Group Tag: none | EasyVPN: 0 ||
Username: HTorani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.134 | Public IP: 49.35.0.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:59 IST Fri Jun 5 2020 | Duration: 4h:31m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 165410167 | Bytes Rx: 101296658 | IP Addr: 10.150.237.134 | Public IP: 49.35.0.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:59 IST Fri Jun 5 2020 | Duration: 4h:31m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 165410167 | Bytes Rx: 101296658 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285067 | Audit Session ID: 0a96cf694598b0005ed9cc27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285067 | Audit Session ID: 0a96cf694598b0005ed9cc27 | Security Group Tag: none | EasyVPN: 0 ||
Username: bs.satpute | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.137 | Public IP: 117.214.115.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:03 IST Fri Jun 5 2020 | Duration: 4h:31m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 247990326 | Bytes Rx: 53979051 | IP Addr: 10.150.237.137 | Public IP: 117.214.115.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:03 IST Fri Jun 5 2020 | Duration: 4h:31m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 247990326 | Bytes Rx: 53979051 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285070 | Audit Session ID: 0a96cf694598e0005ed9cc2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 285070 | Audit Session ID: 0a96cf694598e0005ed9cc2b | Security Group Tag: none | EasyVPN: 0 ||
Username: Gdhot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.140 | Public IP: 106.220.159.190 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:08:15 IST Fri Jun 5 2020 | Duration: 4h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 279822987 | Bytes Rx: 246095660 | IP Addr: 10.150.237.140 | Public IP: 106.220.159.190 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:08:15 IST Fri Jun 5 2020 | Duration: 4h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 279822987 | Bytes Rx: 246095660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285075 | Audit Session ID: 0a96cf69459930005ed9cc37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285075 | Audit Session ID: 0a96cf69459930005ed9cc37 | Security Group Tag: none | EasyVPN: 0 ||
