sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: JinsonA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.2 | Public IP: 122.169.79.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:05:54 IST Sun Jun 14 2020 | Duration: 12h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 277150589 | Bytes Rx: 145720250 | IP Addr: 10.149.232.2 | Public IP: 122.169.79.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:05:54 IST Sun Jun 14 2020 | Duration: 12h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 277150589 | Bytes Rx: 145720250 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151394 | Audit Session ID: 0a95072a24f620005ee643da | Security Group Tag: none | EasyVPN: 0 |Session ID: 151394 | Audit Session ID: 0a95072a24f620005ee643da | Security Group Tag: none | EasyVPN: 0 ||
Username: sairaghu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.16 | Public IP: 183.83.71.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:18 IST Mon Jun 15 2020 | Duration: 0h:47m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 47281137 | Bytes Rx: 32053236 | IP Addr: 10.149.232.16 | Public IP: 183.83.71.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:18 IST Mon Jun 15 2020 | Duration: 0h:47m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 47281137 | Bytes Rx: 32053236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151626 | Audit Session ID: 0a95072a2504a0005ee6ee56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151626 | Audit Session ID: 0a95072a2504a0005ee6ee56 | Security Group Tag: none | EasyVPN: 0 ||
Username: VNadanam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.17 | Public IP: 106.208.26.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:24 IST Mon Jun 15 2020 | Duration: 0h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 22935183 | Bytes Rx: 11243791 | IP Addr: 10.149.232.17 | Public IP: 106.208.26.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:24 IST Mon Jun 15 2020 | Duration: 0h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 22935183 | Bytes Rx: 11243791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151627 | Audit Session ID: 0a95072a2504b0005ee6ee5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 151627 | Audit Session ID: 0a95072a2504b0005ee6ee5c | Security Group Tag: none | EasyVPN: 0 ||
Username: PHingank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.18 | Public IP: 157.50.122.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:41 IST Mon Jun 15 2020 | Duration: 0h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 115649264 | Bytes Rx: 9762282 | IP Addr: 10.149.232.18 | Public IP: 157.50.122.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:41 IST Mon Jun 15 2020 | Duration: 0h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 115649264 | Bytes Rx: 9762282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151628 | Audit Session ID: 0a95072a2504c0005ee6ee6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 151628 | Audit Session ID: 0a95072a2504c0005ee6ee6d | Security Group Tag: none | EasyVPN: 0 ||
Username: wraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.19 | Public IP: 27.4.121.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:50 IST Mon Jun 15 2020 | Duration: 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 100180142 | Bytes Rx: 72489516 | IP Addr: 10.149.232.19 | Public IP: 27.4.121.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:50 IST Mon Jun 15 2020 | Duration: 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 100180142 | Bytes Rx: 72489516 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151629 | Audit Session ID: 0a95072a2504d0005ee6ee76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151629 | Audit Session ID: 0a95072a2504d0005ee6ee76 | Security Group Tag: none | EasyVPN: 0 ||
Username: ymuralid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.20 | Public IP: 106.208.72.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:56 IST Mon Jun 15 2020 | Duration: 0h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 113047223 | Bytes Rx: 9451245 | IP Addr: 10.149.232.20 | Public IP: 106.208.72.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:56 IST Mon Jun 15 2020 | Duration: 0h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 113047223 | Bytes Rx: 9451245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151630 | Audit Session ID: 0a95072a2504e0005ee6ee7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 151630 | Audit Session ID: 0a95072a2504e0005ee6ee7c | Security Group Tag: none | EasyVPN: 0 ||
Username: prabsiga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.12 | Public IP: 106.211.232.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:33 IST Mon Jun 15 2020 | Duration: 0h:45m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 70918649 | Bytes Rx: 15212068 | IP Addr: 10.149.232.12 | Public IP: 106.211.232.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:33 IST Mon Jun 15 2020 | Duration: 0h:45m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 70918649 | Bytes Rx: 15212068 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151631 | Audit Session ID: 0a95072a2504f0005ee6eea1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151631 | Audit Session ID: 0a95072a2504f0005ee6eea1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sshailes | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.21 | Public IP: 120.63.31.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:02 IST Mon Jun 15 2020 | Duration: 0h:45m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 80757552 | Bytes Rx: 15526142 | IP Addr: 10.149.232.21 | Public IP: 120.63.31.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:02 IST Mon Jun 15 2020 | Duration: 0h:45m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 80757552 | Bytes Rx: 15526142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151632 | Audit Session ID: 0a95072a250500005ee6eebe | Security Group Tag: none | EasyVPN: 0 |Session ID: 151632 | Audit Session ID: 0a95072a250500005ee6eebe | Security Group Tag: none | EasyVPN: 0 ||
Username: mrauniya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.215 | Public IP: 122.172.53.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:25 IST Mon Jun 15 2020 | Duration: 0h:44m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 102355065 | Bytes Rx: 12689946 | IP Addr: 10.149.233.215 | Public IP: 122.172.53.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:25 IST Mon Jun 15 2020 | Duration: 0h:44m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 102355065 | Bytes Rx: 12689946 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151633 | Audit Session ID: 0a95072a250510005ee6eed5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151633 | Audit Session ID: 0a95072a250510005ee6eed5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramakg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.22 | Public IP: 223.228.129.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:32 IST Mon Jun 15 2020 | Duration: 0h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 13947404 | Bytes Rx: 10505122 | IP Addr: 10.149.232.22 | Public IP: 223.228.129.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:32 IST Mon Jun 15 2020 | Duration: 0h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 13947404 | Bytes Rx: 10505122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151634 | Audit Session ID: 0a95072a250520005ee6eedc | Security Group Tag: none | EasyVPN: 0 |Session ID: 151634 | Audit Session ID: 0a95072a250520005ee6eedc | Security Group Tag: none | EasyVPN: 0 ||
Username: shushind | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.23 | Public IP: 106.193.233.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:23 IST Mon Jun 15 2020 | Duration: 0h:43m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 41561341 | Bytes Rx: 12995555 | IP Addr: 10.149.232.23 | Public IP: 106.193.233.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:23 IST Mon Jun 15 2020 | Duration: 0h:43m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 41561341 | Bytes Rx: 12995555 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151635 | Audit Session ID: 0a95072a250530005ee6ef0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 151635 | Audit Session ID: 0a95072a250530005ee6ef0f | Security Group Tag: none | EasyVPN: 0 ||
Username: kumaanil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.24 | Public IP: 157.42.93.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:32 IST Mon Jun 15 2020 | Duration: 0h:43m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 41515498 | Bytes Rx: 12202748 | IP Addr: 10.149.232.24 | Public IP: 157.42.93.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:32 IST Mon Jun 15 2020 | Duration: 0h:43m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 41515498 | Bytes Rx: 12202748 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151636 | Audit Session ID: 0a95072a250540005ee6ef18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151636 | Audit Session ID: 0a95072a250540005ee6ef18 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreevasg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.25 | Public IP: 103.98.63.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:36 IST Mon Jun 15 2020 | Duration: 0h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 114930409 | Bytes Rx: 21545702 | IP Addr: 10.149.232.25 | Public IP: 103.98.63.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:36 IST Mon Jun 15 2020 | Duration: 0h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 114930409 | Bytes Rx: 21545702 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151637 | Audit Session ID: 0a95072a250550005ee6ef1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 151637 | Audit Session ID: 0a95072a250550005ee6ef1c | Security Group Tag: none | EasyVPN: 0 ||
Username: KAkula | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.26 | Public IP: 157.44.36.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:09 IST Mon Jun 15 2020 | Duration: 0h:43m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 35369294 | Bytes Rx: 17978142 | IP Addr: 10.149.232.26 | Public IP: 157.44.36.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:09 IST Mon Jun 15 2020 | Duration: 0h:43m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 35369294 | Bytes Rx: 17978142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151638 | Audit Session ID: 0a95072a250560005ee6ef3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 151638 | Audit Session ID: 0a95072a250560005ee6ef3d | Security Group Tag: none | EasyVPN: 0 ||
Username: LPreethi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.241 | Public IP: 103.104.125.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:05 IST Mon Jun 15 2020 | Duration: 0h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 25913442 | Bytes Rx: 7386855 | IP Addr: 10.149.233.241 | Public IP: 103.104.125.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:05 IST Mon Jun 15 2020 | Duration: 0h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 25913442 | Bytes Rx: 7386855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151639 | Audit Session ID: 0a95072a250570005ee6ef75 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151639 | Audit Session ID: 0a95072a250570005ee6ef75 | Security Group Tag: none | EasyVPN: 0 ||
Username: sdevaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.239 | Public IP: 157.46.25.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:17 IST Mon Jun 15 2020 | Duration: 0h:42m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 30642626 | Bytes Rx: 26928195 | IP Addr: 10.149.233.239 | Public IP: 157.46.25.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:17 IST Mon Jun 15 2020 | Duration: 0h:42m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 30642626 | Bytes Rx: 26928195 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151641 | Audit Session ID: 0a95072a250590005ee6ef81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151641 | Audit Session ID: 0a95072a250590005ee6ef81 | Security Group Tag: none | EasyVPN: 0 ||
Username: SPathuri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.27 | Public IP: 49.204.23.13 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:18:17 IST Mon Jun 15 2020 | Duration: 0h:42m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 65570710 | Bytes Rx: 28920152 | IP Addr: 10.149.232.27 | Public IP: 49.204.23.13 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:18:17 IST Mon Jun 15 2020 | Duration: 0h:42m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 65570710 | Bytes Rx: 28920152 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151642 | Audit Session ID: 0a95072a2505a0005ee6ef81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151642 | Audit Session ID: 0a95072a2505a0005ee6ef81 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinody | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.28 | Public IP: 110.225.89.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:26 IST Mon Jun 15 2020 | Duration: 0h:41m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 46297919 | Bytes Rx: 19557099 | IP Addr: 10.149.232.28 | Public IP: 110.225.89.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:26 IST Mon Jun 15 2020 | Duration: 0h:41m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 46297919 | Bytes Rx: 19557099 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151643 | Audit Session ID: 0a95072a2505b0005ee6ef8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 151643 | Audit Session ID: 0a95072a2505b0005ee6ef8a | Security Group Tag: none | EasyVPN: 0 ||
Username: lvajja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.31 | Public IP: 117.241.188.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:35 IST Mon Jun 15 2020 | Duration: 0h:41m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 229041984 | Bytes Rx: 32338518 | IP Addr: 10.149.232.31 | Public IP: 117.241.188.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:35 IST Mon Jun 15 2020 | Duration: 0h:41m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 229041984 | Bytes Rx: 32338518 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151645 | Audit Session ID: 0a95072a2505d0005ee6ef93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151645 | Audit Session ID: 0a95072a2505d0005ee6ef93 | Security Group Tag: none | EasyVPN: 0 ||
Username: srbalach | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.29 | Public IP: 223.182.229.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:37 IST Mon Jun 15 2020 | Duration: 0h:41m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 487344356 | Bytes Rx: 48630057 | IP Addr: 10.149.232.29 | Public IP: 223.182.229.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:37 IST Mon Jun 15 2020 | Duration: 0h:41m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 487344356 | Bytes Rx: 48630057 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151646 | Audit Session ID: 0a95072a2505e0005ee6ef95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151646 | Audit Session ID: 0a95072a2505e0005ee6ef95 | Security Group Tag: none | EasyVPN: 0 ||
Username: PEmmanue | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.32 | Public IP: 223.228.140.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:19:06 IST Mon Jun 15 2020 | Duration: 0h:41m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 26120863 | Bytes Rx: 11294046 | IP Addr: 10.149.232.32 | Public IP: 223.228.140.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:19:06 IST Mon Jun 15 2020 | Duration: 0h:41m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 26120863 | Bytes Rx: 11294046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 151647 | Audit Session ID: 0a95072a2505f0005ee6efb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 151647 | Audit Session ID: 0a95072a2505f0005ee6efb2 | Security Group Tag: none | EasyVPN: 0 ||
