sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 2h:43m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 789998748 | Bytes Rx: 361704251 | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 2h:43m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 789998748 | Bytes Rx: 361704251 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.6 | Public IP: 182.65.31.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:33 IST Fri Jun 12 2020 | Duration: 5h:11m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 478713223 | Bytes Rx: 76848337 | IP Addr: 10.149.233.6 | Public IP: 182.65.31.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:33 IST Fri Jun 12 2020 | Duration: 5h:11m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 478713223 | Bytes Rx: 76848337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148325 | Audit Session ID: 0a95072a243650005ee31245 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148325 | Audit Session ID: 0a95072a243650005ee31245 | Security Group Tag: none | EasyVPN: 0 ||
Username: DSIVALIN | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.253 | Public IP: 157.46.16.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:03:53 IST Fri Jun 12 2020 | Duration: 5h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 310291881 | Bytes Rx: 90811350 | IP Addr: 10.149.233.253 | Public IP: 157.46.16.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:03:53 IST Fri Jun 12 2020 | Duration: 5h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 310291881 | Bytes Rx: 90811350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148331 | Audit Session ID: 0a95072a2436b0005ee313c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148331 | Audit Session ID: 0a95072a2436b0005ee313c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkandasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.245 | Public IP: 106.198.115.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:38 IST Fri Jun 12 2020 | Duration: 5h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 126320062 | Bytes Rx: 79415452 | IP Addr: 10.149.233.245 | Public IP: 106.198.115.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:38 IST Fri Jun 12 2020 | Duration: 5h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 126320062 | Bytes Rx: 79415452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148336 | Audit Session ID: 0a95072a243700005ee313ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 148336 | Audit Session ID: 0a95072a243700005ee313ee | Security Group Tag: none | EasyVPN: 0 ||
Username: mpatro | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.21 | Public IP: 157.51.217.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:42 IST Fri Jun 12 2020 | Duration: 5h:04m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 241685836 | Bytes Rx: 128091815 | IP Addr: 10.149.232.21 | Public IP: 157.51.217.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:42 IST Fri Jun 12 2020 | Duration: 5h:04m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 241685836 | Bytes Rx: 128091815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148337 | Audit Session ID: 0a95072a243710005ee313f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148337 | Audit Session ID: 0a95072a243710005ee313f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvarajt | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.152 | Public IP: 121.243.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:05:19 IST Fri Jun 12 2020 | Duration: 5h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 589439557 | Bytes Rx: 50285051 | IP Addr: 10.149.232.152 | Public IP: 121.243.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:05:19 IST Fri Jun 12 2020 | Duration: 5h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 589439557 | Bytes Rx: 50285051 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148341 | Audit Session ID: 0a95072a243750005ee31417 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148341 | Audit Session ID: 0a95072a243750005ee31417 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.ponnalagu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.159 | Public IP: 106.201.178.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:26 IST Fri Jun 12 2020 | Duration: 5h:03m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 663731528 | Bytes Rx: 663301651 | IP Addr: 10.149.232.159 | Public IP: 106.201.178.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:26 IST Fri Jun 12 2020 | Duration: 5h:03m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 663731528 | Bytes Rx: 663301651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148343 | Audit Session ID: 0a95072a243770005ee3141e | Security Group Tag: none | EasyVPN: 0 |Session ID: 148343 | Audit Session ID: 0a95072a243770005ee3141e | Security Group Tag: none | EasyVPN: 0 ||
Username: SBhogara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.16 | Public IP: 157.50.159.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:46 IST Fri Jun 12 2020 | Duration: 5h:02m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 285608029 | Bytes Rx: 83961703 | IP Addr: 10.149.233.16 | Public IP: 157.50.159.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:46 IST Fri Jun 12 2020 | Duration: 5h:02m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 285608029 | Bytes Rx: 83961703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148350 | Audit Session ID: 0a95072a2437e0005ee3146e | Security Group Tag: none | EasyVPN: 0 |Session ID: 148350 | Audit Session ID: 0a95072a2437e0005ee3146e | Security Group Tag: none | EasyVPN: 0 ||
Username: udayakan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.17 | Public IP: 106.203.99.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:01 IST Fri Jun 12 2020 | Duration: 5h:01m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 166624073 | Bytes Rx: 119033166 | IP Addr: 10.149.233.17 | Public IP: 106.203.99.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:01 IST Fri Jun 12 2020 | Duration: 5h:01m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 166624073 | Bytes Rx: 119033166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148352 | Audit Session ID: 0a95072a243800005ee3147d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148352 | Audit Session ID: 0a95072a243800005ee3147d | Security Group Tag: none | EasyVPN: 0 ||
Username: renuka.priya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.137 | Public IP: 49.206.127.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:19 IST Fri Jun 12 2020 | Duration: 5h:01m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 582420047 | Bytes Rx: 481275609 | IP Addr: 10.149.232.137 | Public IP: 49.206.127.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:19 IST Fri Jun 12 2020 | Duration: 5h:01m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 582420047 | Bytes Rx: 481275609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148355 | Audit Session ID: 0a95072a243830005ee3148f | Security Group Tag: none | EasyVPN: 0 |Session ID: 148355 | Audit Session ID: 0a95072a243830005ee3148f | Security Group Tag: none | EasyVPN: 0 ||
Username: nayan.paranjape | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.191 | Public IP: 122.179.169.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:20 IST Fri Jun 12 2020 | Duration: 5h:01m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 585502995 | Bytes Rx: 168846836 | IP Addr: 10.149.233.191 | Public IP: 122.179.169.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:20 IST Fri Jun 12 2020 | Duration: 5h:01m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 585502995 | Bytes Rx: 168846836 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148356 | Audit Session ID: 0a95072a243840005ee31490 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148356 | Audit Session ID: 0a95072a243840005ee31490 | Security Group Tag: none | EasyVPN: 0 ||
Username: sudmural | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.18 | Public IP: 157.51.66.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:09 IST Fri Jun 12 2020 | Duration: 5h:00m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 409312841 | Bytes Rx: 147732012 | IP Addr: 10.149.233.18 | Public IP: 157.51.66.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:09 IST Fri Jun 12 2020 | Duration: 5h:00m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 409312841 | Bytes Rx: 147732012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148361 | Audit Session ID: 0a95072a243890005ee314c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148361 | Audit Session ID: 0a95072a243890005ee314c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: lmokshag | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.19 | Public IP: 49.207.136.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:17 IST Fri Jun 12 2020 | Duration: 5h:00m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 491942922 | Bytes Rx: 200325685 | IP Addr: 10.149.233.19 | Public IP: 49.207.136.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:17 IST Fri Jun 12 2020 | Duration: 5h:00m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 491942922 | Bytes Rx: 200325685 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148363 | Audit Session ID: 0a95072a2438b0005ee314c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148363 | Audit Session ID: 0a95072a2438b0005ee314c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsuresh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 106.211.240.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:09:47 IST Fri Jun 12 2020 | Duration: 4h:58m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 665821381 | Bytes Rx: 135769431 | IP Addr: 10.149.233.24 | Public IP: 106.211.240.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:09:47 IST Fri Jun 12 2020 | Duration: 4h:58m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 665821381 | Bytes Rx: 135769431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148372 | Audit Session ID: 0a95072a243940005ee31523 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148372 | Audit Session ID: 0a95072a243940005ee31523 | Security Group Tag: none | EasyVPN: 0 ||
Username: cteliran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.34 | Public IP: 49.32.28.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:28 IST Fri Jun 12 2020 | Duration: 4h:57m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 725344750 | Bytes Rx: 1497727846 | IP Addr: 10.149.233.34 | Public IP: 49.32.28.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:28 IST Fri Jun 12 2020 | Duration: 4h:57m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 725344750 | Bytes Rx: 1497727846 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148384 | Audit Session ID: 0a95072a243a00005ee31588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148384 | Audit Session ID: 0a95072a243a00005ee31588 | Security Group Tag: none | EasyVPN: 0 ||
Username: kavigane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.216 | Public IP: 157.50.115.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:07 IST Fri Jun 12 2020 | Duration: 4h:55m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 217750049 | Bytes Rx: 98569151 | IP Addr: 10.149.232.216 | Public IP: 157.50.115.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:07 IST Fri Jun 12 2020 | Duration: 4h:55m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 217750049 | Bytes Rx: 98569151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148386 | Audit Session ID: 0a95072a243a20005ee315eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 148386 | Audit Session ID: 0a95072a243a20005ee315eb | Security Group Tag: none | EasyVPN: 0 ||
Username: maneesh.moro | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.27 | Public IP: 116.75.156.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:25 IST Fri Jun 12 2020 | Duration: 4h:55m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 8918908600 | Bytes Rx: 283603078 | IP Addr: 10.149.233.27 | Public IP: 116.75.156.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:25 IST Fri Jun 12 2020 | Duration: 4h:55m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 8918908600 | Bytes Rx: 283603078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148387 | Audit Session ID: 0a95072a243a30005ee315fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 148387 | Audit Session ID: 0a95072a243a30005ee315fd | Security Group Tag: none | EasyVPN: 0 ||
Username: LPreethi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.57 | Public IP: 103.104.125.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:12 IST Fri Jun 12 2020 | Duration: 4h:53m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 763230565 | Bytes Rx: 71231853 | IP Addr: 10.149.232.57 | Public IP: 103.104.125.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:12 IST Fri Jun 12 2020 | Duration: 4h:53m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 763230565 | Bytes Rx: 71231853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148388 | Audit Session ID: 0a95072a243a40005ee31668 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148388 | Audit Session ID: 0a95072a243a40005ee31668 | Security Group Tag: none | EasyVPN: 0 ||
Username: dravikum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.183 | Public IP: 49.207.130.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:37 IST Fri Jun 12 2020 | Duration: 4h:53m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 65203039 | Bytes Rx: 21073017 | IP Addr: 10.149.232.183 | Public IP: 49.207.130.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:15:37 IST Fri Jun 12 2020 | Duration: 4h:53m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 65203039 | Bytes Rx: 21073017 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148390 | Audit Session ID: 0a95072a243a60005ee31681 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148390 | Audit Session ID: 0a95072a243a60005ee31681 | Security Group Tag: none | EasyVPN: 0 ||
Username: sutaur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.24 | Public IP: 49.35.200.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:47 IST Fri Jun 12 2020 | Duration: 4h:50m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 266913010 | Bytes Rx: 119978057 | IP Addr: 10.149.232.24 | Public IP: 49.35.200.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:47 IST Fri Jun 12 2020 | Duration: 4h:50m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 266913010 | Bytes Rx: 119978057 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148397 | Audit Session ID: 0a95072a243ad0005ee31703 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148397 | Audit Session ID: 0a95072a243ad0005ee31703 | Security Group Tag: none | EasyVPN: 0 ||
Username: parunach | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.137 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:09 IST Fri Jun 12 2020 | Duration: 4h:50m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 767978543 | Bytes Rx: 196603883 | IP Addr: 10.149.233.137 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:09 IST Fri Jun 12 2020 | Duration: 4h:50m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 767978543 | Bytes Rx: 196603883 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148401 | Audit Session ID: 0a95072a243b10005ee31719 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148401 | Audit Session ID: 0a95072a243b10005ee31719 | Security Group Tag: none | EasyVPN: 0 ||
