sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: draju | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.187 | Public IP: 157.50.233.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:32 IST Fri Jun 5 2020 | Duration: 3h:34m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 79430378 | Bytes Rx: 44597668 | IP Addr: 10.149.232.187 | Public IP: 157.50.233.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:32 IST Fri Jun 5 2020 | Duration: 3h:34m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 79430378 | Bytes Rx: 44597668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135335 | Audit Session ID: 0a95072a210a70005ed9dff8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135335 | Audit Session ID: 0a95072a210a70005ed9dff8 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpradhan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.189 | Public IP: 137.97.41.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:59 IST Fri Jun 5 2020 | Duration: 3h:33m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 78299822 | Bytes Rx: 135408545 | IP Addr: 10.149.232.189 | Public IP: 137.97.41.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:59 IST Fri Jun 5 2020 | Duration: 3h:33m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 78299822 | Bytes Rx: 135408545 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135338 | Audit Session ID: 0a95072a210aa0005ed9e013 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135338 | Audit Session ID: 0a95072a210aa0005ed9e013 | Security Group Tag: none | EasyVPN: 0 ||
Username: kramiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 157.44.229.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:15 IST Fri Jun 5 2020 | Duration: 3h:33m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 111852786 | Bytes Rx: 30799029 | IP Addr: 10.149.232.199 | Public IP: 157.44.229.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:15 IST Fri Jun 5 2020 | Duration: 3h:33m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 111852786 | Bytes Rx: 30799029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135340 | Audit Session ID: 0a95072a210ac0005ed9e023 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135340 | Audit Session ID: 0a95072a210ac0005ed9e023 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssurapan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 157.44.105.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:16 IST Fri Jun 5 2020 | Duration: 3h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 31491793 | Bytes Rx: 16849550 | IP Addr: 10.149.232.198 | Public IP: 157.44.105.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:16 IST Fri Jun 5 2020 | Duration: 3h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 31491793 | Bytes Rx: 16849550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135341 | Audit Session ID: 0a95072a210ad0005ed9e024 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135341 | Audit Session ID: 0a95072a210ad0005ed9e024 | Security Group Tag: none | EasyVPN: 0 ||
Username: askavthe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 106.193.104.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:13 IST Fri Jun 5 2020 | Duration: 3h:32m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 87174739 | Bytes Rx: 33899483 | IP Addr: 10.149.232.203 | Public IP: 106.193.104.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:13 IST Fri Jun 5 2020 | Duration: 3h:32m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 87174739 | Bytes Rx: 33899483 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135345 | Audit Session ID: 0a95072a210b10005ed9e05d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135345 | Audit Session ID: 0a95072a210b10005ed9e05d | Security Group Tag: none | EasyVPN: 0 ||
Username: balajis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.38 | Public IP: 157.51.75.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:17 IST Fri Jun 5 2020 | Duration: 3h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 62339660 | Bytes Rx: 49845809 | IP Addr: 10.149.232.38 | Public IP: 157.51.75.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:17 IST Fri Jun 5 2020 | Duration: 3h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 62339660 | Bytes Rx: 49845809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135352 | Audit Session ID: 0a95072a210b80005ed9e09d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135352 | Audit Session ID: 0a95072a210b80005ed9e09d | Security Group Tag: none | EasyVPN: 0 ||
Username: vinothkc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.99 | Public IP: 42.111.136.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:25 IST Fri Jun 5 2020 | Duration: 3h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 73236270 | Bytes Rx: 76629217 | IP Addr: 10.149.232.99 | Public IP: 42.111.136.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:25 IST Fri Jun 5 2020 | Duration: 3h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 73236270 | Bytes Rx: 76629217 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135353 | Audit Session ID: 0a95072a210b90005ed9e0a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135353 | Audit Session ID: 0a95072a210b90005ed9e0a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: perumkri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.244 | Public IP: 60.243.29.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:34 IST Fri Jun 5 2020 | Duration: 3h:30m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 223820533 | Bytes Rx: 43996280 | IP Addr: 10.149.233.244 | Public IP: 60.243.29.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:34 IST Fri Jun 5 2020 | Duration: 3h:30m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 223820533 | Bytes Rx: 43996280 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135356 | Audit Session ID: 0a95072a210bc0005ed9e0ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 135356 | Audit Session ID: 0a95072a210bc0005ed9e0ea | Security Group Tag: none | EasyVPN: 0 ||
Username: jpalani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.11 | Public IP: 157.51.122.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:34 IST Fri Jun 5 2020 | Duration: 3h:30m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 164307635 | Bytes Rx: 63760680 | IP Addr: 10.149.232.11 | Public IP: 157.51.122.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:34 IST Fri Jun 5 2020 | Duration: 3h:30m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 164307635 | Bytes Rx: 63760680 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135357 | Audit Session ID: 0a95072a210bd0005ed9e0ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 135357 | Audit Session ID: 0a95072a210bd0005ed9e0ea | Security Group Tag: none | EasyVPN: 0 ||
Username: BhuvanaC | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.205 | Public IP: 157.51.206.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:40 IST Fri Jun 5 2020 | Duration: 3h:30m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 212625498 | Bytes Rx: 61818209 | IP Addr: 10.149.232.205 | Public IP: 157.51.206.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:40 IST Fri Jun 5 2020 | Duration: 3h:30m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 212625498 | Bytes Rx: 61818209 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135358 | Audit Session ID: 0a95072a210be0005ed9e0f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135358 | Audit Session ID: 0a95072a210be0005ed9e0f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: thanchit | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.206 | Public IP: 157.46.49.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:50 IST Fri Jun 5 2020 | Duration: 3h:29m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 76651659 | Bytes Rx: 38202265 | IP Addr: 10.149.232.206 | Public IP: 157.46.49.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:50 IST Fri Jun 5 2020 | Duration: 3h:29m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 76651659 | Bytes Rx: 38202265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135360 | Audit Session ID: 0a95072a210c00005ed9e136 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135360 | Audit Session ID: 0a95072a210c00005ed9e136 | Security Group Tag: none | EasyVPN: 0 ||
Username: munirgov | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.140 | Public IP: 157.51.82.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:31 IST Fri Jun 5 2020 | Duration: 3h:26m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 95171565 | Bytes Rx: 46132364 | IP Addr: 10.149.233.140 | Public IP: 157.51.82.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:31 IST Fri Jun 5 2020 | Duration: 3h:26m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 95171565 | Bytes Rx: 46132364 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135364 | Audit Session ID: 0a95072a210c40005ed9e1d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135364 | Audit Session ID: 0a95072a210c40005ed9e1d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkanagas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.161 | Public IP: 157.51.242.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:04 IST Fri Jun 5 2020 | Duration: 3h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 90832699 | Bytes Rx: 35128659 | IP Addr: 10.149.233.161 | Public IP: 157.51.242.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:04 IST Fri Jun 5 2020 | Duration: 3h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 90832699 | Bytes Rx: 35128659 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135366 | Audit Session ID: 0a95072a210c60005ed9e1f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135366 | Audit Session ID: 0a95072a210c60005ed9e1f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sboddu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.190 | Public IP: 27.59.194.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:10 IST Fri Jun 5 2020 | Duration: 3h:25m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 225616437 | Bytes Rx: 59225832 | IP Addr: 10.149.233.190 | Public IP: 27.59.194.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:10 IST Fri Jun 5 2020 | Duration: 3h:25m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 225616437 | Bytes Rx: 59225832 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135368 | Audit Session ID: 0a95072a210c80005ed9e1fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 135368 | Audit Session ID: 0a95072a210c80005ed9e1fe | Security Group Tag: none | EasyVPN: 0 ||
Username: saravgun | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.199 | Public IP: 123.201.178.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:16 IST Fri Jun 5 2020 | Duration: 3h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 410820096 | Bytes Rx: 144967724 | IP Addr: 10.149.233.199 | Public IP: 123.201.178.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:16 IST Fri Jun 5 2020 | Duration: 3h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 410820096 | Bytes Rx: 144967724 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135369 | Audit Session ID: 0a95072a210c90005ed9e204 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135369 | Audit Session ID: 0a95072a210c90005ed9e204 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhsriniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.238 | Public IP: 27.5.233.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:19 IST Fri Jun 5 2020 | Duration: 3h:25m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 420802865 | Bytes Rx: 194929671 | IP Addr: 10.149.233.238 | Public IP: 27.5.233.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:19 IST Fri Jun 5 2020 | Duration: 3h:25m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 420802865 | Bytes Rx: 194929671 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135370 | Audit Session ID: 0a95072a210ca0005ed9e207 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135370 | Audit Session ID: 0a95072a210ca0005ed9e207 | Security Group Tag: none | EasyVPN: 0 ||
Username: Nithyav | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.209 | Public IP: 103.98.63.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:39 IST Fri Jun 5 2020 | Duration: 3h:25m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 149757231 | Bytes Rx: 60750400 | IP Addr: 10.149.232.209 | Public IP: 103.98.63.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:39 IST Fri Jun 5 2020 | Duration: 3h:25m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 149757231 | Bytes Rx: 60750400 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135371 | Audit Session ID: 0a95072a210cb0005ed9e21b | Security Group Tag: none | EasyVPN: 0 |Session ID: 135371 | Audit Session ID: 0a95072a210cb0005ed9e21b | Security Group Tag: none | EasyVPN: 0 ||
Username: sremenon | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.55 | Public IP: 42.111.163.32 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:45:16 IST Fri Jun 5 2020 | Duration: 3h:21m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 367124323 | Bytes Rx: 59361935 | IP Addr: 10.149.232.55 | Public IP: 42.111.163.32 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:45:16 IST Fri Jun 5 2020 | Duration: 3h:21m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 367124323 | Bytes Rx: 59361935 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135373 | Audit Session ID: 0a95072a210cd0005ed9e2f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135373 | Audit Session ID: 0a95072a210cd0005ed9e2f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: girish.poojari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.208 | Public IP: 106.193.248.200 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:47:11 IST Fri Jun 5 2020 | Duration: 3h:19m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 165161704 | Bytes Rx: 57527168 | IP Addr: 10.149.232.208 | Public IP: 106.193.248.200 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:47:11 IST Fri Jun 5 2020 | Duration: 3h:19m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 165161704 | Bytes Rx: 57527168 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135379 | Audit Session ID: 0a95072a210d30005ed9e367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135379 | Audit Session ID: 0a95072a210d30005ed9e367 | Security Group Tag: none | EasyVPN: 0 ||
Username: sachin.kajave | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.220 | Public IP: 106.193.131.73 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:48:01 IST Fri Jun 5 2020 | Duration: 3h:18m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 40455501 | Bytes Rx: 23371189 | IP Addr: 10.149.232.220 | Public IP: 106.193.131.73 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:48:01 IST Fri Jun 5 2020 | Duration: 3h:18m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 40455501 | Bytes Rx: 23371189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135383 | Audit Session ID: 0a95072a210d70005ed9e399 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135383 | Audit Session ID: 0a95072a210d70005ed9e399 | Security Group Tag: none | EasyVPN: 0 ||
