sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 106.208.24.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 15h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55926688231 | Bytes Rx: 3159854350 | IP Addr: 10.149.232.154 | Public IP: 106.208.24.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 15h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55926688231 | Bytes Rx: 3159854350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: ishariff | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.209 | Public IP: 115.97.90.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:13 IST Sat Jun 20 2020 | Duration: 1h:09m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 44989612 | Bytes Rx: 200892819 | IP Addr: 10.149.232.209 | Public IP: 115.97.90.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:13 IST Sat Jun 20 2020 | Duration: 1h:09m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 44989612 | Bytes Rx: 200892819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163770 | Audit Session ID: 0a95072a27fba0005eeda3d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163770 | Audit Session ID: 0a95072a27fba0005eeda3d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: DwiSingh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.210 | Public IP: 1.38.53.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:22 IST Sat Jun 20 2020 | Duration: 1h:08m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 61368558 | Bytes Rx: 23022288 | IP Addr: 10.149.232.210 | Public IP: 1.38.53.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:22 IST Sat Jun 20 2020 | Duration: 1h:08m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 61368558 | Bytes Rx: 23022288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163771 | Audit Session ID: 0a95072a27fbb0005eeda3da | Security Group Tag: none | EasyVPN: 0 |Session ID: 163771 | Audit Session ID: 0a95072a27fbb0005eeda3da | Security Group Tag: none | EasyVPN: 0 ||
Username: TThiruna | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.117 | Public IP: 42.111.146.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:05 IST Sat Jun 20 2020 | Duration: 1h:08m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 28749451 | Bytes Rx: 14021050 | IP Addr: 10.149.232.117 | Public IP: 42.111.146.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:05 IST Sat Jun 20 2020 | Duration: 1h:08m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 28749451 | Bytes Rx: 14021050 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163772 | Audit Session ID: 0a95072a27fbc0005eeda405 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163772 | Audit Session ID: 0a95072a27fbc0005eeda405 | Security Group Tag: none | EasyVPN: 0 ||
Username: jyotkheb | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.120 | Public IP: 106.193.217.176 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:22:16 IST Sat Jun 20 2020 | Duration: 1h:08m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 38232303 | Bytes Rx: 17693271 | IP Addr: 10.149.232.120 | Public IP: 106.193.217.176 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:22:16 IST Sat Jun 20 2020 | Duration: 1h:08m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 38232303 | Bytes Rx: 17693271 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163773 | Audit Session ID: 0a95072a27fbd0005eeda410 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163773 | Audit Session ID: 0a95072a27fbd0005eeda410 | Security Group Tag: none | EasyVPN: 0 ||
Username: grobinso | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 106.203.32.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:10 IST Sat Jun 20 2020 | Duration: 1h:05m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 36269748 | Bytes Rx: 8910944 | IP Addr: 10.149.232.177 | Public IP: 106.203.32.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:10 IST Sat Jun 20 2020 | Duration: 1h:05m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 36269748 | Bytes Rx: 8910944 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163776 | Audit Session ID: 0a95072a27fc00005eeda4be | Security Group Tag: none | EasyVPN: 0 |Session ID: 163776 | Audit Session ID: 0a95072a27fc00005eeda4be | Security Group Tag: none | EasyVPN: 0 ||
Username: SKumarG | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.174 | Public IP: 157.50.214.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:11 IST Sat Jun 20 2020 | Duration: 1h:05m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 27902828 | Bytes Rx: 11949934 | IP Addr: 10.149.232.174 | Public IP: 157.50.214.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:11 IST Sat Jun 20 2020 | Duration: 1h:05m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 27902828 | Bytes Rx: 11949934 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163777 | Audit Session ID: 0a95072a27fc10005eeda4bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 163777 | Audit Session ID: 0a95072a27fc10005eeda4bf | Security Group Tag: none | EasyVPN: 0 ||
Username: HRamu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 49.207.129.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:34 IST Sat Jun 20 2020 | Duration: 1h:04m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 30876884 | Bytes Rx: 14843587 | IP Addr: 10.149.232.192 | Public IP: 49.207.129.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:34 IST Sat Jun 20 2020 | Duration: 1h:04m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 30876884 | Bytes Rx: 14843587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163778 | Audit Session ID: 0a95072a27fc20005eeda4d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163778 | Audit Session ID: 0a95072a27fc20005eeda4d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: JVENKATE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 157.50.74.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:03 IST Sat Jun 20 2020 | Duration: 1h:04m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 565506006 | Bytes Rx: 44661801 | IP Addr: 10.149.232.194 | Public IP: 157.50.74.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:03 IST Sat Jun 20 2020 | Duration: 1h:04m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 565506006 | Bytes Rx: 44661801 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163780 | Audit Session ID: 0a95072a27fc40005eeda4f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163780 | Audit Session ID: 0a95072a27fc40005eeda4f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: VSiddard | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 27.59.170.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:38 IST Sat Jun 20 2020 | Duration: 1h:03m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 36704548 | Bytes Rx: 15270178 | IP Addr: 10.149.232.143 | Public IP: 27.59.170.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:38 IST Sat Jun 20 2020 | Duration: 1h:03m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 36704548 | Bytes Rx: 15270178 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163781 | Audit Session ID: 0a95072a27fc50005eeda516 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163781 | Audit Session ID: 0a95072a27fc50005eeda516 | Security Group Tag: none | EasyVPN: 0 ||
Username: suresh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 103.95.122.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:55 IST Sat Jun 20 2020 | Duration: 1h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 129641994 | Bytes Rx: 19302125 | IP Addr: 10.149.232.195 | Public IP: 103.95.122.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:55 IST Sat Jun 20 2020 | Duration: 1h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 129641994 | Bytes Rx: 19302125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163782 | Audit Session ID: 0a95072a27fc60005eeda527 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163782 | Audit Session ID: 0a95072a27fc60005eeda527 | Security Group Tag: none | EasyVPN: 0 ||
Username: tpalanis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 157.50.201.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:26 IST Sat Jun 20 2020 | Duration: 1h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 23010082 | Bytes Rx: 12960864 | IP Addr: 10.149.232.196 | Public IP: 157.50.201.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:26 IST Sat Jun 20 2020 | Duration: 1h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 23010082 | Bytes Rx: 12960864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163783 | Audit Session ID: 0a95072a27fc70005eeda546 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163783 | Audit Session ID: 0a95072a27fc70005eeda546 | Security Group Tag: none | EasyVPN: 0 ||
Username: nsankara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 137.97.247.127 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:27:43 IST Sat Jun 20 2020 | Duration: 1h:02m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 378969539 | Bytes Rx: 27883380 | IP Addr: 10.149.232.198 | Public IP: 137.97.247.127 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:27:43 IST Sat Jun 20 2020 | Duration: 1h:02m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 378969539 | Bytes Rx: 27883380 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163785 | Audit Session ID: 0a95072a27fc90005eeda557 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163785 | Audit Session ID: 0a95072a27fc90005eeda557 | Security Group Tag: none | EasyVPN: 0 ||
Username: MadhanC | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.128 | Public IP: 103.98.63.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:23 IST Sat Jun 20 2020 | Duration: 0h:57m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 3267685 | Bytes Rx: 2928791 | IP Addr: 10.149.233.128 | Public IP: 103.98.63.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:23 IST Sat Jun 20 2020 | Duration: 0h:57m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 3267685 | Bytes Rx: 2928791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163788 | Audit Session ID: 0a95072a27fcc0005eeda66f | Security Group Tag: none | EasyVPN: 0 |Session ID: 163788 | Audit Session ID: 0a95072a27fcc0005eeda66f | Security Group Tag: none | EasyVPN: 0 ||
Username: GRavilla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.132 | Public IP: 157.45.234.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:38 IST Sat Jun 20 2020 | Duration: 0h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 24344658 | Bytes Rx: 18000975 | IP Addr: 10.149.233.132 | Public IP: 157.45.234.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:38 IST Sat Jun 20 2020 | Duration: 0h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 24344658 | Bytes Rx: 18000975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163789 | Audit Session ID: 0a95072a27fcd0005eeda67e | Security Group Tag: none | EasyVPN: 0 |Session ID: 163789 | Audit Session ID: 0a95072a27fcd0005eeda67e | Security Group Tag: none | EasyVPN: 0 ||
Username: yadagiri.l | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 27.5.158.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:46 IST Sat Jun 20 2020 | Duration: 0h:57m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 46329342 | Bytes Rx: 10273611 | IP Addr: 10.149.233.133 | Public IP: 27.5.158.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:46 IST Sat Jun 20 2020 | Duration: 0h:57m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 46329342 | Bytes Rx: 10273611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163790 | Audit Session ID: 0a95072a27fce0005eeda686 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163790 | Audit Session ID: 0a95072a27fce0005eeda686 | Security Group Tag: none | EasyVPN: 0 ||
Username: piyushdi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.134 | Public IP: 157.33.137.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:51 IST Sat Jun 20 2020 | Duration: 0h:57m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 26999129 | Bytes Rx: 36574554 | IP Addr: 10.149.233.134 | Public IP: 157.33.137.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:51 IST Sat Jun 20 2020 | Duration: 0h:57m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 26999129 | Bytes Rx: 36574554 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163791 | Audit Session ID: 0a95072a27fcf0005eeda68b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163791 | Audit Session ID: 0a95072a27fcf0005eeda68b | Security Group Tag: none | EasyVPN: 0 ||
Username: akssv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.125 | Public IP: 157.50.7.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:47 IST Sat Jun 20 2020 | Duration: 0h:51m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 20837351 | Bytes Rx: 6410998 | IP Addr: 10.149.233.125 | Public IP: 157.50.7.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:47 IST Sat Jun 20 2020 | Duration: 0h:51m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 20837351 | Bytes Rx: 6410998 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163793 | Audit Session ID: 0a95072a27fd10005eeda7ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 163793 | Audit Session ID: 0a95072a27fd10005eeda7ef | Security Group Tag: none | EasyVPN: 0 ||
Username: ditrived | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 124.123.171.74 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:40:06 IST Sat Jun 20 2020 | Duration: 0h:50m:12s | Inactivity:  0h:08m:59s | Bytes Tx: 17254442 | Bytes Rx: 6997421 | IP Addr: 10.149.232.156 | Public IP: 124.123.171.74 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:40:06 IST Sat Jun 20 2020 | Duration: 0h:50m:12s | Inactivity:  0h:08m:59s | Bytes Tx: 17254442 | Bytes Rx: 6997421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163794 | Audit Session ID: 0a95072a27fd20005eeda83e | Security Group Tag: none | EasyVPN: 0 |Session ID: 163794 | Audit Session ID: 0a95072a27fd20005eeda83e | Security Group Tag: none | EasyVPN: 0 ||
Username: karamjit.rathee | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.170 | Public IP: 1.38.53.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:35 IST Sat Jun 20 2020 | Duration: 0h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 112933459 | Bytes Rx: 22967648 | IP Addr: 10.149.232.170 | Public IP: 1.38.53.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:35 IST Sat Jun 20 2020 | Duration: 0h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 112933459 | Bytes Rx: 22967648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163796 | Audit Session ID: 0a95072a27fd40005eeda85b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163796 | Audit Session ID: 0a95072a27fd40005eeda85b | Security Group Tag: none | EasyVPN: 0 ||
Username: sangeetha.thiagaraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.101 | Public IP: 157.50.97.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:00 IST Sat Jun 20 2020 | Duration: 0h:44m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 3632639 | Bytes Rx: 2137275 | IP Addr: 10.149.232.101 | Public IP: 157.50.97.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:00 IST Sat Jun 20 2020 | Duration: 0h:44m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 3632639 | Bytes Rx: 2137275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163798 | Audit Session ID: 0a95072a27fd60005eeda9a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163798 | Audit Session ID: 0a95072a27fd60005eeda9a0 | Security Group Tag: none | EasyVPN: 0 ||
