sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: RamaAnba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 182.65.247.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:43 IST Sat May 30 2020 | Duration: 2h:50m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 58653534 | Bytes Rx: 19690942 | IP Addr: 10.149.232.203 | Public IP: 182.65.247.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:43 IST Sat May 30 2020 | Duration: 2h:50m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 58653534 | Bytes Rx: 19690942 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124057 | Audit Session ID: 0a95072a1e4990005ed1ea97 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124057 | Audit Session ID: 0a95072a1e4990005ed1ea97 | Security Group Tag: none | EasyVPN: 0 ||
Username: poramali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 117.193.245.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:24 IST Sat May 30 2020 | Duration: 2h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 66261588 | Bytes Rx: 52603536 | IP Addr: 10.149.232.195 | Public IP: 117.193.245.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:24 IST Sat May 30 2020 | Duration: 2h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 66261588 | Bytes Rx: 52603536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124058 | Audit Session ID: 0a95072a1e49a0005ed1eafc | Security Group Tag: none | EasyVPN: 0 |Session ID: 124058 | Audit Session ID: 0a95072a1e49a0005ed1eafc | Security Group Tag: none | EasyVPN: 0 ||
Username: tbhople | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.206 | Public IP: 103.110.253.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:29 IST Sat May 30 2020 | Duration: 2h:48m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 682111725 | Bytes Rx: 78493896 | IP Addr: 10.149.232.206 | Public IP: 103.110.253.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:29 IST Sat May 30 2020 | Duration: 2h:48m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 682111725 | Bytes Rx: 78493896 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124059 | Audit Session ID: 0a95072a1e49b0005ed1eb01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124059 | Audit Session ID: 0a95072a1e49b0005ed1eb01 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekvp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.205 | Public IP: 106.200.23.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:34 IST Sat May 30 2020 | Duration: 2h:48m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 597216251 | Bytes Rx: 268829200 | IP Addr: 10.149.232.205 | Public IP: 106.200.23.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:34 IST Sat May 30 2020 | Duration: 2h:48m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 597216251 | Bytes Rx: 268829200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124060 | Audit Session ID: 0a95072a1e49c0005ed1eb06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124060 | Audit Session ID: 0a95072a1e49c0005ed1eb06 | Security Group Tag: none | EasyVPN: 0 ||
Username: jaytrive | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.150 | Public IP: 103.206.137.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:38 IST Sat May 30 2020 | Duration: 2h:46m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 56061286 | Bytes Rx: 19450575 | IP Addr: 10.149.232.150 | Public IP: 103.206.137.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:38 IST Sat May 30 2020 | Duration: 2h:46m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 56061286 | Bytes Rx: 19450575 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124064 | Audit Session ID: 0a95072a1e4a00005ed1eb82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124064 | Audit Session ID: 0a95072a1e4a00005ed1eb82 | Security Group Tag: none | EasyVPN: 0 ||
Username: bavshanm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.188 | Public IP: 223.228.134.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:48 IST Sat May 30 2020 | Duration: 2h:43m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 161820245 | Bytes Rx: 37267490 | IP Addr: 10.149.233.188 | Public IP: 223.228.134.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:48 IST Sat May 30 2020 | Duration: 2h:43m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 161820245 | Bytes Rx: 37267490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124069 | Audit Session ID: 0a95072a1e4a50005ed1ec40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124069 | Audit Session ID: 0a95072a1e4a50005ed1ec40 | Security Group Tag: none | EasyVPN: 0 ||
Username: RajShan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.190 | Public IP: 157.50.197.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:16 IST Sat May 30 2020 | Duration: 2h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 122317142 | Bytes Rx: 159301695 | IP Addr: 10.149.233.190 | Public IP: 157.50.197.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:16 IST Sat May 30 2020 | Duration: 2h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 122317142 | Bytes Rx: 159301695 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124072 | Audit Session ID: 0a95072a1e4a80005ed1ec5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124072 | Audit Session ID: 0a95072a1e4a80005ed1ec5c | Security Group Tag: none | EasyVPN: 0 ||
Username: msivanar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.155 | Public IP: 157.51.144.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:36 IST Sat May 30 2020 | Duration: 2h:42m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 110078425 | Bytes Rx: 137988290 | IP Addr: 10.149.232.155 | Public IP: 157.51.144.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:36 IST Sat May 30 2020 | Duration: 2h:42m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 110078425 | Bytes Rx: 137988290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124073 | Audit Session ID: 0a95072a1e4a90005ed1ec70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124073 | Audit Session ID: 0a95072a1e4a90005ed1ec70 | Security Group Tag: none | EasyVPN: 0 ||
Username: agobu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.159 | Public IP: 157.51.211.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:06 IST Sat May 30 2020 | Duration: 2h:42m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 58700647 | Bytes Rx: 29417906 | IP Addr: 10.149.232.159 | Public IP: 157.51.211.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:06 IST Sat May 30 2020 | Duration: 2h:42m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 58700647 | Bytes Rx: 29417906 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124074 | Audit Session ID: 0a95072a1e4aa0005ed1ec8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124074 | Audit Session ID: 0a95072a1e4aa0005ed1ec8e | Security Group Tag: none | EasyVPN: 0 ||
Username: ygunasek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.210 | Public IP: 157.51.74.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:10 IST Sat May 30 2020 | Duration: 2h:42m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 157012964 | Bytes Rx: 29097001 | IP Addr: 10.149.232.210 | Public IP: 157.51.74.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:10 IST Sat May 30 2020 | Duration: 2h:42m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 157012964 | Bytes Rx: 29097001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124075 | Audit Session ID: 0a95072a1e4ab0005ed1ec92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124075 | Audit Session ID: 0a95072a1e4ab0005ed1ec92 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkandru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.211 | Public IP: 106.220.120.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:38 IST Sat May 30 2020 | Duration: 2h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 100093573 | Bytes Rx: 52094733 | IP Addr: 10.149.232.211 | Public IP: 106.220.120.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:38 IST Sat May 30 2020 | Duration: 2h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 100093573 | Bytes Rx: 52094733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124078 | Audit Session ID: 0a95072a1e4ae0005ed1ecae | Security Group Tag: none | EasyVPN: 0 |Session ID: 124078 | Audit Session ID: 0a95072a1e4ae0005ed1ecae | Security Group Tag: none | EasyVPN: 0 ||
Username: rsudarsa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.213 | Public IP: 183.83.154.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:46 IST Sat May 30 2020 | Duration: 2h:41m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 42104939 | Bytes Rx: 36867748 | IP Addr: 10.149.232.213 | Public IP: 183.83.154.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:46 IST Sat May 30 2020 | Duration: 2h:41m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 42104939 | Bytes Rx: 36867748 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124080 | Audit Session ID: 0a95072a1e4b00005ed1ecb6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124080 | Audit Session ID: 0a95072a1e4b00005ed1ecb6 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.215 | Public IP: 157.46.50.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:29 IST Sat May 30 2020 | Duration: 2h:40m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 507404767 | Bytes Rx: 116275011 | IP Addr: 10.149.232.215 | Public IP: 157.46.50.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:29 IST Sat May 30 2020 | Duration: 2h:40m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 507404767 | Bytes Rx: 116275011 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124083 | Audit Session ID: 0a95072a1e4b30005ed1ece1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124083 | Audit Session ID: 0a95072a1e4b30005ed1ece1 | Security Group Tag: none | EasyVPN: 0 ||
Username: smohanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.218 | Public IP: 157.50.105.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:26 IST Sat May 30 2020 | Duration: 2h:39m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 57423466 | Bytes Rx: 25521648 | IP Addr: 10.149.232.218 | Public IP: 157.50.105.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:50:26 IST Sat May 30 2020 | Duration: 2h:39m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 57423466 | Bytes Rx: 25521648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124086 | Audit Session ID: 0a95072a1e4b60005ed1ed1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124086 | Audit Session ID: 0a95072a1e4b60005ed1ed1a | Security Group Tag: none | EasyVPN: 0 ||
Username: nirubab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.166 | Public IP: 27.5.93.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:17 IST Sat May 30 2020 | Duration: 2h:38m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 59080106 | Bytes Rx: 16426285 | IP Addr: 10.149.233.166 | Public IP: 27.5.93.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:17 IST Sat May 30 2020 | Duration: 2h:38m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 59080106 | Bytes Rx: 16426285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124087 | Audit Session ID: 0a95072a1e4b70005ed1ed4d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124087 | Audit Session ID: 0a95072a1e4b70005ed1ed4d | Security Group Tag: none | EasyVPN: 0 ||
Username: snehal.patil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.178 | Public IP: 27.106.7.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:37 IST Sat May 30 2020 | Duration: 2h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 586876899 | Bytes Rx: 34317439 | IP Addr: 10.149.232.178 | Public IP: 27.106.7.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:37 IST Sat May 30 2020 | Duration: 2h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 586876899 | Bytes Rx: 34317439 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124089 | Audit Session ID: 0a95072a1e4b90005ed1ed9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124089 | Audit Session ID: 0a95072a1e4b90005ed1ed9d | Security Group Tag: none | EasyVPN: 0 ||
Username: gitjadha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.219 | Public IP: 203.192.199.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:43 IST Sat May 30 2020 | Duration: 2h:37m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 103092620 | Bytes Rx: 31822605 | IP Addr: 10.149.232.219 | Public IP: 203.192.199.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:43 IST Sat May 30 2020 | Duration: 2h:37m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 103092620 | Bytes Rx: 31822605 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124092 | Audit Session ID: 0a95072a1e4bc0005ed1eda3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124092 | Audit Session ID: 0a95072a1e4bc0005ed1eda3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rnadella | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.221 | Public IP: 106.197.215.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:53 IST Sat May 30 2020 | Duration: 2h:37m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 5674420836 | Bytes Rx: 193757129 | IP Addr: 10.149.232.221 | Public IP: 106.197.215.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:53 IST Sat May 30 2020 | Duration: 2h:37m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 5674420836 | Bytes Rx: 193757129 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124093 | Audit Session ID: 0a95072a1e4bd0005ed1edad | Security Group Tag: none | EasyVPN: 0 |Session ID: 124093 | Audit Session ID: 0a95072a1e4bd0005ed1edad | Security Group Tag: none | EasyVPN: 0 ||
Username: panaldas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.32 | Public IP: 183.83.244.231 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:54:31 IST Sat May 30 2020 | Duration: 2h:35m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1820574290 | Bytes Rx: 119713592 | IP Addr: 10.149.233.32 | Public IP: 183.83.244.231 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:54:31 IST Sat May 30 2020 | Duration: 2h:35m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1820574290 | Bytes Rx: 119713592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124094 | Audit Session ID: 0a95072a1e4be0005ed1ee0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 124094 | Audit Session ID: 0a95072a1e4be0005ed1ee0f | Security Group Tag: none | EasyVPN: 0 ||
Username: tpalanis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.37 | Public IP: 157.51.79.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:14 IST Sat May 30 2020 | Duration: 2h:34m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 65292696 | Bytes Rx: 31620571 | IP Addr: 10.149.233.37 | Public IP: 157.51.79.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:14 IST Sat May 30 2020 | Duration: 2h:34m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 65292696 | Bytes Rx: 31620571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124097 | Audit Session ID: 0a95072a1e4c10005ed1ee76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124097 | Audit Session ID: 0a95072a1e4c10005ed1ee76 | Security Group Tag: none | EasyVPN: 0 ||
