sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smaniyan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.138 | Public IP: 157.51.115.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:47 IST Thu Jun 11 2020 | Duration: 22h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1032199894 | Bytes Rx: 299555119 | IP Addr: 10.149.233.138 | Public IP: 157.51.115.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:47 IST Thu Jun 11 2020 | Duration: 22h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1032199894 | Bytes Rx: 299555119 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146433 | Audit Session ID: 0a95072a23c010005ee1d3cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 146433 | Audit Session ID: 0a95072a23c010005ee1d3cf | Security Group Tag: none | EasyVPN: 0 ||
Username: sugasubr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.158 | Public IP: 27.5.218.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:39 IST Fri Jun 12 2020 | Duration: 1h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 109243279 | Bytes Rx: 30824849 | IP Addr: 10.149.232.158 | Public IP: 27.5.218.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:39 IST Fri Jun 12 2020 | Duration: 1h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 109243279 | Bytes Rx: 30824849 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147999 | Audit Session ID: 0a95072a2421f0005ee3003f | Security Group Tag: none | EasyVPN: 0 |Session ID: 147999 | Audit Session ID: 0a95072a2421f0005ee3003f | Security Group Tag: none | EasyVPN: 0 ||
Username: ur.hazra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.160 | Public IP: 47.15.180.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:45 IST Fri Jun 12 2020 | Duration: 1h:23m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 37452140 | Bytes Rx: 14179161 | IP Addr: 10.149.232.160 | Public IP: 47.15.180.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:45 IST Fri Jun 12 2020 | Duration: 1h:23m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 37452140 | Bytes Rx: 14179161 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148001 | Audit Session ID: 0a95072a242210005ee30045 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148001 | Audit Session ID: 0a95072a242210005ee30045 | Security Group Tag: none | EasyVPN: 0 ||
Username: ammaheta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.161 | Public IP: 113.193.43.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:55 IST Fri Jun 12 2020 | Duration: 1h:23m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 170994085 | Bytes Rx: 17761043 | IP Addr: 10.149.232.161 | Public IP: 113.193.43.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:55 IST Fri Jun 12 2020 | Duration: 1h:23m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 170994085 | Bytes Rx: 17761043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148002 | Audit Session ID: 0a95072a242220005ee3004f | Security Group Tag: none | EasyVPN: 0 |Session ID: 148002 | Audit Session ID: 0a95072a242220005ee3004f | Security Group Tag: none | EasyVPN: 0 ||
Username: iswmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 157.46.52.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Fri Jun 12 2020 | Duration: 1h:22m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 301580237 | Bytes Rx: 30576115 | IP Addr: 10.149.232.162 | Public IP: 157.46.52.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Fri Jun 12 2020 | Duration: 1h:22m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 301580237 | Bytes Rx: 30576115 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148003 | Audit Session ID: 0a95072a242230005ee3005d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148003 | Audit Session ID: 0a95072a242230005ee3005d | Security Group Tag: none | EasyVPN: 0 ||
Username: Aritram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.163 | Public IP: 42.110.165.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:12 IST Fri Jun 12 2020 | Duration: 1h:22m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 157161476 | Bytes Rx: 64578078 | IP Addr: 10.149.232.163 | Public IP: 42.110.165.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:12 IST Fri Jun 12 2020 | Duration: 1h:22m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 157161476 | Bytes Rx: 64578078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148004 | Audit Session ID: 0a95072a242240005ee30060 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148004 | Audit Session ID: 0a95072a242240005ee30060 | Security Group Tag: none | EasyVPN: 0 ||
Username: shdwived | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.164 | Public IP: 157.34.121.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:14 IST Fri Jun 12 2020 | Duration: 1h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 230114376 | Bytes Rx: 53076026 | IP Addr: 10.149.232.164 | Public IP: 157.34.121.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:14 IST Fri Jun 12 2020 | Duration: 1h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 230114376 | Bytes Rx: 53076026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148005 | Audit Session ID: 0a95072a242250005ee30062 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148005 | Audit Session ID: 0a95072a242250005ee30062 | Security Group Tag: none | EasyVPN: 0 ||
Username: samuels | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.165 | Public IP: 49.206.127.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:52 IST Fri Jun 12 2020 | Duration: 1h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 170962740 | Bytes Rx: 349890470 | IP Addr: 10.149.232.165 | Public IP: 49.206.127.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:52 IST Fri Jun 12 2020 | Duration: 1h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 170962740 | Bytes Rx: 349890470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148007 | Audit Session ID: 0a95072a242270005ee30088 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148007 | Audit Session ID: 0a95072a242270005ee30088 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkrishna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.167 | Public IP: 42.111.144.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:54 IST Fri Jun 12 2020 | Duration: 1h:22m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 160343418 | Bytes Rx: 32609341 | IP Addr: 10.149.232.167 | Public IP: 42.111.144.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:54 IST Fri Jun 12 2020 | Duration: 1h:22m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 160343418 | Bytes Rx: 32609341 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148008 | Audit Session ID: 0a95072a242280005ee3008a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148008 | Audit Session ID: 0a95072a242280005ee3008a | Security Group Tag: none | EasyVPN: 0 ||
Username: jesarava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.136 | Public IP: 157.51.110.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:24 IST Fri Jun 12 2020 | Duration: 1h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 138737255 | Bytes Rx: 38752555 | IP Addr: 10.149.233.136 | Public IP: 157.51.110.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:24 IST Fri Jun 12 2020 | Duration: 1h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 138737255 | Bytes Rx: 38752555 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148009 | Audit Session ID: 0a95072a242290005ee3015c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148009 | Audit Session ID: 0a95072a242290005ee3015c | Security Group Tag: none | EasyVPN: 0 ||
Username: shmurali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.168 | Public IP: 157.51.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:57 IST Fri Jun 12 2020 | Duration: 1h:18m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 38629195 | Bytes Rx: 11845627 | IP Addr: 10.149.233.168 | Public IP: 157.51.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:57 IST Fri Jun 12 2020 | Duration: 1h:18m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 38629195 | Bytes Rx: 11845627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148010 | Audit Session ID: 0a95072a2422a0005ee3017d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148010 | Audit Session ID: 0a95072a2422a0005ee3017d | Security Group Tag: none | EasyVPN: 0 ||
Username: mohamed.yaseen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.128 | Public IP: 49.207.129.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:12 IST Fri Jun 12 2020 | Duration: 1h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 63978373 | Bytes Rx: 14740983 | IP Addr: 10.149.233.128 | Public IP: 49.207.129.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:12 IST Fri Jun 12 2020 | Duration: 1h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 63978373 | Bytes Rx: 14740983 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148012 | Audit Session ID: 0a95072a2422c0005ee3018c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148012 | Audit Session ID: 0a95072a2422c0005ee3018c | Security Group Tag: none | EasyVPN: 0 ||
Username: stephen.thangiah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.181 | Public IP: 60.243.109.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:21 IST Fri Jun 12 2020 | Duration: 1h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 94322889 | Bytes Rx: 27911403 | IP Addr: 10.149.233.181 | Public IP: 60.243.109.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:21 IST Fri Jun 12 2020 | Duration: 1h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 94322889 | Bytes Rx: 27911403 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148013 | Audit Session ID: 0a95072a2422d0005ee30195 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148013 | Audit Session ID: 0a95072a2422d0005ee30195 | Security Group Tag: none | EasyVPN: 0 ||
Username: SSARANYA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.182 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:34 IST Fri Jun 12 2020 | Duration: 1h:17m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 93917475 | Bytes Rx: 14438954 | IP Addr: 10.149.233.182 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:34 IST Fri Jun 12 2020 | Duration: 1h:17m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 93917475 | Bytes Rx: 14438954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148014 | Audit Session ID: 0a95072a2422e0005ee301a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148014 | Audit Session ID: 0a95072a2422e0005ee301a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: absamuel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.183 | Public IP: 171.60.226.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:37 IST Fri Jun 12 2020 | Duration: 1h:17m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 59941100 | Bytes Rx: 48894677 | IP Addr: 10.149.233.183 | Public IP: 171.60.226.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:37 IST Fri Jun 12 2020 | Duration: 1h:17m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 59941100 | Bytes Rx: 48894677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148015 | Audit Session ID: 0a95072a2422f0005ee301a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148015 | Audit Session ID: 0a95072a2422f0005ee301a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: bparthas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.184 | Public IP: 49.37.204.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:44 IST Fri Jun 12 2020 | Duration: 1h:17m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 87802232 | Bytes Rx: 12317221 | IP Addr: 10.149.233.184 | Public IP: 49.37.204.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:44 IST Fri Jun 12 2020 | Duration: 1h:17m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 87802232 | Bytes Rx: 12317221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148016 | Audit Session ID: 0a95072a242300005ee301ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 148016 | Audit Session ID: 0a95072a242300005ee301ac | Security Group Tag: none | EasyVPN: 0 ||
Username: sudharsk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.185 | Public IP: 210.18.172.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:50 IST Fri Jun 12 2020 | Duration: 1h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 29091035 | Bytes Rx: 16489809 | IP Addr: 10.149.233.185 | Public IP: 210.18.172.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:50 IST Fri Jun 12 2020 | Duration: 1h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 29091035 | Bytes Rx: 16489809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148017 | Audit Session ID: 0a95072a242310005ee301b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148017 | Audit Session ID: 0a95072a242310005ee301b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sasiddiq | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.186 | Public IP: 103.88.223.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:57 IST Fri Jun 12 2020 | Duration: 1h:17m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 770137291 | Bytes Rx: 360280639 | IP Addr: 10.149.233.186 | Public IP: 103.88.223.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:57 IST Fri Jun 12 2020 | Duration: 1h:17m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 770137291 | Bytes Rx: 360280639 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148018 | Audit Session ID: 0a95072a242320005ee301b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148018 | Audit Session ID: 0a95072a242320005ee301b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: aghodpag | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.187 | Public IP: 42.107.138.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:05 IST Fri Jun 12 2020 | Duration: 1h:16m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 50653391 | Bytes Rx: 17649475 | IP Addr: 10.149.233.187 | Public IP: 42.107.138.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:05 IST Fri Jun 12 2020 | Duration: 1h:16m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 50653391 | Bytes Rx: 17649475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148019 | Audit Session ID: 0a95072a242330005ee301c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148019 | Audit Session ID: 0a95072a242330005ee301c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: nishant.budhani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.189 | Public IP: 106.210.179.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:47:08 IST Fri Jun 12 2020 | Duration: 1h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 102496437 | Bytes Rx: 30833927 | IP Addr: 10.149.233.189 | Public IP: 106.210.179.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:47:08 IST Fri Jun 12 2020 | Duration: 1h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 102496437 | Bytes Rx: 30833927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148020 | Audit Session ID: 0a95072a242340005ee301c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148020 | Audit Session ID: 0a95072a242340005ee301c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: satramak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.188 | Public IP: 122.164.159.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:26 IST Fri Jun 12 2020 | Duration: 1h:16m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 408450666 | Bytes Rx: 34700039 | IP Addr: 10.149.233.188 | Public IP: 122.164.159.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:26 IST Fri Jun 12 2020 | Duration: 1h:16m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 408450666 | Bytes Rx: 34700039 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148021 | Audit Session ID: 0a95072a242350005ee301d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148021 | Audit Session ID: 0a95072a242350005ee301d6 | Security Group Tag: none | EasyVPN: 0 ||
