sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 ||
Username: anksingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.132 | Public IP: 47.9.3.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:23 IST Mon Jun 22 2020 | Duration: 3h:54m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 424430160 | Bytes Rx: 270580018 | IP Addr: 10.149.232.132 | Public IP: 47.9.3.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:23 IST Mon Jun 22 2020 | Duration: 3h:54m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 424430160 | Bytes Rx: 270580018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165542 | Audit Session ID: 0a95072a286a60005ef0350b | Security Group Tag: none | EasyVPN: 0 |Session ID: 165542 | Audit Session ID: 0a95072a286a60005ef0350b | Security Group Tag: none | EasyVPN: 0 ||
Username: bsendray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.133 | Public IP: 157.46.36.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:30 IST Mon Jun 22 2020 | Duration: 3h:54m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 217427200 | Bytes Rx: 58590625 | IP Addr: 10.149.232.133 | Public IP: 157.46.36.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:30 IST Mon Jun 22 2020 | Duration: 3h:54m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 217427200 | Bytes Rx: 58590625 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165543 | Audit Session ID: 0a95072a286a70005ef03512 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165543 | Audit Session ID: 0a95072a286a70005ef03512 | Security Group Tag: none | EasyVPN: 0 ||
Username: snehal.patil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.135 | Public IP: 27.106.7.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:41 IST Mon Jun 22 2020 | Duration: 3h:54m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 388844583 | Bytes Rx: 42980701 | IP Addr: 10.149.232.135 | Public IP: 27.106.7.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:41 IST Mon Jun 22 2020 | Duration: 3h:54m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 388844583 | Bytes Rx: 42980701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165546 | Audit Session ID: 0a95072a286aa0005ef0351d | Security Group Tag: none | EasyVPN: 0 |Session ID: 165546 | Audit Session ID: 0a95072a286aa0005ef0351d | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekkk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.137 | Public IP: 49.207.129.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:45 IST Mon Jun 22 2020 | Duration: 3h:54m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 589610795 | Bytes Rx: 178403359 | IP Addr: 10.149.232.137 | Public IP: 49.207.129.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:45 IST Mon Jun 22 2020 | Duration: 3h:54m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 589610795 | Bytes Rx: 178403359 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165549 | Audit Session ID: 0a95072a286ad0005ef03521 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165549 | Audit Session ID: 0a95072a286ad0005ef03521 | Security Group Tag: none | EasyVPN: 0 ||
Username: Nsundare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 157.50.97.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:46 IST Mon Jun 22 2020 | Duration: 3h:54m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 788485912 | Bytes Rx: 115503857 | IP Addr: 10.149.232.141 | Public IP: 157.50.97.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:46 IST Mon Jun 22 2020 | Duration: 3h:54m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 788485912 | Bytes Rx: 115503857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165551 | Audit Session ID: 0a95072a286af0005ef03522 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165551 | Audit Session ID: 0a95072a286af0005ef03522 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirgiri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.140 | Public IP: 122.178.71.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:49 IST Mon Jun 22 2020 | Duration: 3h:54m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 621032821 | Bytes Rx: 68812510 | IP Addr: 10.149.232.140 | Public IP: 122.178.71.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:49 IST Mon Jun 22 2020 | Duration: 3h:54m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 621032821 | Bytes Rx: 68812510 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165552 | Audit Session ID: 0a95072a286b00005ef03525 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165552 | Audit Session ID: 0a95072a286b00005ef03525 | Security Group Tag: none | EasyVPN: 0 ||
Username: prachava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 103.59.189.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:03 IST Mon Jun 22 2020 | Duration: 3h:54m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 193458034 | Bytes Rx: 106592928 | IP Addr: 10.149.232.143 | Public IP: 103.59.189.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:03 IST Mon Jun 22 2020 | Duration: 3h:54m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 193458034 | Bytes Rx: 106592928 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165556 | Audit Session ID: 0a95072a286b40005ef03533 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165556 | Audit Session ID: 0a95072a286b40005ef03533 | Security Group Tag: none | EasyVPN: 0 ||
Username: jestinch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.147 | Public IP: 157.46.131.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:58 IST Mon Jun 22 2020 | Duration: 3h:51m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 658707840 | Bytes Rx: 128160266 | IP Addr: 10.149.232.147 | Public IP: 157.46.131.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:58 IST Mon Jun 22 2020 | Duration: 3h:51m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 658707840 | Bytes Rx: 128160266 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165563 | Audit Session ID: 0a95072a286bb0005ef035e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165563 | Audit Session ID: 0a95072a286bb0005ef035e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: lkalaska | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.149 | Public IP: 106.193.176.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:35 IST Mon Jun 22 2020 | Duration: 3h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 125884734 | Bytes Rx: 72699873 | IP Addr: 10.149.232.149 | Public IP: 106.193.176.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:35 IST Mon Jun 22 2020 | Duration: 3h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 125884734 | Bytes Rx: 72699873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165564 | Audit Session ID: 0a95072a286bc0005ef03607 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165564 | Audit Session ID: 0a95072a286bc0005ef03607 | Security Group Tag: none | EasyVPN: 0 ||
Username: senraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.152 | Public IP: 103.103.11.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:55 IST Mon Jun 22 2020 | Duration: 3h:50m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 206840925 | Bytes Rx: 119993550 | IP Addr: 10.149.232.152 | Public IP: 103.103.11.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:55 IST Mon Jun 22 2020 | Duration: 3h:50m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 206840925 | Bytes Rx: 119993550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165566 | Audit Session ID: 0a95072a286be0005ef0361b | Security Group Tag: none | EasyVPN: 0 |Session ID: 165566 | Audit Session ID: 0a95072a286be0005ef0361b | Security Group Tag: none | EasyVPN: 0 ||
Username: mmanojku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 60.243.4.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:11 IST Mon Jun 22 2020 | Duration: 3h:49m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 493142201 | Bytes Rx: 105995643 | IP Addr: 10.149.232.154 | Public IP: 60.243.4.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:11 IST Mon Jun 22 2020 | Duration: 3h:49m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 493142201 | Bytes Rx: 105995643 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165569 | Audit Session ID: 0a95072a286c10005ef03667 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165569 | Audit Session ID: 0a95072a286c10005ef03667 | Security Group Tag: none | EasyVPN: 0 ||
Username: nr.mohanrao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 122.183.161.25 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:11:38 IST Mon Jun 22 2020 | Duration: 3h:48m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 298845640 | Bytes Rx: 189283964 | IP Addr: 10.149.232.156 | Public IP: 122.183.161.25 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:11:38 IST Mon Jun 22 2020 | Duration: 3h:48m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 298845640 | Bytes Rx: 189283964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165573 | Audit Session ID: 0a95072a286c50005ef03682 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165573 | Audit Session ID: 0a95072a286c50005ef03682 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohhabee | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.116 | Public IP: 106.208.139.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Mon Jun 22 2020 | Duration: 3h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 70160319 | Bytes Rx: 40995181 | IP Addr: 10.149.232.116 | Public IP: 106.208.139.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Mon Jun 22 2020 | Duration: 3h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 70160319 | Bytes Rx: 40995181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165574 | Audit Session ID: 0a95072a286c60005ef03687 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165574 | Audit Session ID: 0a95072a286c60005ef03687 | Security Group Tag: none | EasyVPN: 0 ||
Username: arunmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.159 | Public IP: 115.97.15.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Mon Jun 22 2020 | Duration: 3h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 173967781 | Bytes Rx: 101275548 | IP Addr: 10.149.232.159 | Public IP: 115.97.15.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Mon Jun 22 2020 | Duration: 3h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 173967781 | Bytes Rx: 101275548 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165576 | Audit Session ID: 0a95072a286c80005ef03692 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165576 | Audit Session ID: 0a95072a286c80005ef03692 | Security Group Tag: none | EasyVPN: 0 ||
Username: idhanase | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.160 | Public IP: 157.50.102.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:55 IST Mon Jun 22 2020 | Duration: 3h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 497911555 | Bytes Rx: 64429760 | IP Addr: 10.149.232.160 | Public IP: 157.50.102.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:55 IST Mon Jun 22 2020 | Duration: 3h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 497911555 | Bytes Rx: 64429760 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165577 | Audit Session ID: 0a95072a286c90005ef03693 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165577 | Audit Session ID: 0a95072a286c90005ef03693 | Security Group Tag: none | EasyVPN: 0 ||
Username: gukumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.161 | Public IP: 183.83.152.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:57 IST Mon Jun 22 2020 | Duration: 3h:48m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 259771036 | Bytes Rx: 23920439 | IP Addr: 10.149.232.161 | Public IP: 183.83.152.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:57 IST Mon Jun 22 2020 | Duration: 3h:48m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 259771036 | Bytes Rx: 23920439 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165578 | Audit Session ID: 0a95072a286ca0005ef03695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165578 | Audit Session ID: 0a95072a286ca0005ef03695 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.164 | Public IP: 157.50.31.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:58 IST Mon Jun 22 2020 | Duration: 3h:48m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 296056321 | Bytes Rx: 152661755 | IP Addr: 10.149.232.164 | Public IP: 157.50.31.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:58 IST Mon Jun 22 2020 | Duration: 3h:48m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 296056321 | Bytes Rx: 152661755 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165579 | Audit Session ID: 0a95072a286cb0005ef03696 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165579 | Audit Session ID: 0a95072a286cb0005ef03696 | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 183.83.154.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:03 IST Mon Jun 22 2020 | Duration: 3h:48m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 170003813 | Bytes Rx: 145789457 | IP Addr: 10.149.232.162 | Public IP: 183.83.154.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:03 IST Mon Jun 22 2020 | Duration: 3h:48m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 170003813 | Bytes Rx: 145789457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165580 | Audit Session ID: 0a95072a286cc0005ef0369b | Security Group Tag: none | EasyVPN: 0 |Session ID: 165580 | Audit Session ID: 0a95072a286cc0005ef0369b | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwinig | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.166 | Public IP: 157.33.200.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:18 IST Mon Jun 22 2020 | Duration: 3h:47m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 431148649 | Bytes Rx: 647187394 | IP Addr: 10.149.232.166 | Public IP: 157.33.200.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:18 IST Mon Jun 22 2020 | Duration: 3h:47m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 431148649 | Bytes Rx: 647187394 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165583 | Audit Session ID: 0a95072a286cf0005ef036aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 165583 | Audit Session ID: 0a95072a286cf0005ef036aa | Security Group Tag: none | EasyVPN: 0 ||
Username: k.mariappan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.167 | Public IP: 27.62.83.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:30 IST Mon Jun 22 2020 | Duration: 3h:47m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 162247830 | Bytes Rx: 66768356 | IP Addr: 10.149.232.167 | Public IP: 27.62.83.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:30 IST Mon Jun 22 2020 | Duration: 3h:47m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 162247830 | Bytes Rx: 66768356 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165584 | Audit Session ID: 0a95072a286d00005ef036b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165584 | Audit Session ID: 0a95072a286d00005ef036b6 | Security Group Tag: none | EasyVPN: 0 ||
