sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 ||
Username: JoicMary | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.174 | Public IP: 27.62.26.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:46 IST Fri Jun 12 2020 | Duration: 3h:59m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 163834180 | Bytes Rx: 59813603 | IP Addr: 10.149.233.174 | Public IP: 27.62.26.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:46 IST Fri Jun 12 2020 | Duration: 3h:59m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 163834180 | Bytes Rx: 59813603 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147971 | Audit Session ID: 0a95072a242030005ee2fe66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147971 | Audit Session ID: 0a95072a242030005ee2fe66 | Security Group Tag: none | EasyVPN: 0 ||
Username: amitmane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.175 | Public IP: 112.79.76.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:48 IST Fri Jun 12 2020 | Duration: 3h:59m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 728362030 | Bytes Rx: 255152258 | IP Addr: 10.149.233.175 | Public IP: 112.79.76.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:48 IST Fri Jun 12 2020 | Duration: 3h:59m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 728362030 | Bytes Rx: 255152258 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147972 | Audit Session ID: 0a95072a242040005ee2fe68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147972 | Audit Session ID: 0a95072a242040005ee2fe68 | Security Group Tag: none | EasyVPN: 0 ||
Username: cmveeras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.91 | Public IP: 49.207.141.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:28 IST Fri Jun 12 2020 | Duration: 3h:54m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 477981547 | Bytes Rx: 255993527 | IP Addr: 10.149.232.91 | Public IP: 49.207.141.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:28 IST Fri Jun 12 2020 | Duration: 3h:54m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 477981547 | Bytes Rx: 255993527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147978 | Audit Session ID: 0a95072a2420a0005ee2ff80 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147978 | Audit Session ID: 0a95072a2420a0005ee2ff80 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.96 | Public IP: 183.83.82.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:00 IST Fri Jun 12 2020 | Duration: 3h:54m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 875637739 | Bytes Rx: 84108010 | IP Addr: 10.149.232.96 | Public IP: 183.83.82.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:00 IST Fri Jun 12 2020 | Duration: 3h:54m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 875637739 | Bytes Rx: 84108010 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147980 | Audit Session ID: 0a95072a2420c0005ee2ffa0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147980 | Audit Session ID: 0a95072a2420c0005ee2ffa0 | Security Group Tag: none | EasyVPN: 0 ||
Username: rohitbp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.124 | Public IP: 103.51.153.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:53 IST Fri Jun 12 2020 | Duration: 3h:53m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 357830749 | Bytes Rx: 108278603 | IP Addr: 10.149.232.124 | Public IP: 103.51.153.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:53 IST Fri Jun 12 2020 | Duration: 3h:53m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 357830749 | Bytes Rx: 108278603 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147983 | Audit Session ID: 0a95072a2420f0005ee2ffd5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147983 | Audit Session ID: 0a95072a2420f0005ee2ffd5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sunita.mhatre | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.127 | Public IP: 1.38.236.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:05 IST Fri Jun 12 2020 | Duration: 3h:53m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 75925884 | Bytes Rx: 127493771 | IP Addr: 10.149.232.127 | Public IP: 1.38.236.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:05 IST Fri Jun 12 2020 | Duration: 3h:53m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 75925884 | Bytes Rx: 127493771 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147984 | Audit Session ID: 0a95072a242100005ee2ffe1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147984 | Audit Session ID: 0a95072a242100005ee2ffe1 | Security Group Tag: none | EasyVPN: 0 ||
Username: stalinj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.147 | Public IP: 157.51.87.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:09 IST Fri Jun 12 2020 | Duration: 3h:52m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 93259188 | Bytes Rx: 35721139 | IP Addr: 10.149.232.147 | Public IP: 157.51.87.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:09 IST Fri Jun 12 2020 | Duration: 3h:52m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 93259188 | Bytes Rx: 35721139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147985 | Audit Session ID: 0a95072a242110005ee2ffe5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147985 | Audit Session ID: 0a95072a242110005ee2ffe5 | Security Group Tag: none | EasyVPN: 0 ||
Username: VThombar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.150 | Public IP: 103.207.10.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:19 IST Fri Jun 12 2020 | Duration: 3h:52m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 134781184 | Bytes Rx: 87680197 | IP Addr: 10.149.232.150 | Public IP: 103.207.10.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:19 IST Fri Jun 12 2020 | Duration: 3h:52m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 134781184 | Bytes Rx: 87680197 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147986 | Audit Session ID: 0a95072a242120005ee2ffef | Security Group Tag: none | EasyVPN: 0 |Session ID: 147986 | Audit Session ID: 0a95072a242120005ee2ffef | Security Group Tag: none | EasyVPN: 0 ||
Username: bbalasur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 106.203.4.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:42 IST Fri Jun 12 2020 | Duration: 3h:52m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1125136908 | Bytes Rx: 109001617 | IP Addr: 10.149.232.151 | Public IP: 106.203.4.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:42 IST Fri Jun 12 2020 | Duration: 3h:52m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1125136908 | Bytes Rx: 109001617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147990 | Audit Session ID: 0a95072a242160005ee30006 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147990 | Audit Session ID: 0a95072a242160005ee30006 | Security Group Tag: none | EasyVPN: 0 ||
Username: rabnkhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.153 | Public IP: 27.5.242.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:03 IST Fri Jun 12 2020 | Duration: 3h:52m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 380456318 | Bytes Rx: 71904033 | IP Addr: 10.149.232.153 | Public IP: 27.5.242.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:03 IST Fri Jun 12 2020 | Duration: 3h:52m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 380456318 | Bytes Rx: 71904033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147992 | Audit Session ID: 0a95072a242180005ee3001b | Security Group Tag: none | EasyVPN: 0 |Session ID: 147992 | Audit Session ID: 0a95072a242180005ee3001b | Security Group Tag: none | EasyVPN: 0 ||
Username: pthambir | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 157.51.95.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:05 IST Fri Jun 12 2020 | Duration: 3h:52m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 600583397 | Bytes Rx: 203649574 | IP Addr: 10.149.232.154 | Public IP: 157.51.95.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:05 IST Fri Jun 12 2020 | Duration: 3h:52m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 600583397 | Bytes Rx: 203649574 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147994 | Audit Session ID: 0a95072a2421a0005ee3001d | Security Group Tag: none | EasyVPN: 0 |Session ID: 147994 | Audit Session ID: 0a95072a2421a0005ee3001d | Security Group Tag: none | EasyVPN: 0 ||
Username: NShaji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 157.46.172.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:15 IST Fri Jun 12 2020 | Duration: 3h:51m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 494650644 | Bytes Rx: 83945535 | IP Addr: 10.149.232.156 | Public IP: 157.46.172.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:15 IST Fri Jun 12 2020 | Duration: 3h:51m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 494650644 | Bytes Rx: 83945535 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147997 | Audit Session ID: 0a95072a2421d0005ee30027 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147997 | Audit Session ID: 0a95072a2421d0005ee30027 | Security Group Tag: none | EasyVPN: 0 ||
Username: ammaheta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.161 | Public IP: 113.193.43.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:55 IST Fri Jun 12 2020 | Duration: 3h:51m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 211964132 | Bytes Rx: 81830806 | IP Addr: 10.149.232.161 | Public IP: 113.193.43.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:55 IST Fri Jun 12 2020 | Duration: 3h:51m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 211964132 | Bytes Rx: 81830806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148002 | Audit Session ID: 0a95072a242220005ee3004f | Security Group Tag: none | EasyVPN: 0 |Session ID: 148002 | Audit Session ID: 0a95072a242220005ee3004f | Security Group Tag: none | EasyVPN: 0 ||
Username: iswmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 157.46.52.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Fri Jun 12 2020 | Duration: 3h:50m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 630262309 | Bytes Rx: 47219927 | IP Addr: 10.149.232.162 | Public IP: 157.46.52.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Fri Jun 12 2020 | Duration: 3h:50m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 630262309 | Bytes Rx: 47219927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148003 | Audit Session ID: 0a95072a242230005ee3005d | Security Group Tag: none | EasyVPN: 0 |Session ID: 148003 | Audit Session ID: 0a95072a242230005ee3005d | Security Group Tag: none | EasyVPN: 0 ||
Username: Aritram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.163 | Public IP: 42.110.165.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:12 IST Fri Jun 12 2020 | Duration: 3h:50m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 691926752 | Bytes Rx: 239239669 | IP Addr: 10.149.232.163 | Public IP: 42.110.165.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:12 IST Fri Jun 12 2020 | Duration: 3h:50m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 691926752 | Bytes Rx: 239239669 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148004 | Audit Session ID: 0a95072a242240005ee30060 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148004 | Audit Session ID: 0a95072a242240005ee30060 | Security Group Tag: none | EasyVPN: 0 ||
Username: samuels | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.165 | Public IP: 49.206.127.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:52 IST Fri Jun 12 2020 | Duration: 3h:50m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 362378832 | Bytes Rx: 947542238 | IP Addr: 10.149.232.165 | Public IP: 49.206.127.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:52 IST Fri Jun 12 2020 | Duration: 3h:50m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 362378832 | Bytes Rx: 947542238 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148007 | Audit Session ID: 0a95072a242270005ee30088 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148007 | Audit Session ID: 0a95072a242270005ee30088 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkrishna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.167 | Public IP: 42.111.144.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:54 IST Fri Jun 12 2020 | Duration: 3h:50m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 254716193 | Bytes Rx: 360591976 | IP Addr: 10.149.232.167 | Public IP: 42.111.144.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:54 IST Fri Jun 12 2020 | Duration: 3h:50m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 254716193 | Bytes Rx: 360591976 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148008 | Audit Session ID: 0a95072a242280005ee3008a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148008 | Audit Session ID: 0a95072a242280005ee3008a | Security Group Tag: none | EasyVPN: 0 ||
Username: jesarava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.136 | Public IP: 157.51.77.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:24 IST Fri Jun 12 2020 | Duration: 3h:46m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 305141112 | Bytes Rx: 97665902 | IP Addr: 10.149.233.136 | Public IP: 157.51.77.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:24 IST Fri Jun 12 2020 | Duration: 3h:46m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 305141112 | Bytes Rx: 97665902 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148009 | Audit Session ID: 0a95072a242290005ee3015c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148009 | Audit Session ID: 0a95072a242290005ee3015c | Security Group Tag: none | EasyVPN: 0 ||
Username: mohamed.yaseen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.128 | Public IP: 49.207.129.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:12 IST Fri Jun 12 2020 | Duration: 3h:45m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 350957108 | Bytes Rx: 118414270 | IP Addr: 10.149.233.128 | Public IP: 49.207.129.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:12 IST Fri Jun 12 2020 | Duration: 3h:45m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 350957108 | Bytes Rx: 118414270 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148012 | Audit Session ID: 0a95072a2422c0005ee3018c | Security Group Tag: none | EasyVPN: 0 |Session ID: 148012 | Audit Session ID: 0a95072a2422c0005ee3018c | Security Group Tag: none | EasyVPN: 0 ||
