sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: colllide | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.100 | Public IP: 213.127.112.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:27 UTC Fri Jun 26 2020 | Duration: 1h:21m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 189759606 | Bytes Rx: 35249847 | IP Addr: 10.145.232.100 | Public IP: 213.127.112.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:27 UTC Fri Jun 26 2020 | Duration: 1h:21m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 189759606 | Bytes Rx: 35249847 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 562 | Audit Session ID: 0a910728002320005ef5b43f | Security Group Tag: none | EasyVPN: 0 |Session ID: 562 | Audit Session ID: 0a910728002320005ef5b43f | Security Group Tag: none | EasyVPN: 0 ||
Username: zuhamyv | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.210 | Public IP: 86.129.190.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:45 UTC Fri Jun 26 2020 | Duration: 1h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 439811617 | Bytes Rx: 241199750 | IP Addr: 10.145.232.210 | Public IP: 86.129.190.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:45 UTC Fri Jun 26 2020 | Duration: 1h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 439811617 | Bytes Rx: 241199750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 563 | Audit Session ID: 0a910728002330005ef5b505 | Security Group Tag: none | EasyVPN: 0 |Session ID: 563 | Audit Session ID: 0a910728002330005ef5b505 | Security Group Tag: none | EasyVPN: 0 ||
Username: dirkhage | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.123 | Public IP: 79.231.205.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:43 UTC Fri Jun 26 2020 | Duration: 1h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 158100958 | Bytes Rx: 42619189 | IP Addr: 10.145.232.123 | Public IP: 79.231.205.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:43 UTC Fri Jun 26 2020 | Duration: 1h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 158100958 | Bytes Rx: 42619189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 565 | Audit Session ID: 0a910728002350005ef5b5f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 565 | Audit Session ID: 0a910728002350005ef5b5f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: vidyarb | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.125 | Public IP: 94.5.31.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:39 UTC Fri Jun 26 2020 | Duration: 1h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 512717049 | Bytes Rx: 38350054 | IP Addr: 10.145.232.125 | Public IP: 94.5.31.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:39 UTC Fri Jun 26 2020 | Duration: 1h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 512717049 | Bytes Rx: 38350054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 568 | Audit Session ID: 0a910728002380005ef5b6df | Security Group Tag: none | EasyVPN: 0 |Session ID: 568 | Audit Session ID: 0a910728002380005ef5b6df | Security Group Tag: none | EasyVPN: 0 ||
Username: sattsing | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.90 | Public IP: 86.181.96.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:17 UTC Fri Jun 26 2020 | Duration: 1h:09m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 424007105 | Bytes Rx: 307933018 | IP Addr: 10.145.232.90 | Public IP: 86.181.96.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:17 UTC Fri Jun 26 2020 | Duration: 1h:09m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 424007105 | Bytes Rx: 307933018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 569 | Audit Session ID: 0a910728002390005ef5b705 | Security Group Tag: none | EasyVPN: 0 |Session ID: 569 | Audit Session ID: 0a910728002390005ef5b705 | Security Group Tag: none | EasyVPN: 0 ||
Username: eopoku | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.126 | Public IP: 82.37.82.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:20 UTC Fri Jun 26 2020 | Duration: 1h:09m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 347709146 | Bytes Rx: 29525699 | IP Addr: 10.145.232.126 | Public IP: 82.37.82.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:20 UTC Fri Jun 26 2020 | Duration: 1h:09m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 347709146 | Bytes Rx: 29525699 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 570 | Audit Session ID: 0a9107280023a0005ef5b708 | Security Group Tag: none | EasyVPN: 0 |Session ID: 570 | Audit Session ID: 0a9107280023a0005ef5b708 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwest | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.225 | Public IP: 109.158.111.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:36 UTC Fri Jun 26 2020 | Duration: 1h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 72856005 | Bytes Rx: 28325871 | IP Addr: 10.145.232.225 | Public IP: 109.158.111.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:36 UTC Fri Jun 26 2020 | Duration: 1h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 72856005 | Bytes Rx: 28325871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 573 | Audit Session ID: 0a9107280023d0005ef5b844 | Security Group Tag: none | EasyVPN: 0 |Session ID: 573 | Audit Session ID: 0a9107280023d0005ef5b844 | Security Group Tag: none | EasyVPN: 0 ||
Username: eshawyer | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.129 | Public IP: 90.207.134.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:49 UTC Fri Jun 26 2020 | Duration: 1h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 131027820 | Bytes Rx: 38148784 | IP Addr: 10.145.232.129 | Public IP: 90.207.134.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:49 UTC Fri Jun 26 2020 | Duration: 1h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 131027820 | Bytes Rx: 38148784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 576 | Audit Session ID: 0a910728002400005ef5b8c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 576 | Audit Session ID: 0a910728002400005ef5b8c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ddhinesh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.131 | Public IP: 157.50.30.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:33 UTC Fri Jun 26 2020 | Duration: 1h:00m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 197760090 | Bytes Rx: 27506747 | IP Addr: 10.145.232.131 | Public IP: 157.50.30.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:33 UTC Fri Jun 26 2020 | Duration: 1h:00m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 197760090 | Bytes Rx: 27506747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 578 | Audit Session ID: 0a910728002420005ef5b931 | Security Group Tag: none | EasyVPN: 0 |Session ID: 578 | Audit Session ID: 0a910728002420005ef5b931 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shuljute | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.132 | Public IP: 106.210.175.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:53 UTC Fri Jun 26 2020 | Duration: 0h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 543563257 | Bytes Rx: 20043284 | IP Addr: 10.145.232.132 | Public IP: 106.210.175.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:53 UTC Fri Jun 26 2020 | Duration: 0h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 543563257 | Bytes Rx: 20043284 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 579 | Audit Session ID: 0a910728002430005ef5b9bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 579 | Audit Session ID: 0a910728002430005ef5b9bd | Security Group Tag: none | EasyVPN: 0 ||
Username: rkeluska | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.133 | Public IP: 42.108.245.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:22 UTC Fri Jun 26 2020 | Duration: 0h:56m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 133696018 | Bytes Rx: 12259270 | IP Addr: 10.145.232.133 | Public IP: 42.108.245.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:22 UTC Fri Jun 26 2020 | Duration: 0h:56m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 133696018 | Bytes Rx: 12259270 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 581 | Audit Session ID: 0a910728002450005ef5ba16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 581 | Audit Session ID: 0a910728002450005ef5ba16 | Security Group Tag: none | EasyVPN: 0 ||
Username: navthak | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.135 | Public IP: 42.106.13.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:29 UTC Fri Jun 26 2020 | Duration: 0h:56m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57856359 | Bytes Rx: 9190553 | IP Addr: 10.145.232.135 | Public IP: 42.106.13.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:29 UTC Fri Jun 26 2020 | Duration: 0h:56m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57856359 | Bytes Rx: 9190553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 583 | Audit Session ID: 0a910728002470005ef5ba1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 583 | Audit Session ID: 0a910728002470005ef5ba1d | Security Group Tag: none | EasyVPN: 0 ||
Username: jwoudenb | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.124 | Public IP: 86.95.51.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:50 UTC Fri Jun 26 2020 | Duration: 0h:54m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 182199292 | Bytes Rx: 13025637 | IP Addr: 10.145.232.124 | Public IP: 86.95.51.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:50 UTC Fri Jun 26 2020 | Duration: 0h:54m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 182199292 | Bytes Rx: 13025637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 586 | Audit Session ID: 0a9107280024a0005ef5baaa | Security Group Tag: none | EasyVPN: 0 |Session ID: 586 | Audit Session ID: 0a9107280024a0005ef5baaa | Security Group Tag: none | EasyVPN: 0 ||
Username: VBaron | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.127 | Public IP: 82.124.67.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:22 UTC Fri Jun 26 2020 | Duration: 0h:48m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 136964783 | Bytes Rx: 22183938 | IP Addr: 10.145.232.127 | Public IP: 82.124.67.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:22 UTC Fri Jun 26 2020 | Duration: 0h:48m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 136964783 | Bytes Rx: 22183938 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 588 | Audit Session ID: 0a9107280024c0005ef5bbf6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 588 | Audit Session ID: 0a9107280024c0005ef5bbf6 | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.237 | Public IP: 42.106.203.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:42 UTC Fri Jun 26 2020 | Duration: 0h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 25521176 | Bytes Rx: 4688383 | IP Addr: 10.145.232.237 | Public IP: 42.106.203.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:42 UTC Fri Jun 26 2020 | Duration: 0h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 25521176 | Bytes Rx: 4688383 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 591 | Audit Session ID: 0a9107280024f0005ef5bcbe | Security Group Tag: none | EasyVPN: 0 |Session ID: 591 | Audit Session ID: 0a9107280024f0005ef5bcbe | Security Group Tag: none | EasyVPN: 0 ||
Username: sgouvern | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.107 | Public IP: 151.226.255.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:44 UTC Fri Jun 26 2020 | Duration: 0h:38m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 111893392 | Bytes Rx: 70823646 | IP Addr: 10.145.232.107 | Public IP: 151.226.255.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:44 UTC Fri Jun 26 2020 | Duration: 0h:38m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 111893392 | Bytes Rx: 70823646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 594 | Audit Session ID: 0a910728002520005ef5be64 | Security Group Tag: none | EasyVPN: 0 |Session ID: 594 | Audit Session ID: 0a910728002520005ef5be64 | Security Group Tag: none | EasyVPN: 0 ||
Username: narmstro | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.192 | Public IP: 82.46.1.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:23 UTC Fri Jun 26 2020 | Duration: 0h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 28253545 | Bytes Rx: 9228982 | IP Addr: 10.145.232.192 | Public IP: 82.46.1.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:23 UTC Fri Jun 26 2020 | Duration: 0h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 28253545 | Bytes Rx: 9228982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 598 | Audit Session ID: 0a910728002560005ef5bff3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 598 | Audit Session ID: 0a910728002560005ef5bff3 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vcheruka | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.234 | Public IP: 42.109.149.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:25 UTC Fri Jun 26 2020 | Duration: 0h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 20747568 | Bytes Rx: 5639816 | IP Addr: 10.145.232.234 | Public IP: 42.109.149.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:25 UTC Fri Jun 26 2020 | Duration: 0h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 20747568 | Bytes Rx: 5639816 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 599 | Audit Session ID: 0a910728002570005ef5c0a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 599 | Audit Session ID: 0a910728002570005ef5c0a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: NMOUACI | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.239 | Public IP: 92.153.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:19 UTC Fri Jun 26 2020 | Duration: 0h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 24115022 | Bytes Rx: 8148344 | IP Addr: 10.145.232.239 | Public IP: 92.153.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:19 UTC Fri Jun 26 2020 | Duration: 0h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 24115022 | Bytes Rx: 8148344 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 600 | Audit Session ID: 0a910728002580005ef5c0df | Security Group Tag: none | EasyVPN: 0 |Session ID: 600 | Audit Session ID: 0a910728002580005ef5c0df | Security Group Tag: none | EasyVPN: 0 ||
Username: jzaman | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.238 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:18 UTC Fri Jun 26 2020 | Duration: 0h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 10547893 | Bytes Rx: 6984475 | IP Addr: 10.145.232.238 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:18 UTC Fri Jun 26 2020 | Duration: 0h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 10547893 | Bytes Rx: 6984475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 601 | Audit Session ID: 0a910728002590005ef5c192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 601 | Audit Session ID: 0a910728002590005ef5c192 | Security Group Tag: none | EasyVPN: 0 ||
