sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sunaredi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 ||
Username: SChonkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.62 | Public IP: 157.33.177.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:18 IST Fri Jun 19 2020 | Duration: 6h:08m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 179969343 | Bytes Rx: 91935693 | IP Addr: 10.150.244.62 | Public IP: 157.33.177.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:18 IST Fri Jun 19 2020 | Duration: 6h:08m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 179969343 | Bytes Rx: 91935693 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38920 | Audit Session ID: 0a96cf69098080005eec5346 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38920 | Audit Session ID: 0a96cf69098080005eec5346 | Security Group Tag: none | EasyVPN: 0 ||
Username: pundabha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.241 | Public IP: 103.249.91.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:37 IST Fri Jun 19 2020 | Duration: 6h:08m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 337724678 | Bytes Rx: 242773848 | IP Addr: 10.150.236.241 | Public IP: 103.249.91.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:37 IST Fri Jun 19 2020 | Duration: 6h:08m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 337724678 | Bytes Rx: 242773848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38921 | Audit Session ID: 0a96cf69098090005eec5359 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38921 | Audit Session ID: 0a96cf69098090005eec5359 | Security Group Tag: none | EasyVPN: 0 ||
Username: hasubram | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.64 | Public IP: 117.196.156.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:54 IST Fri Jun 19 2020 | Duration: 6h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 86489935 | Bytes Rx: 22624192 | IP Addr: 10.150.244.64 | Public IP: 117.196.156.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:54 IST Fri Jun 19 2020 | Duration: 6h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 86489935 | Bytes Rx: 22624192 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38930 | Audit Session ID: 0a96cf69098120005eec53a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38930 | Audit Session ID: 0a96cf69098120005eec53a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: DnyaKham | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.66 | Public IP: 106.206.7.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:28 IST Fri Jun 19 2020 | Duration: 6h:06m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1255408064 | Bytes Rx: 202785137 | IP Addr: 10.150.244.66 | Public IP: 106.206.7.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:28 IST Fri Jun 19 2020 | Duration: 6h:06m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1255408064 | Bytes Rx: 202785137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38933 | Audit Session ID: 0a96cf69098150005eec53c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38933 | Audit Session ID: 0a96cf69098150005eec53c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: DiteshK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.65 | Public IP: 45.116.45.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:29 IST Fri Jun 19 2020 | Duration: 6h:06m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 564173579 | Bytes Rx: 340765747 | IP Addr: 10.150.244.65 | Public IP: 45.116.45.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:29 IST Fri Jun 19 2020 | Duration: 6h:06m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 564173579 | Bytes Rx: 340765747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38934 | Audit Session ID: 0a96cf69098160005eec53c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38934 | Audit Session ID: 0a96cf69098160005eec53c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarahu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.75 | Public IP: 106.223.52.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:59 IST Fri Jun 19 2020 | Duration: 6h:06m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1442398715 | Bytes Rx: 241771823 | IP Addr: 10.150.244.75 | Public IP: 106.223.52.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:59 IST Fri Jun 19 2020 | Duration: 6h:06m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1442398715 | Bytes Rx: 241771823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38946 | Audit Session ID: 0a96cf69098220005eec53e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38946 | Audit Session ID: 0a96cf69098220005eec53e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: pankaj.potbhare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.235 | Public IP: 49.35.214.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:56 IST Fri Jun 19 2020 | Duration: 6h:04m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 451108709 | Bytes Rx: 364736726 | IP Addr: 10.150.244.235 | Public IP: 49.35.214.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:56 IST Fri Jun 19 2020 | Duration: 6h:04m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 451108709 | Bytes Rx: 364736726 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38957 | Audit Session ID: 0a96cf690982d0005eec545c | Security Group Tag: none | EasyVPN: 0 |Session ID: 38957 | Audit Session ID: 0a96cf690982d0005eec545c | Security Group Tag: none | EasyVPN: 0 ||
Username: measwar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.224 | Public IP: 27.5.135.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:41 IST Fri Jun 19 2020 | Duration: 6h:01m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1164138597 | Bytes Rx: 296956859 | IP Addr: 10.150.237.224 | Public IP: 27.5.135.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:41 IST Fri Jun 19 2020 | Duration: 6h:01m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1164138597 | Bytes Rx: 296956859 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38961 | Audit Session ID: 0a96cf69098310005eec5501 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38961 | Audit Session ID: 0a96cf69098310005eec5501 | Security Group Tag: none | EasyVPN: 0 ||
Username: RAUKumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.16 | Public IP: 14.143.240.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:39 IST Fri Jun 19 2020 | Duration: 5h:58m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 248851538 | Bytes Rx: 41663605 | IP Addr: 10.150.244.16 | Public IP: 14.143.240.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:39 IST Fri Jun 19 2020 | Duration: 5h:58m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 248851538 | Bytes Rx: 41663605 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38974 | Audit Session ID: 0a96cf690983e0005eec55b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38974 | Audit Session ID: 0a96cf690983e0005eec55b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: shriniwas.balne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.32 | Public IP: 103.121.72.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:44 IST Fri Jun 19 2020 | Duration: 5h:58m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 730014793 | Bytes Rx: 158073964 | IP Addr: 10.150.244.32 | Public IP: 103.121.72.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:44 IST Fri Jun 19 2020 | Duration: 5h:58m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 730014793 | Bytes Rx: 158073964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38976 | Audit Session ID: 0a96cf69098400005eec55b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38976 | Audit Session ID: 0a96cf69098400005eec55b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sayapawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.81 | Public IP: 106.193.178.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:46 IST Fri Jun 19 2020 | Duration: 5h:58m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 130911045 | Bytes Rx: 88761478 | IP Addr: 10.150.244.81 | Public IP: 106.193.178.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:46 IST Fri Jun 19 2020 | Duration: 5h:58m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 130911045 | Bytes Rx: 88761478 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38977 | Audit Session ID: 0a96cf69098410005eec55ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 38977 | Audit Session ID: 0a96cf69098410005eec55ba | Security Group Tag: none | EasyVPN: 0 ||
Username: aishwnai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.67 | Public IP: 103.229.247.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:01 IST Fri Jun 19 2020 | Duration: 5h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 408989464 | Bytes Rx: 105508080 | IP Addr: 10.150.244.67 | Public IP: 103.229.247.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:01 IST Fri Jun 19 2020 | Duration: 5h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 408989464 | Bytes Rx: 105508080 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38979 | Audit Session ID: 0a96cf69098430005eec55c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38979 | Audit Session ID: 0a96cf69098430005eec55c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrundiva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.76 | Public IP: 49.35.20.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:34 IST Fri Jun 19 2020 | Duration: 5h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1121376506 | Bytes Rx: 173001779 | IP Addr: 10.150.244.76 | Public IP: 49.35.20.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:34 IST Fri Jun 19 2020 | Duration: 5h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1121376506 | Bytes Rx: 173001779 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38982 | Audit Session ID: 0a96cf69098460005eec55ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 38982 | Audit Session ID: 0a96cf69098460005eec55ea | Security Group Tag: none | EasyVPN: 0 ||
Username: kgorival | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.85 | Public IP: 49.35.47.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:47 IST Fri Jun 19 2020 | Duration: 5h:57m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 259636989 | Bytes Rx: 68731936 | IP Addr: 10.150.244.85 | Public IP: 49.35.47.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:47 IST Fri Jun 19 2020 | Duration: 5h:57m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 259636989 | Bytes Rx: 68731936 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38985 | Audit Session ID: 0a96cf69098490005eec55f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38985 | Audit Session ID: 0a96cf69098490005eec55f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: manish.thakur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.89 | Public IP: 110.225.91.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:16 IST Fri Jun 19 2020 | Duration: 5h:56m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 388859723 | Bytes Rx: 72626790 | IP Addr: 10.150.244.89 | Public IP: 110.225.91.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:16 IST Fri Jun 19 2020 | Duration: 5h:56m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 388859723 | Bytes Rx: 72626790 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38991 | Audit Session ID: 0a96cf690984f0005eec5614 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38991 | Audit Session ID: 0a96cf690984f0005eec5614 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgodbole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.90 | Public IP: 116.75.28.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:19 IST Fri Jun 19 2020 | Duration: 5h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 81631644 | Bytes Rx: 94506019 | IP Addr: 10.150.244.90 | Public IP: 116.75.28.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:19 IST Fri Jun 19 2020 | Duration: 5h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 81631644 | Bytes Rx: 94506019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38992 | Audit Session ID: 0a96cf69098500005eec5617 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38992 | Audit Session ID: 0a96cf69098500005eec5617 | Security Group Tag: none | EasyVPN: 0 ||
Username: anushag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.3 | Public IP: 183.83.153.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:49 IST Fri Jun 19 2020 | Duration: 5h:56m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 122386825 | Bytes Rx: 154927128 | IP Addr: 10.150.237.3 | Public IP: 183.83.153.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:49 IST Fri Jun 19 2020 | Duration: 5h:56m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 122386825 | Bytes Rx: 154927128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38996 | Audit Session ID: 0a96cf69098540005eec5635 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38996 | Audit Session ID: 0a96cf69098540005eec5635 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitin.pudke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.97 | Public IP: 103.117.219.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:24 IST Fri Jun 19 2020 | Duration: 5h:53m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 579720068 | Bytes Rx: 144446521 | IP Addr: 10.150.244.97 | Public IP: 103.117.219.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:24 IST Fri Jun 19 2020 | Duration: 5h:53m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 579720068 | Bytes Rx: 144446521 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39009 | Audit Session ID: 0a96cf69098610005eec56d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39009 | Audit Session ID: 0a96cf69098610005eec56d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: amisin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.210 | Public IP: 42.111.4.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:39 IST Fri Jun 19 2020 | Duration: 5h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1030615418 | Bytes Rx: 137075810 | IP Addr: 10.150.244.210 | Public IP: 42.111.4.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:39 IST Fri Jun 19 2020 | Duration: 5h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1030615418 | Bytes Rx: 137075810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39011 | Audit Session ID: 0a96cf69098630005eec56df | Security Group Tag: none | EasyVPN: 0 |Session ID: 39011 | Audit Session ID: 0a96cf69098630005eec56df | Security Group Tag: none | EasyVPN: 0 ||
Username: ajagtap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.100 | Public IP: 106.193.146.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:00 IST Fri Jun 19 2020 | Duration: 5h:53m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 484565849 | Bytes Rx: 85349642 | IP Addr: 10.150.244.100 | Public IP: 106.193.146.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:00 IST Fri Jun 19 2020 | Duration: 5h:53m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 484565849 | Bytes Rx: 85349642 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39014 | Audit Session ID: 0a96cf69098660005eec56f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39014 | Audit Session ID: 0a96cf69098660005eec56f4 | Security Group Tag: none | EasyVPN: 0 ||
