sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 22h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2424107426 | Bytes Rx: 529072457 | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 22h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2424107426 | Bytes Rx: 529072457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 |Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 ||
Username: SBajpai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.48 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:18 IST Mon Jul 20 2020 | Duration: 1h:32m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 220530984 | Bytes Rx: 39542785 | IP Addr: 10.150.239.48 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:18 IST Mon Jul 20 2020 | Duration: 1h:32m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 220530984 | Bytes Rx: 39542785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131399 | Audit Session ID: 0a96cf6a201470005f150f16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131399 | Audit Session ID: 0a96cf6a201470005f150f16 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.248 | Public IP: 103.24.86.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:53 IST Mon Jul 20 2020 | Duration: 1h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 303545697 | Bytes Rx: 84892819 | IP Addr: 10.150.238.248 | Public IP: 103.24.86.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:53 IST Mon Jul 20 2020 | Duration: 1h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 303545697 | Bytes Rx: 84892819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131401 | Audit Session ID: 0a96cf6a201490005f150f39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131401 | Audit Session ID: 0a96cf6a201490005f150f39 | Security Group Tag: none | EasyVPN: 0 ||
Username: shvats | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.63 | Public IP: 122.169.81.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:56 IST Mon Jul 20 2020 | Duration: 1h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 26208422 | Bytes Rx: 14398481 | IP Addr: 10.150.239.63 | Public IP: 122.169.81.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:56 IST Mon Jul 20 2020 | Duration: 1h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 26208422 | Bytes Rx: 14398481 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131403 | Audit Session ID: 0a96cf6a2014b0005f150f3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 131403 | Audit Session ID: 0a96cf6a2014b0005f150f3c | Security Group Tag: none | EasyVPN: 0 ||
Username: Rikibe.nitin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.65 | Public IP: 106.77.20.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:06 IST Mon Jul 20 2020 | Duration: 1h:32m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 84781162 | Bytes Rx: 25411990 | IP Addr: 10.150.239.65 | Public IP: 106.77.20.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:06 IST Mon Jul 20 2020 | Duration: 1h:32m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 84781162 | Bytes Rx: 25411990 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131404 | Audit Session ID: 0a96cf6a2014c0005f150f46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131404 | Audit Session ID: 0a96cf6a2014c0005f150f46 | Security Group Tag: none | EasyVPN: 0 ||
Username: tgangal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.72 | Public IP: 103.124.141.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:28 IST Mon Jul 20 2020 | Duration: 1h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 77048442 | Bytes Rx: 22102970 | IP Addr: 10.150.239.72 | Public IP: 103.124.141.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:28 IST Mon Jul 20 2020 | Duration: 1h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 77048442 | Bytes Rx: 22102970 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131405 | Audit Session ID: 0a96cf6a2014d0005f150f5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 131405 | Audit Session ID: 0a96cf6a2014d0005f150f5c | Security Group Tag: none | EasyVPN: 0 ||
Username: sshambu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.88 | Public IP: 157.42.39.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:55 IST Mon Jul 20 2020 | Duration: 1h:31m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 13091083 | Bytes Rx: 10835577 | IP Addr: 10.150.239.88 | Public IP: 157.42.39.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:55 IST Mon Jul 20 2020 | Duration: 1h:31m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 13091083 | Bytes Rx: 10835577 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131407 | Audit Session ID: 0a96cf6a2014f0005f150f77 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131407 | Audit Session ID: 0a96cf6a2014f0005f150f77 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkavitak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.174 | Public IP: 106.193.201.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:56 IST Mon Jul 20 2020 | Duration: 1h:31m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 238057389 | Bytes Rx: 58675950 | IP Addr: 10.150.238.174 | Public IP: 106.193.201.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:56 IST Mon Jul 20 2020 | Duration: 1h:31m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 238057389 | Bytes Rx: 58675950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131408 | Audit Session ID: 0a96cf6a201500005f150f78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131408 | Audit Session ID: 0a96cf6a201500005f150f78 | Security Group Tag: none | EasyVPN: 0 ||
Username: SAKATKAR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.90 | Public IP: 49.35.42.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:59 IST Mon Jul 20 2020 | Duration: 1h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 70357797 | Bytes Rx: 15256732 | IP Addr: 10.150.239.90 | Public IP: 49.35.42.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:59 IST Mon Jul 20 2020 | Duration: 1h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 70357797 | Bytes Rx: 15256732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131409 | Audit Session ID: 0a96cf6a201510005f150f7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 131409 | Audit Session ID: 0a96cf6a201510005f150f7b | Security Group Tag: none | EasyVPN: 0 ||
Username: MKamalsk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.87 | Public IP: 61.2.150.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:00 IST Mon Jul 20 2020 | Duration: 1h:31m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 253957117 | Bytes Rx: 83429665 | IP Addr: 10.150.239.87 | Public IP: 61.2.150.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:00 IST Mon Jul 20 2020 | Duration: 1h:31m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 253957117 | Bytes Rx: 83429665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131410 | Audit Session ID: 0a96cf6a201520005f150f7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 131410 | Audit Session ID: 0a96cf6a201520005f150f7c | Security Group Tag: none | EasyVPN: 0 ||
Username: amolakha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.175 | Public IP: 49.35.114.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:20 IST Mon Jul 20 2020 | Duration: 1h:30m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 128548466 | Bytes Rx: 20706820 | IP Addr: 10.150.238.175 | Public IP: 49.35.114.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:20 IST Mon Jul 20 2020 | Duration: 1h:30m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 128548466 | Bytes Rx: 20706820 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131412 | Audit Session ID: 0a96cf6a201540005f150f90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131412 | Audit Session ID: 0a96cf6a201540005f150f90 | Security Group Tag: none | EasyVPN: 0 ||
Username: KMahadik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.91 | Public IP: 157.33.244.227 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:59:27 IST Mon Jul 20 2020 | Duration: 1h:30m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 82352186 | Bytes Rx: 19178898 | IP Addr: 10.150.239.91 | Public IP: 157.33.244.227 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:59:27 IST Mon Jul 20 2020 | Duration: 1h:30m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 82352186 | Bytes Rx: 19178898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131413 | Audit Session ID: 0a96cf6a201550005f150f97 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131413 | Audit Session ID: 0a96cf6a201550005f150f97 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaumChat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.93 | Public IP: 47.15.55.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:41 IST Mon Jul 20 2020 | Duration: 1h:30m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 27769496 | Bytes Rx: 24013796 | IP Addr: 10.150.239.93 | Public IP: 47.15.55.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:41 IST Mon Jul 20 2020 | Duration: 1h:30m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 27769496 | Bytes Rx: 24013796 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131415 | Audit Session ID: 0a96cf6a201570005f150fa5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131415 | Audit Session ID: 0a96cf6a201570005f150fa5 | Security Group Tag: none | EasyVPN: 0 ||
Username: virendra.sharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.94 | Public IP: 203.81.241.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:13 IST Mon Jul 20 2020 | Duration: 1h:29m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 64019594 | Bytes Rx: 29320831 | IP Addr: 10.150.239.94 | Public IP: 203.81.241.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:13 IST Mon Jul 20 2020 | Duration: 1h:29m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 64019594 | Bytes Rx: 29320831 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131417 | Audit Session ID: 0a96cf6a201590005f150fc5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131417 | Audit Session ID: 0a96cf6a201590005f150fc5 | Security Group Tag: none | EasyVPN: 0 ||
Username: apingale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.95 | Public IP: 106.210.137.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:18 IST Mon Jul 20 2020 | Duration: 1h:29m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 215417093 | Bytes Rx: 89787103 | IP Addr: 10.150.239.95 | Public IP: 106.210.137.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:18 IST Mon Jul 20 2020 | Duration: 1h:29m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 215417093 | Bytes Rx: 89787103 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131418 | Audit Session ID: 0a96cf6a2015a0005f150fca | Security Group Tag: none | EasyVPN: 0 |Session ID: 131418 | Audit Session ID: 0a96cf6a2015a0005f150fca | Security Group Tag: none | EasyVPN: 0 ||
Username: ashuagar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.96 | Public IP: 106.193.162.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:20 IST Mon Jul 20 2020 | Duration: 1h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 130862377 | Bytes Rx: 36923705 | IP Addr: 10.150.239.96 | Public IP: 106.193.162.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:20 IST Mon Jul 20 2020 | Duration: 1h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 130862377 | Bytes Rx: 36923705 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131419 | Audit Session ID: 0a96cf6a2015b0005f150fcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 131419 | Audit Session ID: 0a96cf6a2015b0005f150fcc | Security Group Tag: none | EasyVPN: 0 ||
Username: Amittiwa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.99 | Public IP: 103.208.71.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:49 IST Mon Jul 20 2020 | Duration: 1h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 93029390 | Bytes Rx: 37198287 | IP Addr: 10.150.239.99 | Public IP: 103.208.71.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:49 IST Mon Jul 20 2020 | Duration: 1h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 93029390 | Bytes Rx: 37198287 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131422 | Audit Session ID: 0a96cf6a2015e0005f150fe9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131422 | Audit Session ID: 0a96cf6a2015e0005f150fe9 | Security Group Tag: none | EasyVPN: 0 ||
Username: singhman | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.171 | Public IP: 157.43.6.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:33 IST Mon Jul 20 2020 | Duration: 1h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 69713786 | Bytes Rx: 54919001 | IP Addr: 10.150.238.171 | Public IP: 157.43.6.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:33 IST Mon Jul 20 2020 | Duration: 1h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 69713786 | Bytes Rx: 54919001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131423 | Audit Session ID: 0a96cf6a2015f0005f151015 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131423 | Audit Session ID: 0a96cf6a2015f0005f151015 | Security Group Tag: none | EasyVPN: 0 ||
Username: pimishra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.202 | Public IP: 1.38.140.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:29 IST Mon Jul 20 2020 | Duration: 1h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 72046991 | Bytes Rx: 27919602 | IP Addr: 10.150.238.202 | Public IP: 1.38.140.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:29 IST Mon Jul 20 2020 | Duration: 1h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 72046991 | Bytes Rx: 27919602 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131424 | Audit Session ID: 0a96cf6a201600005f1510c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131424 | Audit Session ID: 0a96cf6a201600005f1510c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajmanis | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.102 | Public IP: 47.247.119.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:34 IST Mon Jul 20 2020 | Duration: 1h:23m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 30383115 | Bytes Rx: 13875912 | IP Addr: 10.150.239.102 | Public IP: 47.247.119.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:34 IST Mon Jul 20 2020 | Duration: 1h:23m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 30383115 | Bytes Rx: 13875912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131429 | Audit Session ID: 0a96cf6a201650005f151142 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131429 | Audit Session ID: 0a96cf6a201650005f151142 | Security Group Tag: none | EasyVPN: 0 ||
Username: SRanawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.103 | Public IP: 49.35.205.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:45 IST Mon Jul 20 2020 | Duration: 1h:23m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 198326184 | Bytes Rx: 113289064 | IP Addr: 10.150.239.103 | Public IP: 49.35.205.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:45 IST Mon Jul 20 2020 | Duration: 1h:23m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 198326184 | Bytes Rx: 113289064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131430 | Audit Session ID: 0a96cf6a201660005f15114d | Security Group Tag: none | EasyVPN: 0 |Session ID: 131430 | Audit Session ID: 0a96cf6a201660005f15114d | Security Group Tag: none | EasyVPN: 0 ||
